product_id,brand_id,sku,product_name,description,category,subcategory,unit_price,unit_cost,weight_kg,is_active,launch_date,tags,created_at,updated_at
169,3,PG-00169,CoreBalance Yoga Kit 6,"Fitness Equipment item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Fitness Equipment,Yoga,64.99,22,1.1,1,2026-01-25,"yoga,training,home-fitness",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
170,3,PG-00170,CourtCore Basketball 6,"Team Sports item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Team Sports,Basketball,39.99,13,0.62,1,2025-11-20,"team-sports,basketball,b2b",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
171,3,PG-00171,GoalLine Team Kit 6,"Team Sports item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Team Sports,Soccer,299.99,128,4.6,1,2025-10-27,"team-kit,soccer,b2b",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
172,3,PG-00172,DiamondPro Baseball Glove 6,"Team Sports item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Team Sports,Baseball,119.99,48,0.55,1,2025-10-13,"baseball,glove,team",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
173,3,PG-00173,Waterline SUP Board 6,"Water Sports item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Water Sports,Paddle Boards,599.99,310,10.5,1,2025-01-30,"water-sports,sup,oversized",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
174,4,PG-00174,CoastalDry Duffel 6,"Outdoor Gear item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Outdoor Gear,Dry Bags,89.99,33,0.85,1,2025-01-18,"waterproof,duffel,outdoor",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
175,4,PG-00175,TeamPack Sideline Bundle 6,"B2B Partnerships item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",B2B Partnerships,Team Bundles,799.99,365,12,1,2024-04-13,"b2b,team-sales,school-athletics",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
176,4,PG-00176,Dynamic Price Match Bundle 6,"E-Commerce item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",E-Commerce,Promotions,59.99,19,0.3,1,2025-06-19,"dynamic-price-match,promotion,ecommerce",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
177,4,PG-00177,Returns Audit Starter Kit 6,"Store Operations item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Store Operations,Returns Audit,44.99,12,0.2,1,2026-01-21,"returns-audit,store-ops,quality",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
178,4,PG-00178,Product Image Enrichment Pack 6,"Product Data item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Product Data,Digital Assets,24.99,5,0.01,1,2025-03-11,"product-images,object-store,catalog",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
179,5,PG-00179,Store Master Info Kit 6,"Store Operations item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Store Operations,Store Master,39.99,9,0.02,1,2026-01-28,"store-master,pos,governance",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
180,5,PG-00180,Customer Propensity Offer Pack 6,"Loyalty and Offers item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Loyalty and Offers,Campaign Targeting,49.99,14,0.05,1,2024-11-30,"customer-propensity,campaign,loyalty",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
181,5,PG-00181,SummitStride Trail Runner 7,"Footwear item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Footwear,Trail Running,149.99,72,0.68,1,2025-05-30,"trail-running,footwear,grip,demand-forecast",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
182,5,PG-00182,RidgeRunner Hiking Boot 7,"Footwear item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Footwear,Hiking Boots,189.99,91.5,1.25,1,2025-10-31,"hiking,boots,outdoor,inventory",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
183,5,PG-00183,VelocityFit Court Shoe 7,"Footwear item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Footwear,Court Sports,129.99,58,0.72,1,2025-03-09,"court,team-sports,footwear",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
184,6,PG-00184,GoldLayer Training Hoodie 7,"Activewear item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Activewear,Hoodies,84.99,31,0.52,1,2025-05-04,"gold-layer,activewear,training",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
185,6,PG-00185,SilverRidge Trail Shell 7,"Activewear item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Activewear,Outerwear,179.99,78,0.44,1,2025-07-23,"silver-layer,trail,weatherproof",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
186,6,PG-00186,BronzeTrail Base Tee 7,"Activewear item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Activewear,Base Layers,34.99,11.5,0.18,1,2024-12-31,"bronze-layer,tee,training",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
187,6,PG-00187,MotionFlex Compression Tight 7,"Activewear item for PeakGear stores, e-commerce, and B2B partners; tracked for demand forecasting, dynamic price match, inventory, and customer propensity workflows.",Activewear,Compression,69.99,25,0.26,1,2025-09-26,"activewear,compression,fitness",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
