"store_id","product_id","stock_on_hand","last_stock_update","reorder_level","available_to_promise_qty","inventory_status"
4,198,182,2025-11-11 19:11:41.000,15,166,"IN_STOCK"
4,194,152,2025-11-20 15:32:27.000,5,141,"IN_STOCK"
4,188,104,2025-12-10 20:46:21.000,21,87,"IN_STOCK"
4,171,132,2025-11-29 04:10:45.000,26,129,"IN_STOCK"
4,166,253,2025-12-24 14:20:01.000,24,233,"IN_STOCK"
5,9,151,2025-12-30 06:22:09.000,38,136,"IN_STOCK"
5,40,178,2025-11-17 17:24:07.000,66,178,"IN_STOCK"
5,3,161,2025-11-20 06:33:12.000,12,140,"IN_STOCK"
5,26,164,2025-11-04 13:16:58.000,71,144,"IN_STOCK"
5,91,223,2025-11-17 12:14:52.000,36,206,"IN_STOCK"
5,20,197,2025-11-20 22:54:45.000,20,178,"IN_STOCK"
5,2,30,2025-11-17 21:44:01.000,56,17,"IN_STOCK"
5,19,180,2025-11-27 06:06:17.000,68,157,"IN_STOCK"
5,14,79,2025-12-30 04:44:59.000,12,62,"IN_STOCK"
5,5,134,2025-11-30 08:57:55.000,34,132,"IN_STOCK"
5,4,144,2025-12-05 07:47:52.000,44,136,"IN_STOCK"
5,53,173,2025-11-20 01:26:34.000,26,152,"IN_STOCK"
5,98,198,2025-11-02 07:14:07.000,60,176,"IN_STOCK"
5,1,172,2025-12-08 22:48:07.000,19,151,"IN_STOCK"
5,7,221,2025-12-30 19:25:58.000,29,212,"IN_STOCK"
5,30,203,2025-11-23 20:38:07.000,22,194,"IN_STOCK"
5,17,233,2025-11-11 03:21:02.000,35,230,"IN_STOCK"
5,174,126,2025-12-26 13:19:10.000,50,103,"IN_STOCK"
5,63,282,2025-12-20 02:51:11.000,13,268,"IN_STOCK"
5,27,292,2025-11-27 17:13:30.000,12,278,"IN_STOCK"
5,6,149,2025-11-03 10:19:31.000,32,143,"IN_STOCK"
5,13,146,2025-11-17 05:08:38.000,55,144,"IN_STOCK"
5,76,175,2025-12-08 05:19:39.000,13,155,"IN_STOCK"
5,8,178,2025-11-21 22:39:06.000,13,178,"IN_STOCK"
5,59,91,2025-11-26 23:21:36.000,48,73,"IN_STOCK"
5,18,102,2025-11-21 18:26:41.000,17,98,"IN_STOCK"
5,69,79,2025-11-25 10:34:10.000,26,55,"IN_STOCK"
5,138,100,2025-12-25 00:32:39.000,43,74,"IN_STOCK"
5,12,199,2025-12-30 20:17:36.000,11,192,"IN_STOCK"
5,15,149,2025-12-05 02:52:16.000,10,144,"IN_STOCK"
5,11,133,2025-11-18 13:34:25.000,70,118,"IN_STOCK"
5,25,133,2025-11-20 17:36:14.000,43,112,"IN_STOCK"
5,38,174,2025-12-22 08:47:48.000,6,150,"IN_STOCK"
5,47,210,2025-11-17 11:13:55.000,18,206,"IN_STOCK"
5,103,50,2025-12-09 15:14:23.000,56,32,"IN_STOCK"
5,58,139,2025-11-11 21:39:36.000,50,115,"IN_STOCK"
5,68,106,2025-11-16 09:22:56.000,41,98,"IN_STOCK"
5,197,144,2025-12-20 22:31:02.000,17,121,"IN_STOCK"
5,16,178,2025-11-14 02:48:07.000,37,150,"IN_STOCK"
5,39,191,2025-12-20 14:56:32.000,46,167,"IN_STOCK"
5,34,192,2025-12-23 01:48:30.000,19,164,"IN_STOCK"
5,97,163,2025-12-14 02:09:12.000,23,137,"IN_STOCK"
5,150,133,2025-11-15 22:26:58.000,24,113,"IN_STOCK"
5,48,235,2025-11-25 06:08:15.000,52,223,"IN_STOCK"
5,10,54,2025-12-08 04:57:23.000,23,50,"IN_STOCK"
5,152,242,2025-11-17 01:58:12.000,70,233,"IN_STOCK"
5,23,115,2025-11-12 21:51:19.000,13,85,"IN_STOCK"
5,65,232,2025-11-01 07:27:10.000,43,205,"IN_STOCK"
5,179,100,2025-11-01 21:55:08.000,48,85,"IN_STOCK"
5,72,149,2025-11-08 23:42:57.000,18,134,"IN_STOCK"
5,143,130,2025-11-06 19:24:36.000,32,124,"IN_STOCK"
5,44,132,2025-11-22 16:23:49.000,38,131,"IN_STOCK"
5,64,127,2025-11-03 15:02:50.000,17,116,"IN_STOCK"
5,33,136,2025-12-14 02:11:24.000,64,107,"IN_STOCK"
5,52,125,2025-12-10 08:07:31.000,36,110,"IN_STOCK"
5,37,230,2025-11-20 00:34:56.000,72,202,"IN_STOCK"
5,78,188,2025-11-18 10:11:44.000,58,160,"IN_STOCK"
5,186,245,2025-12-21 09:00:23.000,25,227,"IN_STOCK"
5,146,106,2025-12-29 13:08:04.000,24,94,"IN_STOCK"
5,41,162,2025-12-24 05:06:32.000,44,143,"IN_STOCK"
5,118,277,2025-11-22 05:31:43.000,66,270,"IN_STOCK"
5,50,138,2025-12-18 09:50:37.000,46,121,"IN_STOCK"
5,46,199,2025-11-18 10:41:46.000,58,169,"IN_STOCK"
5,115,202,2025-12-14 06:32:25.000,31,175,"IN_STOCK"
5,104,68,2025-12-20 21:47:53.000,7,66,"IN_STOCK"
5,87,125,2025-12-28 15:14:54.000,37,113,"IN_STOCK"
5,60,160,2025-12-07 14:03:25.000,11,146,"IN_STOCK"
5,29,155,2025-11-20 06:29:20.000,70,127,"IN_STOCK"
5,124,145,2025-12-21 19:45:35.000,43,145,"IN_STOCK"
5,24,192,2025-12-29 20:57:37.000,6,184,"IN_STOCK"
5,31,169,2025-12-05 01:35:38.000,26,151,"IN_STOCK"
5,79,98,2025-11-17 21:19:30.000,12,76,"IN_STOCK"
5,35,260,2025-12-11 01:33:34.000,61,245,"IN_STOCK"
5,133,257,2025-12-18 02:15:57.000,30,246,"IN_STOCK"
5,172,173,2025-11-01 02:12:18.000,66,163,"IN_STOCK"
5,21,137,2025-11-17 15:16:55.000,64,126,"IN_STOCK"
5,155,82,2025-12-04 16:22:51.000,28,77,"IN_STOCK"
5,111,236,2025-11-09 18:16:18.000,18,210,"IN_STOCK"
5,45,96,2025-12-01 10:58:46.000,20,88,"IN_STOCK"
5,70,194,2025-12-27 05:53:35.000,18,188,"IN_STOCK"
5,130,269,2025-12-11 23:02:45.000,26,242,"IN_STOCK"
5,86,125,2025-11-13 16:55:56.000,17,102,"IN_STOCK"
5,67,160,2025-11-24 11:43:04.000,71,138,"IN_STOCK"
5,22,203,2025-11-02 20:05:04.000,53,191,"IN_STOCK"
5,178,106,2025-12-04 20:30:51.000,48,77,"IN_STOCK"
5,147,270,2025-11-15 04:51:21.000,54,242,"IN_STOCK"
5,57,179,2025-12-23 04:31:56.000,48,161,"IN_STOCK"
5,28,107,2025-11-29 23:46:18.000,37,97,"IN_STOCK"
5,120,26,2025-12-11 04:20:08.000,19,24,"IN_STOCK"
5,101,162,2025-11-05 16:07:07.000,67,161,"IN_STOCK"
5,42,90,2025-12-01 22:35:03.000,24,66,"IN_STOCK"
5,93,248,2025-11-11 09:31:49.000,22,240,"IN_STOCK"
5,170,59,2025-12-02 13:41:24.000,70,46,"IN_STOCK"
5,119,158,2025-11-11 15:07:57.000,16,144,"IN_STOCK"
5,55,163,2025-12-04 09:10:11.000,62,140,"IN_STOCK"
5,94,173,2025-12-19 19:52:25.000,59,163,"IN_STOCK"
5,80,128,2025-12-30 02:21:27.000,70,98,"IN_STOCK"
5,109,226,2025-11-30 07:25:33.000,41,220,"IN_STOCK"
5,177,265,2025-11-29 05:41:53.000,50,248,"IN_STOCK"
5,95,96,2025-11-15 09:35:09.000,29,91,"IN_STOCK"
5,83,118,2025-12-13 09:00:33.000,24,98,"IN_STOCK"
5,84,265,2025-11-16 22:46:57.000,55,245,"IN_STOCK"
5,85,323,2025-12-22 04:00:18.000,46,322,"IN_STOCK"
5,190,130,2025-12-01 02:45:41.000,49,101,"IN_STOCK"
5,156,130,2025-12-08 02:12:36.000,32,128,"IN_STOCK"
5,61,174,2025-12-01 22:21:23.000,50,167,"IN_STOCK"
5,176,96,2025-11-18 01:30:54.000,65,76,"IN_STOCK"
5,182,206,2025-12-08 06:16:27.000,66,176,"IN_STOCK"
5,134,190,2025-12-21 03:34:24.000,72,187,"IN_STOCK"
5,108,118,2025-12-29 09:55:39.000,50,97,"IN_STOCK"
5,160,239,2025-12-22 14:48:35.000,71,236,"IN_STOCK"
5,62,214,2025-12-27 13:05:10.000,67,206,"IN_STOCK"
5,105,186,2025-12-20 11:42:47.000,36,156,"IN_STOCK"
5,184,227,2025-12-19 11:40:29.000,58,204,"IN_STOCK"
5,75,77,2025-12-10 04:58:59.000,23,54,"IN_STOCK"
5,81,192,2025-11-18 19:23:04.000,6,164,"IN_STOCK"
5,96,139,2025-11-03 17:17:13.000,42,132,"IN_STOCK"
5,54,168,2025-11-19 19:42:23.000,11,162,"IN_STOCK"
5,167,245,2025-12-04 10:38:36.000,18,215,"IN_STOCK"
5,43,276,2025-11-05 18:12:22.000,61,256,"IN_STOCK"
5,168,196,2025-12-13 23:48:02.000,18,180,"IN_STOCK"
5,126,176,2025-12-28 13:11:32.000,61,151,"IN_STOCK"
5,132,112,2025-11-04 12:56:38.000,36,91,"IN_STOCK"
5,151,247,2025-11-12 23:36:30.000,29,245,"IN_STOCK"
5,36,194,2025-11-23 21:45:47.000,53,182,"IN_STOCK"
5,49,215,2025-12-01 22:52:50.000,19,211,"IN_STOCK"
5,131,110,2025-11-13 00:07:45.000,48,82,"IN_STOCK"
5,164,154,2025-12-07 10:49:40.000,37,127,"IN_STOCK"
5,56,121,2025-11-21 03:05:49.000,22,119,"IN_STOCK"
5,116,128,2025-11-25 09:36:20.000,37,98,"IN_STOCK"
5,66,119,2025-12-27 07:10:03.000,43,98,"IN_STOCK"
5,32,223,2025-12-19 18:11:00.000,62,212,"IN_STOCK"
5,162,234,2025-11-19 18:54:34.000,55,228,"IN_STOCK"
5,73,148,2025-11-15 16:26:14.000,58,124,"IN_STOCK"
5,113,168,2025-11-29 20:57:51.000,32,154,"IN_STOCK"
5,106,139,2025-12-18 19:05:06.000,50,110,"IN_STOCK"
5,173,154,2025-12-22 11:03:39.000,19,145,"IN_STOCK"
5,82,166,2025-12-26 11:09:35.000,19,154,"IN_STOCK"
5,51,179,2025-11-09 01:57:13.000,16,152,"IN_STOCK"
5,196,197,2025-12-28 11:53:55.000,58,175,"IN_STOCK"
5,158,181,2025-12-01 06:13:16.000,12,168,"IN_STOCK"
5,154,194,2025-11-07 06:23:22.000,20,172,"IN_STOCK"
5,74,122,2025-11-25 19:22:08.000,64,100,"IN_STOCK"
5,110,234,2025-12-13 02:42:50.000,41,204,"IN_STOCK"
5,145,176,2025-11-30 12:55:48.000,61,157,"IN_STOCK"
5,71,128,2025-11-06 09:46:01.000,11,108,"IN_STOCK"
5,159,72,2025-12-06 02:01:26.000,31,60,"IN_STOCK"
5,112,133,2025-12-01 02:20:32.000,11,125,"IN_STOCK"
5,90,230,2025-12-20 08:08:28.000,32,210,"IN_STOCK"
5,193,196,2025-12-19 23:51:46.000,16,169,"IN_STOCK"
5,107,200,2025-11-06 19:21:36.000,47,192,"IN_STOCK"
5,148,160,2025-11-27 03:22:43.000,32,133,"IN_STOCK"
5,181,132,2025-11-20 02:17:21.000,62,103,"IN_STOCK"
5,123,222,2025-12-22 00:30:47.000,42,210,"IN_STOCK"
5,129,62,2025-12-26 18:57:00.000,17,49,"IN_STOCK"
5,117,143,2025-12-03 15:23:25.000,18,125,"IN_STOCK"
5,141,211,2025-12-04 15:43:36.000,60,184,"IN_STOCK"
5,149,166,2025-12-11 22:45:11.000,50,164,"IN_STOCK"
5,127,82,2025-11-06 09:19:03.000,29,65,"IN_STOCK"
5,169,216,2025-12-20 14:06:35.000,25,188,"IN_STOCK"
5,139,47,2025-11-10 22:02:14.000,8,28,"IN_STOCK"
5,144,172,2025-12-28 18:41:06.000,29,170,"IN_STOCK"
5,100,205,2025-11-08 07:57:34.000,48,185,"IN_STOCK"
5,136,0,2025-12-20 22:26:57.000,31,0,"OUT_OF_STOCK"
5,161,270,2025-11-08 11:37:51.000,19,240,"IN_STOCK"
5,191,180,2025-12-26 12:10:22.000,32,164,"IN_STOCK"
5,102,50,2025-12-02 05:51:44.000,23,40,"IN_STOCK"
5,180,182,2025-12-28 08:03:59.000,71,173,"IN_STOCK"
5,135,191,2025-11-05 13:39:33.000,32,188,"IN_STOCK"
5,128,71,2025-11-10 23:53:35.000,64,71,"IN_STOCK"
5,195,216,2025-11-29 16:20:27.000,59,214,"IN_STOCK"
5,122,149,2025-12-30 16:07:25.000,56,126,"IN_STOCK"
5,88,178,2025-12-23 21:24:03.000,47,155,"IN_STOCK"
5,199,181,2025-12-25 02:08:43.000,18,160,"IN_STOCK"
5,114,164,2025-12-17 13:44:04.000,58,164,"IN_STOCK"
5,77,88,2025-12-30 18:33:36.000,48,77,"IN_STOCK"
5,153,188,2025-12-28 12:25:02.000,72,185,"IN_STOCK"
5,163,164,2025-11-04 19:55:00.000,29,137,"IN_STOCK"
5,157,101,2025-11-06 17:57:28.000,44,78,"IN_STOCK"
5,125,158,2025-12-04 22:00:50.000,58,152,"IN_STOCK"
5,137,103,2025-12-30 05:04:59.000,46,84,"IN_STOCK"
5,185,119,2025-12-01 23:37:48.000,10,116,"IN_STOCK"
5,89,174,2025-12-26 19:08:29.000,36,163,"IN_STOCK"
5,99,90,2025-11-09 00:53:41.000,19,82,"IN_STOCK"
5,165,122,2025-12-12 17:52:35.000,72,97,"IN_STOCK"
5,175,125,2025-12-28 22:25:29.000,28,101,"IN_STOCK"
5,92,204,2025-12-20 12:56:19.000,44,174,"IN_STOCK"
5,142,296,2025-11-08 02:53:44.000,55,293,"IN_STOCK"
5,200,95,2025-12-14 22:52:55.000,38,91,"IN_STOCK"
5,140,142,2025-11-09 06:31:01.000,13,140,"IN_STOCK"
5,121,257,2025-12-03 05:21:05.000,11,230,"IN_STOCK"
5,189,128,2025-12-04 19:18:58.000,22,103,"IN_STOCK"
5,183,218,2025-11-18 17:02:17.000,68,203,"IN_STOCK"
5,187,160,2025-12-18 17:56:34.000,8,152,"IN_STOCK"
5,192,350,2025-11-08 22:22:57.000,20,326,"IN_STOCK"
5,198,218,2025-11-11 19:11:41.000,18,199,"IN_STOCK"
5,194,182,2025-11-20 15:32:27.000,6,169,"IN_STOCK"
5,188,125,2025-12-10 20:46:21.000,25,104,"IN_STOCK"
5,171,158,2025-11-29 04:10:45.000,31,155,"IN_STOCK"
5,166,304,2025-12-24 14:20:01.000,29,280,"IN_STOCK"
6,9,94,2025-12-30 06:22:09.000,24,85,"IN_STOCK"
6,40,111,2025-11-17 17:24:07.000,41,111,"IN_STOCK"
6,3,100,2025-11-20 06:33:12.000,8,88,"IN_STOCK"
6,26,103,2025-11-04 13:16:58.000,44,90,"IN_STOCK"
6,91,140,2025-11-17 12:14:52.000,22,129,"IN_STOCK"
6,20,123,2025-11-20 22:54:45.000,13,111,"IN_STOCK"
6,2,19,2025-11-17 21:44:01.000,35,10,"IN_STOCK"
6,19,112,2025-11-27 06:06:17.000,43,98,"IN_STOCK"
6,14,50,2025-12-30 04:44:59.000,8,39,"IN_STOCK"
6,5,84,2025-11-30 08:57:55.000,21,82,"IN_STOCK"
6,4,90,2025-12-05 07:47:52.000,28,85,"IN_STOCK"
6,53,108,2025-11-20 01:26:34.000,16,95,"IN_STOCK"
6,98,124,2025-11-02 07:14:07.000,38,110,"IN_STOCK"
6,1,107,2025-12-08 22:48:07.000,12,94,"IN_STOCK"
6,7,138,2025-12-30 19:25:58.000,18,133,"IN_STOCK"
6,30,127,2025-11-23 20:38:07.000,14,122,"IN_STOCK"
6,17,146,2025-11-11 03:21:02.000,22,144,"IN_STOCK"
6,174,79,2025-12-26 13:19:10.000,32,64,"IN_STOCK"
6,63,176,2025-12-20 02:51:11.000,8,167,"IN_STOCK"
6,27,182,2025-11-27 17:13:30.000,8,174,"IN_STOCK"
6,6,93,2025-11-03 10:19:31.000,20,89,"IN_STOCK"
6,13,92,2025-11-17 05:08:38.000,34,90,"IN_STOCK"
6,76,110,2025-12-08 05:19:39.000,8,97,"IN_STOCK"
6,8,111,2025-11-21 22:39:06.000,8,111,"IN_STOCK"
6,59,57,2025-11-26 23:21:36.000,30,46,"IN_STOCK"
6,18,64,2025-11-21 18:26:41.000,10,62,"IN_STOCK"
6,69,50,2025-11-25 10:34:10.000,16,34,"IN_STOCK"
6,138,62,2025-12-25 00:32:39.000,27,46,"IN_STOCK"
6,12,124,2025-12-30 20:17:36.000,7,120,"IN_STOCK"
6,15,93,2025-12-05 02:52:16.000,6,90,"IN_STOCK"
6,11,83,2025-11-18 13:34:25.000,44,74,"IN_STOCK"
6,25,83,2025-11-20 17:36:14.000,27,70,"IN_STOCK"
6,38,109,2025-12-22 08:47:48.000,4,94,"IN_STOCK"
6,47,131,2025-11-17 11:13:55.000,11,129,"IN_STOCK"
6,103,32,2025-12-09 15:14:23.000,35,20,"IN_STOCK"
6,58,87,2025-11-11 21:39:36.000,32,72,"IN_STOCK"
6,68,66,2025-11-16 09:22:56.000,26,62,"IN_STOCK"
6,197,90,2025-12-20 22:31:02.000,10,76,"IN_STOCK"
6,16,111,2025-11-14 02:48:07.000,23,94,"IN_STOCK"
6,39,119,2025-12-20 14:56:32.000,28,104,"IN_STOCK"
6,34,120,2025-12-23 01:48:30.000,12,103,"IN_STOCK"
6,97,102,2025-12-14 02:09:12.000,14,86,"IN_STOCK"
6,150,83,2025-11-15 22:26:58.000,15,70,"IN_STOCK"
6,48,147,2025-11-25 06:08:15.000,32,140,"IN_STOCK"
6,10,34,2025-12-08 04:57:23.000,14,32,"IN_STOCK"
6,152,152,2025-11-17 01:58:12.000,44,146,"IN_STOCK"
6,23,72,2025-11-12 21:51:19.000,8,53,"IN_STOCK"
6,65,145,2025-11-01 07:27:10.000,27,128,"IN_STOCK"
6,179,62,2025-11-01 21:55:08.000,30,53,"IN_STOCK"
6,72,93,2025-11-08 23:42:57.000,11,84,"IN_STOCK"
6,143,81,2025-11-06 19:24:36.000,20,77,"IN_STOCK"
6,44,82,2025-11-22 16:23:49.000,24,82,"IN_STOCK"
6,64,80,2025-11-03 15:02:50.000,10,73,"IN_STOCK"
6,33,85,2025-12-14 02:11:24.000,40,67,"IN_STOCK"
6,52,78,2025-12-10 08:07:31.000,22,69,"IN_STOCK"
6,37,144,2025-11-20 00:34:56.000,45,126,"IN_STOCK"
6,78,118,2025-11-18 10:11:44.000,36,100,"IN_STOCK"
6,186,153,2025-12-21 09:00:23.000,16,142,"IN_STOCK"
6,146,66,2025-12-29 13:08:04.000,15,58,"IN_STOCK"
6,41,101,2025-12-24 05:06:32.000,28,89,"IN_STOCK"
6,118,173,2025-11-22 05:31:43.000,41,169,"IN_STOCK"
6,50,86,2025-12-18 09:50:37.000,28,76,"IN_STOCK"
6,46,124,2025-11-18 10:41:46.000,36,106,"IN_STOCK"
6,115,126,2025-12-14 06:32:25.000,20,110,"IN_STOCK"
6,104,43,2025-12-20 21:47:53.000,4,41,"IN_STOCK"
6,87,78,2025-12-28 15:14:54.000,23,70,"IN_STOCK"
6,60,100,2025-12-07 14:03:25.000,7,92,"IN_STOCK"
6,29,97,2025-11-20 06:29:20.000,44,80,"IN_STOCK"
6,124,91,2025-12-21 19:45:35.000,27,91,"IN_STOCK"
6,24,120,2025-12-29 20:57:37.000,4,115,"IN_STOCK"
6,31,106,2025-12-05 01:35:38.000,16,94,"IN_STOCK"
6,79,62,2025-11-17 21:19:30.000,8,47,"IN_STOCK"
6,35,163,2025-12-11 01:33:34.000,38,153,"IN_STOCK"
6,133,160,2025-12-18 02:15:57.000,19,154,"IN_STOCK"
6,172,108,2025-11-01 02:12:18.000,41,102,"IN_STOCK"
6,21,86,2025-11-17 15:16:55.000,40,79,"IN_STOCK"
6,155,51,2025-12-04 16:22:51.000,17,48,"IN_STOCK"
6,111,148,2025-11-09 18:16:18.000,11,131,"IN_STOCK"
6,45,60,2025-12-01 10:58:46.000,13,55,"IN_STOCK"
6,70,122,2025-12-27 05:53:35.000,11,118,"IN_STOCK"
6,130,168,2025-12-11 23:02:45.000,16,152,"IN_STOCK"
6,86,78,2025-11-13 16:55:56.000,10,64,"IN_STOCK"
6,67,100,2025-11-24 11:43:04.000,44,86,"IN_STOCK"
6,22,127,2025-11-02 20:05:04.000,33,119,"IN_STOCK"
6,178,66,2025-12-04 20:30:51.000,30,48,"IN_STOCK"
6,147,169,2025-11-15 04:51:21.000,34,152,"IN_STOCK"
6,57,112,2025-12-23 04:31:56.000,30,100,"IN_STOCK"
6,28,67,2025-11-29 23:46:18.000,23,61,"IN_STOCK"
6,120,16,2025-12-11 04:20:08.000,12,15,"IN_STOCK"
6,101,101,2025-11-05 16:07:07.000,42,100,"IN_STOCK"
6,42,56,2025-12-01 22:35:03.000,15,41,"IN_STOCK"
6,93,155,2025-11-11 09:31:49.000,14,150,"IN_STOCK"
6,170,37,2025-12-02 13:41:24.000,44,28,"IN_STOCK"
6,119,99,2025-11-11 15:07:57.000,10,90,"IN_STOCK"
6,55,102,2025-12-04 09:10:11.000,39,88,"IN_STOCK"
6,94,108,2025-12-19 19:52:25.000,37,102,"IN_STOCK"
6,80,80,2025-12-30 02:21:27.000,44,62,"IN_STOCK"
6,109,141,2025-11-30 07:25:33.000,26,137,"IN_STOCK"
6,177,166,2025-11-29 05:41:53.000,32,155,"IN_STOCK"
6,95,60,2025-11-15 09:35:09.000,18,57,"IN_STOCK"
6,83,74,2025-12-13 09:00:33.000,15,62,"IN_STOCK"
6,84,166,2025-11-16 22:46:57.000,34,153,"IN_STOCK"
6,85,202,2025-12-22 04:00:18.000,28,201,"IN_STOCK"
6,190,81,2025-12-01 02:45:41.000,31,63,"IN_STOCK"
6,156,81,2025-12-08 02:12:36.000,20,80,"IN_STOCK"
6,61,109,2025-12-01 22:21:23.000,32,104,"IN_STOCK"
6,176,60,2025-11-18 01:30:54.000,40,47,"IN_STOCK"
6,182,129,2025-12-08 06:16:27.000,41,110,"IN_STOCK"
6,134,118,2025-12-21 03:34:24.000,45,117,"IN_STOCK"
6,108,74,2025-12-29 09:55:39.000,32,61,"IN_STOCK"
6,160,149,2025-12-22 14:48:35.000,44,148,"IN_STOCK"
6,62,134,2025-12-27 13:05:10.000,42,129,"IN_STOCK"
6,105,116,2025-12-20 11:42:47.000,22,98,"IN_STOCK"
6,184,142,2025-12-19 11:40:29.000,36,128,"IN_STOCK"
6,75,48,2025-12-10 04:58:59.000,14,34,"IN_STOCK"
6,81,120,2025-11-18 19:23:04.000,4,103,"IN_STOCK"
6,96,87,2025-11-03 17:17:13.000,26,82,"IN_STOCK"
6,54,105,2025-11-19 19:42:23.000,7,101,"IN_STOCK"
6,167,153,2025-12-04 10:38:36.000,11,134,"IN_STOCK"
6,43,172,2025-11-05 18:12:22.000,38,160,"IN_STOCK"
6,168,122,2025-12-13 23:48:02.000,11,112,"IN_STOCK"
6,126,110,2025-12-28 13:11:32.000,38,94,"IN_STOCK"
6,132,70,2025-11-04 12:56:38.000,22,57,"IN_STOCK"
6,151,154,2025-11-12 23:36:30.000,18,153,"IN_STOCK"
6,36,122,2025-11-23 21:45:47.000,33,114,"IN_STOCK"
6,49,134,2025-12-01 22:52:50.000,12,132,"IN_STOCK"
6,131,69,2025-11-13 00:07:45.000,30,51,"IN_STOCK"
6,164,96,2025-12-07 10:49:40.000,23,80,"IN_STOCK"
6,56,76,2025-11-21 03:05:49.000,14,74,"IN_STOCK"
6,116,80,2025-11-25 09:36:20.000,23,62,"IN_STOCK"
6,66,74,2025-12-27 07:10:03.000,27,62,"IN_STOCK"
6,32,140,2025-12-19 18:11:00.000,39,133,"IN_STOCK"
6,162,146,2025-11-19 18:54:34.000,34,142,"IN_STOCK"
6,73,92,2025-11-15 16:26:14.000,36,77,"IN_STOCK"
6,113,105,2025-11-29 20:57:51.000,20,96,"IN_STOCK"
6,106,87,2025-12-18 19:05:06.000,32,69,"IN_STOCK"
6,173,96,2025-12-22 11:03:39.000,12,91,"IN_STOCK"
6,82,104,2025-12-26 11:09:35.000,12,96,"IN_STOCK"
6,51,112,2025-11-09 01:57:13.000,10,95,"IN_STOCK"
6,196,123,2025-12-28 11:53:55.000,36,110,"IN_STOCK"
6,158,113,2025-12-01 06:13:16.000,8,105,"IN_STOCK"
6,154,122,2025-11-07 06:23:22.000,13,107,"IN_STOCK"
6,74,76,2025-11-25 19:22:08.000,40,62,"IN_STOCK"
6,110,146,2025-12-13 02:42:50.000,26,128,"IN_STOCK"
6,145,110,2025-11-30 12:55:48.000,38,98,"IN_STOCK"
6,71,80,2025-11-06 09:46:01.000,7,68,"IN_STOCK"
6,159,45,2025-12-06 02:01:26.000,20,38,"IN_STOCK"
6,112,83,2025-12-01 02:20:32.000,7,78,"IN_STOCK"
6,90,144,2025-12-20 08:08:28.000,20,131,"IN_STOCK"
6,193,122,2025-12-19 23:51:46.000,10,106,"IN_STOCK"
6,107,125,2025-11-06 19:21:36.000,29,120,"IN_STOCK"
6,148,100,2025-11-27 03:22:43.000,20,83,"IN_STOCK"
6,181,82,2025-11-20 02:17:21.000,39,64,"IN_STOCK"
6,123,139,2025-12-22 00:30:47.000,26,131,"IN_STOCK"
6,129,39,2025-12-26 18:57:00.000,10,31,"IN_STOCK"
6,117,89,2025-12-03 15:23:25.000,11,78,"IN_STOCK"
6,141,132,2025-12-04 15:43:36.000,38,115,"IN_STOCK"
6,149,104,2025-12-11 22:45:11.000,32,103,"IN_STOCK"
6,127,51,2025-11-06 09:19:03.000,18,40,"IN_STOCK"
6,169,135,2025-12-20 14:06:35.000,16,118,"IN_STOCK"
6,139,29,2025-11-10 22:02:14.000,5,17,"IN_STOCK"
6,144,107,2025-12-28 18:41:06.000,18,106,"IN_STOCK"
6,100,128,2025-11-08 07:57:34.000,30,116,"IN_STOCK"
6,136,0,2025-12-20 22:26:57.000,20,0,"OUT_OF_STOCK"
6,161,169,2025-11-08 11:37:51.000,12,150,"IN_STOCK"
6,191,112,2025-12-26 12:10:22.000,20,103,"IN_STOCK"
6,102,32,2025-12-02 05:51:44.000,14,25,"IN_STOCK"
6,180,114,2025-12-28 08:03:59.000,44,108,"IN_STOCK"
6,135,119,2025-11-05 13:39:33.000,20,118,"IN_STOCK"
6,128,44,2025-11-10 23:53:35.000,40,44,"IN_STOCK"
6,195,135,2025-11-29 16:20:27.000,37,134,"IN_STOCK"
6,122,93,2025-12-30 16:07:25.000,35,79,"IN_STOCK"
6,88,111,2025-12-23 21:24:03.000,29,97,"IN_STOCK"
6,199,113,2025-12-25 02:08:43.000,11,100,"IN_STOCK"
6,114,103,2025-12-17 13:44:04.000,36,103,"IN_STOCK"
6,77,55,2025-12-30 18:33:36.000,30,48,"IN_STOCK"
6,153,118,2025-12-28 12:25:02.000,45,116,"IN_STOCK"
6,163,103,2025-11-04 19:55:00.000,18,86,"IN_STOCK"
6,157,63,2025-11-06 17:57:28.000,28,49,"IN_STOCK"
6,125,99,2025-12-04 22:00:50.000,36,95,"IN_STOCK"
6,137,64,2025-12-30 05:04:59.000,28,52,"IN_STOCK"
6,185,74,2025-12-01 23:37:48.000,6,73,"IN_STOCK"
6,89,109,2025-12-26 19:08:29.000,22,102,"IN_STOCK"
6,99,56,2025-11-09 00:53:41.000,12,51,"IN_STOCK"
6,165,76,2025-12-12 17:52:35.000,45,61,"IN_STOCK"
6,175,78,2025-12-28 22:25:29.000,17,63,"IN_STOCK"
6,92,128,2025-12-20 12:56:19.000,28,109,"IN_STOCK"
6,142,185,2025-11-08 02:53:44.000,34,183,"IN_STOCK"
6,200,59,2025-12-14 22:52:55.000,24,57,"IN_STOCK"
6,140,88,2025-11-09 06:31:01.000,8,88,"IN_STOCK"
6,121,160,2025-12-03 05:21:05.000,7,144,"IN_STOCK"
6,189,80,2025-12-04 19:18:58.000,14,64,"IN_STOCK"
6,183,136,2025-11-18 17:02:17.000,43,127,"IN_STOCK"
