txn_id,sale_timestamp,store_id,product_id,qty_sold,total_sale_amount
25165,52:33.0,2,129,1,45.19
25166,36:44.0,3,6,1,18.26
25167,36:53.0,4,36,1,124.19
25168,03:11.0,5,1,1,181.18
25169,51:13.0,5,149,1,130.74
25170,35:12.0,1,6,1,18.26
25171,34:28.0,2,2,1,49.02
25172,33:51.0,3,28,1,73.85
25173,38:21.0,4,25,3,64.74
25174,51:52.0,6,13,1,44.34
25175,23:53.0,5,2,1,49.02
25176,28:29.0,1,11,1,57.63
25177,54:10.0,2,1,1,181.18
25178,25:17.0,3,3,3,317.55
25179,55:08.0,4,4,1,13.39
25180,09:17.0,6,1,1,181.18
25181,45:41.0,5,1,2,362.36
25182,04:53.0,1,3,1,105.85
25183,40:09.0,2,47,1,94.3
25184,53:39.0,3,5,1,58.09
25185,49:48.0,4,1,1,181.18
25186,51:58.0,5,1,1,181.18
25187,49:56.0,6,104,1,204.02
25188,18:05.0,1,3,1,105.85
25189,27:03.0,2,37,2,470.28
25190,10:49.0,3,91,1,143.47
25191,35:55.0,4,2,1,49.02
25192,26:28.0,5,78,1,13.68
25193,37:31.0,6,6,1,18.26
25194,00:57.0,5,54,1,30.82
25195,25:05.0,1,2,1,49.02
25196,15:00.0,2,1,1,181.18
25197,18:31.0,3,72,1,53.22
25198,40:37.0,4,20,1,21.4
25199,25:34.0,5,4,1,13.39
25200,55:44.0,1,1,1,181.18
25201,59:02.0,2,44,1,36.75
25202,08:46.0,3,1,1,144.94
25203,55:57.0,4,68,1,18.78
25204,45:05.0,6,20,1,21.4
25205,30:01.0,5,16,1,147.95
25206,26:30.0,1,10,1,32.7
25207,07:10.0,2,54,1,30.82
25208,07:40.0,3,7,1,46.58
25209,17:32.0,4,3,3,317.55
25210,04:03.0,5,21,2,286.7
25211,05:30.0,6,2,1,49.02
25212,28:51.0,1,17,1,162.54
25213,41:24.0,2,11,1,57.63
25214,43:32.0,3,22,1,21.39
25215,44:14.0,4,12,1,223.24
25216,37:34.0,5,1,4,724.72
25217,42:54.0,6,1,1,181.18
25218,36:59.0,5,1,1,181.18
25219,05:47.0,1,10,1,32.7
25220,42:18.0,2,2,1,49.02
25221,46:19.0,3,4,2,26.78
25222,17:53.0,4,34,1,33.43
25223,52:11.0,5,1,1,181.18
25224,24:55.0,6,17,1,162.54
25225,26:53.0,1,149,4,522.96
25226,16:07.0,2,5,1,58.09
25227,58:31.0,3,1,1,181.18
25228,27:02.0,4,73,1,144.09
25229,25:20.0,5,7,1,46.58
25230,02:27.0,1,2,1,49.02
25231,07:05.0,2,2,1,49.02
25232,40:15.0,3,9,2,345.04
25233,22:41.0,4,8,1,49.73
25234,07:04.0,6,46,1,51.38
25235,12:28.0,5,165,1,32.73
25236,50:28.0,1,27,1,153.73
25237,12:12.0,2,5,1,58.09
25238,28:28.0,3,6,1,18.26
25239,58:51.0,4,11,1,57.63
25240,37:37.0,5,2,1,49.02
25241,01:29.0,6,39,1,63.51
25242,05:42.0,5,1,2,362.36
25243,54:13.0,1,1,1,181.18
25244,48:52.0,2,2,1,49.02
25245,16:27.0,3,1,1,154
25246,20:35.0,4,1,2,289.89
25247,06:10.0,6,5,1,58.09
25248,38:14.0,5,19,1,190.79
25249,49:12.0,1,33,1,34.35
25250,03:13.0,2,10,1,32.7
25251,59:46.0,3,1,2,362.36
25252,21:04.0,4,34,1,33.43
25253,41:36.0,5,2,1,49.02
25254,16:57.0,6,13,1,44.34
25255,09:36.0,1,39,2,127.02
25256,36:40.0,2,93,1,90.88
25257,31:20.0,3,2,2,98.04
25258,22:34.0,4,78,1,13.68
25259,43:37.0,5,2,1,49.02
25260,29:18.0,1,1,1,181.18
25261,37:07.0,2,1,1,181.18
25262,29:01.0,3,1,1,181.18
25263,16:20.0,4,11,2,115.26
25264,55:46.0,6,21,2,286.7
25265,42:35.0,5,5,1,52.28
25266,45:58.0,5,26,1,40.86
25267,39:11.0,1,28,1,73.85
25268,48:10.0,2,2,2,98.04
25269,57:24.0,3,25,1,21.58
25270,12:09.0,4,37,1,235.14
25271,48:27.0,6,8,2,117
25272,30:25.0,5,6,1,18.26
25273,24:57.0,1,4,1,13.39
25274,07:13.0,2,178,1,133.8
25275,46:45.0,3,53,2,152.32
25276,41:17.0,4,2,1,49.02
25277,54:25.0,5,4,1,13.39
25278,51:33.0,6,8,1,58.5
25279,25:21.0,1,5,1,58.09
25280,38:15.0,2,4,1,13.39
25281,53:42.0,3,1,1,181.18
25282,47:49.0,4,20,1,21.4
25283,39:44.0,5,5,1,58.09
25284,07:36.0,6,1,1,154
25285,24:38.0,1,29,1,36.57
25286,41:52.0,2,2,1,49.02
25287,08:00.0,3,12,2,446.48
25288,37:13.0,4,43,1,176.47
25289,33:19.0,5,34,1,33.43
25290,14:03.0,5,71,1,39.42
25291,20:29.0,1,149,2,261.48
25292,44:30.0,2,2,1,41.67
25293,13:57.0,3,4,1,13.39
25294,25:24.0,4,114,1,140.67
25295,41:20.0,6,29,1,36.57
25296,28:21.0,5,1,2,362.36
25297,25:16.0,1,44,2,73.5
25298,14:14.0,2,19,1,190.79
25299,10:04.0,3,1,2,362.36
25300,49:55.0,4,5,1,58.09
25301,05:21.0,6,23,1,185.94
25302,54:03.0,5,79,1,32.73
25303,55:41.0,1,2,1,49.02
25304,30:23.0,2,6,4,73.04
25305,18:53.0,3,1,1,181.18
25306,08:46.0,4,1,1,181.18
25307,38:04.0,5,31,1,71.49
25308,50:36.0,6,5,2,116.18
25309,26:35.0,1,6,1,18.26
25310,00:47.0,2,85,1,85.11
25311,47:23.0,3,6,1,18.26
25312,15:03.0,4,185,1,31.3
25313,09:22.0,5,157,1,6.23
25314,47:31.0,6,1,1,181.18
25315,18:50.0,5,116,1,129.46
25316,08:39.0,1,1,1,181.18
25317,20:25.0,2,29,1,36.57
25318,58:40.0,3,5,1,58.09
25319,50:46.0,4,74,1,139.09
25320,42:56.0,5,18,3,257.55
25321,29:31.0,1,1,1,181.18
25322,10:42.0,2,10,2,65.4
25323,49:51.0,3,1,1,181.18
25324,55:14.0,4,11,1,57.63
25325,17:22.0,6,1,1,181.18
25326,27:00.0,5,85,1,85.11
25327,05:15.0,1,3,4,423.4
25328,24:11.0,2,68,1,23.48
25329,23:02.0,3,14,1,32.03
25330,44:21.0,4,1,1,181.18
25331,15:49.0,5,6,1,18.26
25332,49:47.0,6,14,1,37.68
25333,38:05.0,1,1,1,181.18
25334,45:38.0,2,5,1,58.09
25335,00:00.0,3,26,1,40.86
25336,58:06.0,4,3,1,105.85
25337,39:05.0,5,7,1,46.58
25338,24:07.0,6,81,2,77.8
25339,11:32.0,5,1,1,181.18
25340,50:06.0,1,5,1,58.09
25341,04:16.0,2,1,1,181.18
25342,09:44.0,3,7,2,93.16
25343,43:06.0,4,8,2,117
25344,39:16.0,5,10,1,32.7
25345,47:31.0,6,6,1,18.26
25346,41:40.0,1,1,1,181.18
25347,37:45.0,2,8,1,58.5
25348,09:52.0,3,8,1,52.65
25349,10:12.0,4,3,1,105.85
25350,32:22.0,5,1,1,181.18
25351,03:00.0,6,195,5,93.45
25352,46:03.0,1,1,1,181.18
25353,31:00.0,2,58,1,67.54
25354,20:33.0,3,1,1,181.18
25355,33:35.0,4,50,1,20.87
25356,08:23.0,5,2,2,98.04
25357,24:44.0,1,19,1,190.79
25358,20:40.0,2,6,2,36.52
25359,35:43.0,3,18,1,85.85
25360,03:08.0,4,2,1,49.02
25361,46:31.0,5,168,1,103.82
25362,07:37.0,6,2,1,49.02
25363,33:42.0,5,3,1,105.85
25364,59:47.0,1,1,1,181.18
25365,44:41.0,2,1,2,362.36
25366,05:23.0,3,156,1,45.9
25367,28:39.0,4,9,2,293.28
25368,55:22.0,6,4,1,13.39
25369,38:32.0,5,4,1,13.39
25370,50:52.0,1,1,2,362.36
25371,16:37.0,2,1,1,181.18
25372,05:16.0,3,1,1,181.18
25373,29:26.0,4,17,1,162.54
25374,40:55.0,5,13,1,44.34
25375,25:28.0,6,16,1,147.95
25376,51:42.0,1,1,1,181.18
25377,24:32.0,2,5,1,58.09
25378,48:14.0,3,164,1,42.35
25379,09:14.0,4,17,1,162.54
25380,07:45.0,5,48,1,119.76
25381,06:51.0,1,2,4,166.67
25382,54:53.0,2,24,1,121.72
25383,44:45.0,3,8,1,58.5
25384,31:09.0,4,4,2,26.78
25385,52:45.0,6,2,1,49.02
25386,16:31.0,5,2,1,49.02
25387,35:39.0,5,61,1,9.95
25388,47:56.0,1,3,1,105.85
25389,19:43.0,2,1,1,181.18
25390,14:45.0,3,2,1,49.02
25391,41:09.0,4,2,1,49.02
25392,01:03.0,6,1,1,181.18
25393,11:32.0,5,11,2,115.26
25394,16:43.0,1,2,1,49.02
25395,55:35.0,2,20,1,21.4
25396,13:02.0,3,33,2,68.7
25397,39:42.0,4,3,1,89.97
25398,15:03.0,5,3,2,211.7
25399,56:53.0,6,1,1,181.18
25400,42:36.0,1,1,1,181.18
25401,58:33.0,2,50,1,20.87
25402,31:33.0,3,1,1,181.18
25403,10:15.0,4,2,1,49.02
25404,16:08.0,5,10,1,32.7
25405,30:03.0,6,38,5,996.05
25406,01:37.0,1,1,1,181.18
25407,25:47.0,2,26,1,40.86
25408,55:27.0,3,128,3,1049.37
25409,15:38.0,4,36,1,124.19
25410,27:56.0,5,1,2,362.36
25411,06:31.0,5,2,1,49.02
25412,24:34.0,1,1,4,724.72
25413,21:29.0,2,6,2,36.52
25414,42:49.0,3,1,1,181.18
25415,15:49.0,4,2,1,49.02
25416,04:48.0,6,1,1,181.18
25417,57:55.0,5,2,2,98.04
25418,41:34.0,1,1,2,362.36
25419,48:34.0,2,1,1,181.18
25420,11:24.0,3,1,1,181.18
25421,17:04.0,4,1,1,181.18
25422,45:16.0,6,2,1,49.02
25423,54:05.0,5,138,1,59.6
25424,08:08.0,1,7,2,93.16
25425,55:13.0,2,18,3,206.04
25426,51:18.0,3,5,1,58.09
25427,40:02.0,4,2,2,98.04
25428,58:38.0,5,15,1,71.66
25429,45:54.0,6,2,1,49.02
25430,09:42.0,1,101,1,278.25
25431,27:20.0,2,2,1,41.67
25432,35:17.0,3,1,1,181.18
25433,18:46.0,4,3,1,105.85
25434,12:15.0,5,1,2,362.36
25435,37:41.0,6,42,1,8.84
25436,44:09.0,5,12,1,223.24
25437,01:47.0,1,112,1,72.97
25438,09:37.0,2,163,1,152.2
25439,10:02.0,3,6,2,32.87
25440,23:22.0,4,1,1,181.18
25441,33:35.0,5,5,2,116.18
25442,34:11.0,1,2,1,49.02
25443,11:03.0,2,4,1,13.39
25444,21:08.0,3,147,1,166.12
25445,43:33.0,4,1,1,163.06
25446,12:52.0,6,1,1,181.18
25447,54:59.0,5,5,1,58.09
25448,04:39.0,1,3,1,95.27
25449,43:57.0,2,1,1,181.18
25450,17:36.0,3,3,2,211.7
25451,24:45.0,4,5,1,58.09
25452,32:34.0,5,2,1,49.02
25453,40:17.0,6,3,1,105.85
25454,07:24.0,1,4,1,13.39
25455,00:11.0,2,2,2,98.04
25456,24:19.0,3,2,1,49.02
25457,51:27.0,4,2,1,49.02
25458,42:08.0,5,12,3,669.72
25459,34:03.0,6,1,1,181.18
25460,09:19.0,5,2,1,49.02
25461,07:34.0,1,3,1,105.85
25462,18:49.0,2,112,1,72.97
25463,16:00.0,3,2,1,49.02
25464,55:36.0,4,1,1,181.18
25465,01:21.0,5,4,1,13.39
25466,12:01.0,6,1,1,181.18
25467,22:39.0,1,7,1,46.58
25468,05:41.0,2,20,1,21.4
25469,57:23.0,3,63,1,69.25
25470,57:39.0,4,106,1,52.46
25471,13:43.0,5,194,1,37.53
25472,25:29.0,1,1,1,181.18
25473,11:42.0,2,2,1,49.02
25474,07:20.0,3,75,1,134.68
25475,09:26.0,4,13,1,44.34
25476,43:51.0,6,145,1,14
25477,05:08.0,5,2,1,49.02
25478,36:23.0,1,1,1,181.18
25479,34:11.0,2,93,1,90.88
25480,50:53.0,3,2,1,49.02
25481,15:04.0,4,3,1,105.85
25482,57:17.0,5,14,2,75.36
25483,41:39.0,6,13,1,44.34
25484,43:32.0,5,73,1,144.09
25485,45:39.0,1,1,1,181.18
25486,01:35.0,2,1,1,181.18
25487,59:33.0,3,37,1,235.14
25488,37:15.0,4,3,1,105.85
25489,01:16.0,6,1,1,181.18
25490,00:33.0,5,59,1,16.33
25491,36:46.0,1,7,1,46.58
25492,19:24.0,2,31,1,71.49
25493,46:13.0,3,1,1,181.18
25494,58:57.0,4,8,1,58.5
25495,30:14.0,5,2,1,49.02
25496,47:35.0,6,7,1,46.58
25497,15:24.0,1,1,1,181.18
25498,14:26.0,2,5,1,58.09
25499,17:19.0,3,3,1,105.85
25500,09:25.0,4,1,1,181.18
25501,11:06.0,5,1,1,181.18
25502,17:29.0,1,66,1,26.03
25503,59:22.0,2,1,1,181.18
25504,47:35.0,3,2,1,49.02
25505,42:44.0,4,1,1,181.18
25506,07:25.0,6,6,1,18.26
25507,10:37.0,5,6,1,16.43
25508,33:18.0,5,16,1,147.95
25509,49:00.0,1,1,1,181.18
25510,30:55.0,2,32,1,21.82
25511,47:07.0,3,4,2,22.76
25512,00:25.0,4,1,3,543.54
25513,38:00.0,6,2,1,49.02
25514,41:03.0,5,4,1,10.71
25515,09:34.0,1,1,1,181.18
25516,29:46.0,2,3,1,105.85
25517,06:08.0,3,25,1,21.58
25518,03:15.0,4,19,1,190.79
25519,21:06.0,5,1,1,181.18
25520,26:22.0,6,2,1,49.02
25521,57:02.0,1,20,1,21.4
25522,23:10.0,2,3,1,105.85
25523,29:56.0,3,50,2,41.74
25524,46:50.0,4,1,1,181.18
25525,39:16.0,5,1,2,362.36
25526,57:57.0,6,2,1,49.02
25527,29:09.0,1,3,1,105.85
25528,49:07.0,2,2,1,49.02
25529,39:12.0,3,1,1,181.18
25530,46:59.0,4,3,1,105.85
25531,25:04.0,5,42,1,8.84
25532,10:06.0,5,47,1,94.3
25533,25:09.0,1,10,1,32.7
25534,05:23.0,2,29,1,36.57
25535,43:11.0,3,1,1,181.18
25536,56:15.0,4,25,3,64.74
25537,32:12.0,6,42,1,8.84
25538,33:11.0,5,123,1,106.33
25539,08:33.0,1,159,1,68.35
25540,50:02.0,2,130,1,44.11
25541,27:20.0,3,13,1,44.34
25542,33:06.0,4,1,2,362.36
25543,32:23.0,6,2,1,49.02
25544,34:51.0,5,2,1,49.02
25545,35:09.0,1,12,1,223.24
25546,03:38.0,2,1,1,181.18
25547,44:51.0,3,13,1,44.34
25548,28:06.0,4,28,1,73.85
25549,37:09.0,5,4,3,40.17
25550,11:48.0,6,8,4,234
25551,37:34.0,1,9,1,172.52
25552,16:46.0,2,3,1,105.85
25553,34:17.0,3,2,1,49.02
25554,27:02.0,4,2,2,98.04
25555,38:43.0,5,2,1,49.02
25556,57:15.0,6,2,1,49.02
25557,03:07.0,5,72,1,53.22
25558,45:31.0,1,1,1,181.18
25559,54:15.0,2,2,2,98.04
25560,34:22.0,3,8,1,52.65
25561,34:23.0,4,53,1,76.16
25562,32:37.0,5,3,1,105.85
25563,42:16.0,6,7,1,41.92
25564,48:52.0,1,1,1,181.18
25565,43:47.0,2,4,1,13.39
25566,07:10.0,3,10,2,55.59
25567,02:28.0,4,12,1,223.24
25568,05:36.0,5,20,1,21.4
25569,03:05.0,1,3,3,317.55
25570,23:25.0,2,2,1,49.02
25571,22:54.0,3,1,1,181.18
25572,00:36.0,4,23,1,185.94
25573,08:04.0,5,1,1,181.18
25574,19:25.0,6,1,2,362.36
25575,30:46.0,1,186,1,70.44
25576,56:51.0,2,1,1,181.18
25577,47:53.0,3,1,1,181.18
25578,38:22.0,4,1,1,181.18
25579,57:11.0,5,1,1,181.18
25580,44:34.0,6,38,1,199.21
25581,17:32.0,5,1,1,181.18
25582,22:22.0,1,1,1,181.18
25583,22:54.0,2,6,1,18.26
25584,17:49.0,3,2,2,98.04
25585,50:10.0,4,89,1,32.69
25586,15:21.0,5,8,1,58.5
25587,45:07.0,6,4,2,26.78
25588,28:51.0,1,4,1,13.39
25589,18:35.0,2,50,1,20.87
25590,50:19.0,3,17,2,325.08
25591,21:11.0,4,20,1,21.4
25592,42:18.0,5,3,1,105.85
25593,14:03.0,6,2,2,98.04
25594,18:18.0,1,1,1,181.18
25595,42:04.0,2,103,1,100.61
25596,11:00.0,3,9,1,172.52
25597,59:49.0,4,2,2,98.04
25598,09:37.0,5,2,2,98.04
25599,43:57.0,1,1,1,181.18
25600,45:00.0,2,3,1,105.85
25601,08:49.0,3,1,1,181.18
25602,54:50.0,4,2,1,49.02
25603,27:26.0,5,20,1,21.4
25604,52:31.0,6,58,1,67.54
25605,16:00.0,5,1,3,543.54
25606,10:02.0,1,18,1,85.85
25607,26:40.0,2,20,1,21.4
25608,06:51.0,3,1,1,181.18
25609,23:29.0,4,46,2,102.76
25610,37:44.0,6,17,1,162.54
25611,37:50.0,5,118,1,36.15
25612,51:53.0,1,1,1,181.18
25613,25:50.0,2,1,1,181.18
25614,31:22.0,3,1,1,181.18
25615,57:22.0,4,33,1,34.35
25616,54:30.0,5,3,1,105.85
25617,00:32.0,6,24,1,121.72
25618,34:45.0,1,24,1,121.72
25619,25:14.0,2,2,1,49.02
25620,36:54.0,3,22,1,21.39
25621,15:26.0,4,91,1,143.47
25622,38:12.0,5,121,1,146.85
25623,59:58.0,1,2,1,49.02
25624,21:05.0,2,9,1,172.52
25625,12:03.0,3,3,1,105.85
25626,44:02.0,4,2,1,49.02
25627,22:51.0,6,4,1,13.39
25628,54:57.0,5,2,1,49.02
25629,22:40.0,5,31,3,214.47
25630,45:08.0,1,8,1,58.5
25631,55:46.0,2,14,1,37.68
25632,38:59.0,3,5,1,58.09
25633,45:35.0,4,2,1,49.02
25634,52:11.0,6,10,2,65.4
25635,15:59.0,5,1,1,181.18
25636,36:06.0,1,5,1,58.09
25637,43:12.0,2,2,1,49.02
25638,39:02.0,3,1,2,362.36
25639,29:40.0,4,2,1,49.02
25640,41:49.0,5,15,2,143.32
25641,13:52.0,6,1,3,543.54
25642,08:45.0,1,3,3,317.55
25643,07:57.0,2,1,2,362.36
25644,08:28.0,3,2,1,49.02
25645,08:24.0,4,3,1,105.85
25646,03:03.0,5,10,1,32.7
25647,44:43.0,6,2,3,147.06
25648,05:11.0,1,1,1,181.18
25649,11:50.0,2,3,1,105.85
25650,37:57.0,3,88,1,37.18
25651,47:51.0,4,15,1,71.66
25652,01:26.0,5,1,1,181.18
25653,20:50.0,5,1,1,181.18
25654,14:48.0,1,8,1,58.5
25655,44:17.0,2,1,1,181.18
25656,49:42.0,3,4,1,13.39
25657,55:49.0,4,1,3,543.54
25658,50:14.0,6,196,1,46.87
25659,18:39.0,5,3,1,105.85
25660,43:09.0,1,2,1,49.02
25661,35:59.0,2,62,1,77.95
25662,42:37.0,3,9,4,621.07
25663,56:26.0,4,1,1,181.18
25664,37:22.0,6,7,1,46.58
25665,50:20.0,5,1,1,181.18
25666,42:10.0,1,1,1,181.18
25667,11:30.0,2,8,1,58.5
25668,01:18.0,3,8,1,58.5
25669,52:47.0,4,2,1,49.02
25670,33:45.0,5,5,1,58.09
25671,15:22.0,6,2,1,49.02
25672,59:22.0,1,3,1,105.85
25673,57:51.0,2,1,1,181.18
25674,27:36.0,3,5,1,58.09
25675,26:38.0,4,19,1,190.79
25676,50:05.0,5,3,1,105.85
25677,04:26.0,6,3,1,84.68
25678,49:51.0,5,14,1,37.68
25679,26:48.0,1,3,1,105.85
25680,22:14.0,2,10,1,32.7
25681,35:35.0,3,69,1,99.43
25682,07:45.0,4,3,1,105.85
25683,47:34.0,5,40,2,326.6
25684,52:02.0,1,17,1,162.54
25685,51:27.0,2,11,1,57.63
25686,37:00.0,3,2,1,49.02
25687,27:04.0,4,6,1,18.26
25688,14:07.0,6,29,2,73.14
25689,50:57.0,5,2,1,49.02
25690,00:54.0,1,1,2,362.36
25691,56:54.0,2,1,1,181.18
25692,19:57.0,3,1,1,181.18
25693,08:51.0,4,1,1,181.18
25694,16:20.0,5,188,1,177.2
25695,22:40.0,6,7,1,46.58
25696,53:25.0,1,3,1,105.85
25697,25:07.0,2,3,1,105.85
25698,22:37.0,3,11,1,57.63
25699,17:49.0,4,14,1,37.68
25700,04:57.0,5,2,1,49.02
25701,21:20.0,6,7,1,46.58
25702,17:05.0,5,1,1,181.18
25703,35:31.0,1,2,1,49.02
25704,23:50.0,2,7,3,139.74
25705,17:41.0,3,3,1,105.85
25706,31:29.0,4,7,1,46.58
25707,22:11.0,5,77,1,34.45
25708,20:32.0,6,1,1,181.18
25709,20:02.0,1,3,1,105.85
25710,11:07.0,2,84,1,58.71
25711,34:44.0,3,112,1,72.97
25712,42:06.0,4,1,1,181.18
25713,03:23.0,5,13,1,44.34
25714,40:17.0,1,169,1,151.23
25715,07:20.0,2,2,2,98.04
25716,16:48.0,3,1,1,181.18
25717,00:44.0,4,1,2,362.36
25718,43:03.0,6,2,2,98.04
25719,53:07.0,5,1,2,362.36
25720,27:53.0,1,17,1,162.54
25721,44:34.0,2,75,2,269.36
25722,26:04.0,3,192,1,138.81
25723,09:42.0,4,3,3,317.55
25724,51:38.0,5,1,1,163.06
25725,48:47.0,6,2,1,49.02
25726,53:17.0,5,1,1,181.18
25727,52:50.0,1,51,2,105.42
25728,20:41.0,2,10,1,32.7
25729,14:38.0,3,11,1,57.63
25730,10:00.0,4,3,1,84.68
25731,51:07.0,6,1,1,181.18
25732,07:32.0,5,2,1,49.02
25733,26:32.0,1,6,1,18.26
25734,32:22.0,2,1,1,181.18
25735,22:22.0,3,62,1,77.95
25736,48:22.0,4,2,1,49.02
25737,29:53.0,5,10,1,32.7
25738,44:34.0,6,2,1,49.02
25739,52:08.0,1,5,1,58.09
25740,50:48.0,2,1,2,362.36
25741,28:20.0,3,5,1,58.09
25742,52:57.0,4,1,1,181.18
25743,49:08.0,5,1,1,181.18
25744,54:35.0,1,1,3,434.83
25745,54:11.0,2,1,1,181.18
25746,09:25.0,3,14,1,37.68
25747,41:30.0,4,18,1,85.85
25748,32:49.0,6,2,1,49.02
25749,00:06.0,5,19,1,190.79
25750,02:35.0,5,22,1,21.39
25751,17:25.0,1,9,1,172.52
25752,04:23.0,2,1,1,181.18
25753,19:53.0,3,1,2,362.36
25754,53:42.0,4,7,3,139.74
25755,33:38.0,6,3,1,105.85
25756,25:20.0,5,58,1,67.54
25757,00:31.0,1,26,1,40.86
25758,56:18.0,2,2,1,49.02
25759,54:57.0,3,1,1,181.18
25760,20:29.0,4,1,1,181.18
25761,19:29.0,5,11,1,57.63
25762,54:13.0,6,52,1,49.87
25763,56:16.0,1,3,1,105.85
25764,34:09.0,2,1,1,181.18
25765,14:26.0,3,130,1,44.11
25766,54:33.0,4,50,1,20.87
25767,26:51.0,5,14,1,37.68
25768,25:24.0,6,6,2,36.52
25769,12:33.0,1,3,1,105.85
25770,59:12.0,2,1,2,362.36
25771,05:33.0,3,7,1,46.58
25772,27:23.0,4,1,1,181.18
25773,11:50.0,5,8,1,58.5
25774,22:28.0,5,37,2,470.28
25775,27:16.0,1,184,1,37.21
25776,01:35.0,2,1,1,181.18
25777,42:39.0,3,6,1,18.26
25778,43:30.0,4,177,1,220.29
25779,49:00.0,6,1,4,724.72
25780,38:10.0,5,1,5,905.9
25781,16:21.0,1,4,4,53.56
25782,25:39.0,2,1,1,181.18
25783,56:19.0,3,11,3,172.89
25784,25:26.0,4,136,1,37.6
25785,26:23.0,6,1,2,362.36
25786,45:30.0,5,83,1,23.42
25787,35:42.0,1,6,1,14.61
25788,35:42.0,2,18,1,85.85
25789,22:14.0,3,3,1,105.85
25790,25:10.0,4,1,1,181.18
25791,29:01.0,5,95,1,23.21
25792,09:03.0,6,5,2,116.18
25793,53:28.0,1,4,1,13.39
25794,03:28.0,2,18,1,85.85
25795,29:53.0,3,6,1,18.26
25796,04:43.0,4,43,2,352.94
25797,31:02.0,5,1,1,181.18
25798,34:24.0,6,5,1,58.09
25799,00:58.0,5,2,1,49.02
25800,22:58.0,1,2,1,49.02
25801,50:11.0,2,3,2,211.7
25802,38:45.0,3,3,1,105.85
25803,05:09.0,4,53,1,76.16
25804,09:03.0,5,1,1,181.18
25805,27:26.0,6,10,1,32.7
25806,32:28.0,1,2,1,49.02
25807,07:58.0,2,1,1,181.18
25808,26:24.0,3,30,1,85.18
25809,24:48.0,4,1,1,181.18
25810,18:13.0,5,53,1,76.16
25811,23:23.0,1,1,1,181.18
25812,13:30.0,2,1,1,181.18
25813,44:13.0,3,23,1,185.94
25814,50:36.0,4,136,1,37.6
25815,15:00.0,5,1,1,163.06
25816,37:09.0,6,6,1,18.26
25817,18:23.0,1,179,1,65.03
25818,53:19.0,2,1,2,362.36
25819,51:42.0,3,2,2,98.04
25820,28:34.0,4,4,1,13.39
25821,53:13.0,5,2,1,49.02
25822,01:44.0,6,1,1,144.94
25823,58:43.0,5,5,2,116.18
25824,48:03.0,1,8,1,58.5
25825,29:59.0,2,3,3,317.55
25826,12:15.0,3,51,1,52.71
25827,35:45.0,4,2,1,49.02
25828,13:24.0,5,1,1,181.18
25829,27:56.0,6,14,1,37.68
25830,42:56.0,1,1,3,543.54
25831,26:04.0,2,1,1,181.18
25832,52:09.0,3,1,2,362.36
25833,05:32.0,4,1,1,181.18
25834,06:52.0,5,1,2,362.36
25835,53:30.0,1,99,1,126.3
25836,35:35.0,2,1,1,163.06
25837,53:07.0,3,1,3,543.54
25838,28:14.0,4,10,1,32.7
25839,45:48.0,6,2,2,98.04
25840,32:16.0,5,11,1,57.63
25841,56:20.0,1,6,1,18.26
25842,03:39.0,2,1,1,181.18
25843,48:56.0,3,99,3,378.9
25844,24:39.0,4,4,1,13.39
25845,51:56.0,5,1,2,362.36
25846,22:28.0,6,1,1,181.18
25847,54:27.0,5,1,1,181.18
25848,48:14.0,1,112,1,72.97
25849,42:23.0,2,22,1,21.39
25850,01:27.0,3,5,1,58.09
25851,45:18.0,4,6,1,18.26
25852,45:12.0,6,92,1,32.96
25853,37:08.0,5,1,1,181.18
25854,14:45.0,1,1,1,181.18
25855,37:20.0,2,1,1,181.18
25856,45:22.0,3,3,1,105.85
25857,24:24.0,4,7,1,46.58
25858,19:29.0,5,52,2,99.74
25859,09:01.0,6,2,1,49.02
25860,15:09.0,1,1,1,181.18
25861,23:18.0,2,2,2,98.04
25862,24:27.0,3,76,2,281.84
25863,32:34.0,4,1,1,181.18
25864,51:35.0,5,3,2,211.7
25865,17:00.0,1,11,5,288.15
25866,19:28.0,2,12,1,223.24
25867,40:40.0,3,4,1,13.39
25868,10:29.0,4,90,1,106.55
25869,26:08.0,6,1,1,181.18
25870,02:50.0,5,39,1,63.51
25871,55:43.0,5,66,1,26.03
25872,52:59.0,1,14,1,37.68
25873,38:40.0,2,20,1,21.4
25874,51:48.0,3,2,1,49.02
25875,21:52.0,4,4,1,13.39
25876,08:32.0,6,1,1,181.18
25877,16:44.0,5,1,1,181.18
25878,06:53.0,1,15,2,143.32
25879,20:26.0,2,1,1,181.18
25880,26:17.0,3,11,1,57.63
25881,41:01.0,4,86,1,14.89
25882,40:10.0,5,1,1,181.18
25883,58:37.0,6,4,1,13.39
25884,02:43.0,1,2,1,49.02
25885,19:44.0,2,8,1,58.5
25886,55:01.0,3,29,1,36.57
25887,36:43.0,4,11,1,57.63
25888,11:38.0,5,5,1,58.09
25889,00:43.0,6,38,1,159.37
25890,13:27.0,1,85,1,85.11
25891,47:55.0,2,4,1,13.39
25892,53:04.0,3,8,1,58.5
25893,46:15.0,4,4,1,13.39
25894,11:51.0,5,9,1,172.52
25895,24:18.0,5,1,3,543.54
25896,22:22.0,1,182,2,53.18
25897,36:27.0,2,3,1,105.85
25898,38:47.0,3,3,2,211.7
25899,06:39.0,4,1,1,181.18
