shipment_id,order_id,center_id,carrier,tracking_number,ship_status,distance_km,estimated_hours,ship_cost,shipped_at,delivered_at,created_at
407,711,17,Public Works Crew,GOV-TASK-000407,in_transit,137.2,2.4,75.62,2026-04-28T21:00:00Z,,2026-04-28T17:00:00Z
408,712,30,Partner Outreach,GOV-TASK-000408,delivered,8.12,0.5,21.41,2026-04-27T22:00:00Z,2026-04-28T15:00:00Z,2026-04-27T18:00:00Z
409,716,1,Agency Fleet,GOV-TASK-000409,preparing,23.7,0.7,27.95,,,2026-04-23T14:00:00Z
410,717,8,Interagency Courier,GOV-TASK-000410,packed,76.79,1.5,50.25,,,2026-04-22T15:00:00Z
411,718,5,Public Works Crew,GOV-TASK-000411,in_transit,7.05,0.5,20.96,2026-04-21T20:00:00Z,,2026-04-21T16:00:00Z
412,719,1,Partner Outreach,GOV-TASK-000412,delivered,16.64,0.6,24.99,2026-04-20T21:00:00Z,2026-04-21T15:00:00Z,2026-04-20T17:00:00Z
413,723,5,Agency Fleet,GOV-TASK-000413,preparing,52.06,1.1,39.87,,,2026-06-15T13:00:00Z
414,724,11,Interagency Courier,GOV-TASK-000414,packed,3.01,0.4,19.26,,,2026-06-14T14:00:00Z
415,725,6,Public Works Crew,GOV-TASK-000415,in_transit,17.57,0.7,25.38,2026-06-13T19:00:00Z,,2026-06-13T15:00:00Z
416,726,30,Partner Outreach,GOV-TASK-000416,delivered,88.44,1.7,55.14,2026-06-12T20:00:00Z,2026-06-13T15:00:00Z,2026-06-12T16:00:00Z
417,730,17,Agency Fleet,GOV-TASK-000417,preparing,9.08,0.5,21.81,,,2026-06-08T12:00:00Z
418,731,8,Interagency Courier,GOV-TASK-000418,packed,44.25,1,36.59,,,2026-06-07T13:00:00Z
419,732,2,Public Works Crew,GOV-TASK-000419,in_transit,70.61,1.4,47.66,2026-06-06T18:00:00Z,,2026-06-06T14:00:00Z
420,733,20,Partner Outreach,GOV-TASK-000420,delivered,9.12,0.5,21.83,2026-06-05T19:00:00Z,2026-06-06T15:00:00Z,2026-06-05T15:00:00Z
421,737,23,Agency Fleet,GOV-TASK-000421,preparing,72.53,1.4,48.46,,,2026-06-01T11:00:00Z
422,738,27,Interagency Courier,GOV-TASK-000422,packed,83.15,1.6,52.92,,,2026-05-31T12:00:00Z
423,739,26,Public Works Crew,GOV-TASK-000423,in_transit,3.01,0.4,19.26,2026-05-30T17:00:00Z,,2026-05-30T13:00:00Z
424,740,25,Partner Outreach,GOV-TASK-000424,delivered,85.16,1.6,53.77,2026-05-29T18:00:00Z,2026-05-30T15:00:00Z,2026-05-29T14:00:00Z
425,744,30,Agency Fleet,GOV-TASK-000425,preparing,115.03,2,66.31,,,2026-05-25T18:00:00Z
426,745,1,Interagency Courier,GOV-TASK-000426,packed,7.05,0.5,20.96,,,2026-05-24T11:00:00Z
427,746,19,Public Works Crew,GOV-TASK-000427,in_transit,69.95,1.4,47.38,2026-05-23T16:00:00Z,,2026-05-23T12:00:00Z
428,747,6,Partner Outreach,GOV-TASK-000428,delivered,18.34,0.7,25.7,2026-05-22T17:00:00Z,2026-05-23T15:00:00Z,2026-05-22T13:00:00Z
429,751,7,Agency Fleet,GOV-TASK-000429,preparing,8.11,0.5,21.41,,,2026-05-18T17:00:00Z
430,752,12,Interagency Courier,GOV-TASK-000430,packed,19.93,0.7,26.37,,,2026-05-17T18:00:00Z
431,753,12,Public Works Crew,GOV-TASK-000431,in_transit,77.89,1.5,50.71,2026-05-16T15:00:00Z,,2026-05-16T11:00:00Z
432,754,10,Partner Outreach,GOV-TASK-000432,delivered,5.04,0.5,20.12,2026-05-15T16:00:00Z,2026-05-16T15:00:00Z,2026-05-15T12:00:00Z
433,758,30,Agency Fleet,GOV-TASK-000433,preparing,75.33,1.5,49.64,,,2026-05-11T16:00:00Z
434,759,17,Interagency Courier,GOV-TASK-000434,packed,137.52,2.4,75.76,,,2026-05-10T17:00:00Z
435,760,16,Public Works Crew,GOV-TASK-000435,in_transit,5.07,0.5,20.13,2026-05-09T22:00:00Z,,2026-05-09T18:00:00Z
436,761,22,Partner Outreach,GOV-TASK-000436,delivered,119.15,2.1,68.04,2026-05-08T15:00:00Z,2026-05-09T15:00:00Z,2026-05-08T11:00:00Z
437,765,22,Agency Fleet,GOV-TASK-000437,preparing,114.61,2,66.14,,,2026-05-04T15:00:00Z
438,766,22,Interagency Courier,GOV-TASK-000438,packed,10.1,0.5,22.24,,,2026-05-03T16:00:00Z
439,767,24,Public Works Crew,GOV-TASK-000439,in_transit,62.57,1.3,44.28,2026-05-02T21:00:00Z,,2026-05-02T17:00:00Z
440,768,7,Partner Outreach,GOV-TASK-000440,delivered,152.34,2.6,81.98,2026-05-01T22:00:00Z,2026-05-02T15:00:00Z,2026-05-01T18:00:00Z
441,772,28,Agency Fleet,GOV-TASK-000441,preparing,4.02,0.5,19.69,,,2026-04-27T14:00:00Z
442,773,15,Interagency Courier,GOV-TASK-000442,packed,73.98,1.5,49.07,,,2026-04-26T15:00:00Z
443,774,13,Public Works Crew,GOV-TASK-000443,in_transit,90.65,1.7,56.07,2026-04-25T20:00:00Z,,2026-04-25T16:00:00Z
444,775,31,Partner Outreach,GOV-TASK-000444,delivered,3.02,0.4,19.27,2026-04-24T21:00:00Z,2026-04-25T15:00:00Z,2026-04-24T17:00:00Z
445,779,9,Agency Fleet,GOV-TASK-000445,preparing,50.44,1.1,39.18,,,2026-04-20T13:00:00Z
446,780,6,Interagency Courier,GOV-TASK-000446,packed,24.6,0.8,28.33,,,2026-04-19T14:00:00Z
447,781,6,Public Works Crew,GOV-TASK-000447,in_transit,9.06,0.5,21.81,2026-06-17T19:00:00Z,,2026-06-17T15:00:00Z
448,782,19,Partner Outreach,GOV-TASK-000448,delivered,64.59,1.3,45.13,2026-06-15T20:00:00Z,2026-06-16T15:00:00Z,2026-06-15T16:00:00Z
449,786,17,Agency Fleet,GOV-TASK-000449,preparing,143.42,2.4,78.24,,,2026-06-12T12:00:00Z
450,787,12,Interagency Courier,GOV-TASK-000450,packed,6.04,0.5,20.54,,,2026-06-11T13:00:00Z
451,788,31,Public Works Crew,GOV-TASK-000451,in_transit,79.79,1.5,51.51,2026-06-10T18:00:00Z,,2026-06-10T14:00:00Z
452,789,21,Partner Outreach,GOV-TASK-000452,delivered,100.61,1.8,60.26,2026-06-09T19:00:00Z,2026-06-10T15:00:00Z,2026-06-09T15:00:00Z
453,793,18,Agency Fleet,GOV-TASK-000453,preparing,4.02,0.5,19.69,,,2026-06-05T11:00:00Z
454,794,2,Interagency Courier,GOV-TASK-000454,packed,67.76,1.4,46.46,,,2026-06-04T12:00:00Z
455,795,2,Public Works Crew,GOV-TASK-000455,in_transit,132.4,2.3,73.61,2026-06-03T17:00:00Z,,2026-06-03T13:00:00Z
456,796,21,Partner Outreach,GOV-TASK-000456,delivered,7.08,0.5,20.97,2026-06-02T18:00:00Z,2026-06-03T15:00:00Z,2026-06-02T14:00:00Z
457,800,27,Agency Fleet,GOV-TASK-000457,preparing,77.12,1.5,50.39,,,2026-05-29T18:00:00Z
458,801,9,Interagency Courier,GOV-TASK-000458,packed,102.94,1.9,61.23,,,2026-05-28T11:00:00Z
459,802,27,Public Works Crew,GOV-TASK-000459,in_transit,8.05,0.5,21.38,2026-05-27T16:00:00Z,,2026-05-27T12:00:00Z
460,803,27,Partner Outreach,GOV-TASK-000460,delivered,125.42,2.2,70.68,2026-05-26T17:00:00Z,2026-05-27T15:00:00Z,2026-05-26T13:00:00Z
461,807,3,Agency Fleet,GOV-TASK-000461,preparing,17.65,0.7,25.41,,,2026-05-22T17:00:00Z
462,808,2,Interagency Courier,GOV-TASK-000462,packed,2,0.4,18.84,,,2026-05-21T18:00:00Z
463,809,1,Public Works Crew,GOV-TASK-000463,in_transit,17.65,0.7,25.41,2026-05-20T15:00:00Z,,2026-05-20T11:00:00Z
464,810,8,Partner Outreach,GOV-TASK-000464,delivered,81.69,1.6,52.31,2026-05-19T16:00:00Z,2026-05-20T15:00:00Z,2026-05-19T12:00:00Z
465,814,8,Agency Fleet,GOV-TASK-000465,preparing,8.05,0.5,21.38,,,2026-05-15T16:00:00Z
466,815,4,Interagency Courier,GOV-TASK-000466,packed,39.41,1,34.55,,,2026-05-14T17:00:00Z
467,816,5,Public Works Crew,GOV-TASK-000467,in_transit,44.12,1,36.53,2026-05-13T22:00:00Z,,2026-05-13T18:00:00Z
468,817,11,Partner Outreach,GOV-TASK-000468,delivered,10.11,0.5,22.25,2026-05-12T15:00:00Z,2026-05-13T15:00:00Z,2026-05-12T11:00:00Z
469,821,29,Agency Fleet,GOV-TASK-000469,preparing,77.31,1.5,50.47,,,2026-05-08T15:00:00Z
470,822,20,Interagency Courier,GOV-TASK-000470,packed,147.36,2.5,79.89,,,2026-05-07T16:00:00Z
471,823,17,Public Works Crew,GOV-TASK-000471,in_transit,4.02,0.5,19.69,2026-05-06T21:00:00Z,,2026-05-06T17:00:00Z
472,824,5,Partner Outreach,GOV-TASK-000472,delivered,45.95,1.1,37.3,2026-05-05T22:00:00Z,2026-05-06T15:00:00Z,2026-05-05T18:00:00Z
473,828,21,Agency Fleet,GOV-TASK-000473,preparing,117.68,2.1,67.43,,,2026-05-01T14:00:00Z
474,829,23,Interagency Courier,GOV-TASK-000474,packed,6.08,0.5,20.55,,,2026-04-30T15:00:00Z
475,830,23,Public Works Crew,GOV-TASK-000475,in_transit,64.55,1.3,45.11,2026-04-29T20:00:00Z,,2026-04-29T16:00:00Z
476,831,27,Partner Outreach,GOV-TASK-000476,delivered,91.19,1.7,56.3,2026-04-28T21:00:00Z,2026-04-29T15:00:00Z,2026-04-28T17:00:00Z
477,835,29,Agency Fleet,GOV-TASK-000477,preparing,9.04,0.5,21.8,,,2026-04-24T13:00:00Z
478,836,14,Interagency Courier,GOV-TASK-000478,packed,79.67,1.5,51.46,,,2026-04-23T14:00:00Z
479,837,30,Public Works Crew,GOV-TASK-000479,in_transit,115.97,2.1,66.71,2026-04-22T19:00:00Z,,2026-04-22T15:00:00Z
480,838,1,Partner Outreach,GOV-TASK-000480,delivered,6.04,0.5,20.54,2026-04-21T20:00:00Z,2026-04-22T15:00:00Z,2026-04-21T16:00:00Z
481,842,1,Agency Fleet,GOV-TASK-000481,preparing,12.42,0.6,23.22,,,2026-06-16T12:00:00Z
482,843,1,Interagency Courier,GOV-TASK-000482,packed,20.03,0.7,26.41,,,2026-06-15T13:00:00Z
483,844,7,Public Works Crew,GOV-TASK-000483,in_transit,4.04,0.5,19.7,2026-06-14T18:00:00Z,,2026-06-14T14:00:00Z
484,845,12,Partner Outreach,GOV-TASK-000484,delivered,27.52,0.8,29.56,2026-06-13T19:00:00Z,2026-06-14T15:00:00Z,2026-06-13T15:00:00Z
485,849,6,Agency Fleet,GOV-TASK-000485,preparing,22.41,0.7,27.41,,,2026-06-09T11:00:00Z
486,850,13,Interagency Courier,GOV-TASK-000486,packed,10.18,0.5,22.28,,,2026-06-08T12:00:00Z
487,851,30,Public Works Crew,GOV-TASK-000487,in_transit,67.78,1.4,46.47,2026-06-07T17:00:00Z,,2026-06-07T13:00:00Z
488,852,17,Partner Outreach,GOV-TASK-000488,delivered,133.05,2.3,73.88,2026-06-06T18:00:00Z,2026-06-07T15:00:00Z,2026-06-06T14:00:00Z
489,856,19,Agency Fleet,GOV-TASK-000489,preparing,5.05,0.5,20.12,,,2026-06-02T18:00:00Z
490,857,19,Interagency Courier,GOV-TASK-000490,packed,82.15,1.6,52.5,,,2026-06-01T11:00:00Z
491,858,22,Public Works Crew,GOV-TASK-000491,in_transit,117.05,2.1,67.16,2026-05-31T16:00:00Z,,2026-05-31T12:00:00Z
492,859,22,Partner Outreach,GOV-TASK-000492,delivered,2,0.4,18.84,2026-05-30T17:00:00Z,2026-05-31T15:00:00Z,2026-05-30T13:00:00Z
493,863,25,Agency Fleet,GOV-TASK-000493,preparing,80.17,1.5,51.67,,,2026-05-26T17:00:00Z
494,864,26,Interagency Courier,GOV-TASK-000494,packed,109.27,2,63.89,,,2026-05-25T18:00:00Z
495,865,28,Public Works Crew,GOV-TASK-000495,in_transit,8.07,0.5,21.39,2026-05-24T15:00:00Z,,2026-05-24T11:00:00Z
496,866,15,Partner Outreach,GOV-TASK-000496,delivered,79.36,1.5,51.33,2026-05-23T16:00:00Z,2026-05-24T15:00:00Z,2026-05-23T12:00:00Z
497,870,7,Agency Fleet,GOV-TASK-000497,preparing,76.82,1.5,50.26,,,2026-05-19T16:00:00Z
498,871,3,Interagency Courier,GOV-TASK-000498,packed,7.05,0.5,20.96,,,2026-05-18T17:00:00Z
499,872,9,Public Works Crew,GOV-TASK-000499,in_transit,42.12,1,35.69,2026-05-17T22:00:00Z,,2026-05-17T18:00:00Z
500,873,3,Partner Outreach,GOV-TASK-000500,delivered,26.44,0.8,29.1,2026-05-16T15:00:00Z,2026-05-17T15:00:00Z,2026-05-16T11:00:00Z
501,877,9,Agency Fleet,GOV-TASK-000501,preparing,3.01,0.4,19.26,,,2026-05-12T15:00:00Z
502,878,3,Interagency Courier,GOV-TASK-000502,packed,48.21,1.1,38.25,,,2026-05-11T16:00:00Z
503,879,17,Public Works Crew,GOV-TASK-000503,in_transit,144.81,2.5,78.82,2026-05-10T21:00:00Z,,2026-05-10T17:00:00Z
504,880,12,Partner Outreach,GOV-TASK-000504,delivered,6.04,0.5,20.54,2026-05-09T22:00:00Z,2026-05-10T15:00:00Z,2026-05-09T18:00:00Z
505,884,23,Agency Fleet,GOV-TASK-000505,preparing,123.16,2.2,69.73,,,2026-05-05T14:00:00Z
506,885,21,Interagency Courier,GOV-TASK-000506,packed,134.75,2.3,74.6,,,2026-05-04T15:00:00Z
507,886,18,Public Works Crew,GOV-TASK-000507,in_transit,9.07,0.5,21.81,2026-05-03T20:00:00Z,,2026-05-03T16:00:00Z
508,887,7,Partner Outreach,GOV-TASK-000508,delivered,66.33,1.3,45.86,2026-05-02T21:00:00Z,2026-05-03T15:00:00Z,2026-05-02T17:00:00Z
509,891,7,Agency Fleet,GOV-TASK-000509,preparing,89.31,1.7,55.51,,,2026-04-28T13:00:00Z
510,892,24,Interagency Courier,GOV-TASK-000510,packed,3.02,0.4,19.27,,,2026-04-27T14:00:00Z
511,893,26,Public Works Crew,GOV-TASK-000511,in_transit,80.25,1.5,51.71,2026-04-26T19:00:00Z,,2026-04-26T15:00:00Z
512,894,9,Partner Outreach,GOV-TASK-000512,delivered,96.52,1.8,58.54,2026-04-25T20:00:00Z,2026-04-26T15:00:00Z,2026-04-25T16:00:00Z
513,898,30,Agency Fleet,GOV-TASK-000513,preparing,7.1,0.5,20.98,,,2026-04-21T12:00:00Z
514,899,13,Interagency Courier,GOV-TASK-000514,packed,82.05,1.6,52.46,,,2026-04-20T13:00:00Z
515,900,6,Public Works Crew,GOV-TASK-000515,in_transit,15.13,0.6,24.35,2026-04-19T18:00:00Z,,2026-04-19T14:00:00Z
516,901,2,Partner Outreach,GOV-TASK-000516,delivered,10.12,0.5,22.25,2026-06-15T19:00:00Z,2026-06-16T15:00:00Z,2026-06-15T15:00:00Z
517,905,1,Agency Fleet,GOV-TASK-000517,preparing,16.09,0.6,24.76,,,2026-06-13T11:00:00Z
518,906,23,Interagency Courier,GOV-TASK-000518,packed,85.46,1.6,53.89,,,2026-06-12T12:00:00Z
519,907,8,Public Works Crew,GOV-TASK-000519,in_transit,5.03,0.5,20.11,2026-06-11T17:00:00Z,,2026-06-11T13:00:00Z
520,908,4,Partner Outreach,GOV-TASK-000520,delivered,47.64,1.1,38.01,2026-06-10T18:00:00Z,2026-06-11T15:00:00Z,2026-06-10T14:00:00Z
521,912,30,Agency Fleet,GOV-TASK-000521,preparing,89.17,1.7,55.45,,,2026-06-06T18:00:00Z
522,913,14,Interagency Courier,GOV-TASK-000522,packed,5.05,0.5,20.12,,,2026-06-05T11:00:00Z
523,914,29,Public Works Crew,GOV-TASK-000523,in_transit,72.07,1.4,48.27,2026-06-04T16:00:00Z,,2026-06-04T12:00:00Z
524,915,20,Partner Outreach,GOV-TASK-000524,delivered,140.52,2.4,77.02,2026-06-03T17:00:00Z,2026-06-04T15:00:00Z,2026-06-03T13:00:00Z
525,919,20,Agency Fleet,GOV-TASK-000525,preparing,10.13,0.5,22.25,,,2026-05-30T17:00:00Z
526,920,14,Interagency Courier,GOV-TASK-000526,packed,105.75,1.9,62.42,,,2026-05-29T18:00:00Z
527,921,17,Public Works Crew,GOV-TASK-000527,in_transit,120.94,2.1,68.79,2026-05-28T15:00:00Z,,2026-05-28T11:00:00Z
528,922,23,Partner Outreach,GOV-TASK-000528,delivered,7.11,0.5,20.99,2026-05-27T16:00:00Z,2026-05-28T15:00:00Z,2026-05-27T12:00:00Z
529,926,25,Agency Fleet,GOV-TASK-000529,preparing,86.17,1.6,54.19,,,2026-05-23T16:00:00Z
530,927,25,Interagency Courier,GOV-TASK-000530,packed,202.5,3.3,103.05,,,2026-05-22T17:00:00Z
531,928,29,Public Works Crew,GOV-TASK-000531,in_transit,3.01,0.4,19.26,2026-05-21T22:00:00Z,,2026-05-21T18:00:00Z
532,929,14,Partner Outreach,GOV-TASK-000532,delivered,72.77,1.4,48.56,2026-05-20T15:00:00Z,2026-05-21T15:00:00Z,2026-05-20T11:00:00Z
533,933,6,Agency Fleet,GOV-TASK-000533,preparing,19.35,0.7,26.13,,,2026-05-16T15:00:00Z
534,934,4,Interagency Courier,GOV-TASK-000534,packed,9.04,0.5,21.8,,,2026-05-15T16:00:00Z
535,935,1,Public Works Crew,GOV-TASK-000535,in_transit,16.38,0.6,24.88,2026-05-14T21:00:00Z,,2026-05-14T17:00:00Z
536,936,3,Partner Outreach,GOV-TASK-000536,delivered,17.34,0.6,25.28,2026-05-13T22:00:00Z,2026-05-14T15:00:00Z,2026-05-13T18:00:00Z
537,940,10,Agency Fleet,GOV-TASK-000537,preparing,6.05,0.5,20.54,,,2026-05-09T14:00:00Z
538,941,14,Interagency Courier,GOV-TASK-000538,packed,103.98,1.9,61.67,,,2026-05-08T15:00:00Z
539,942,1,Public Works Crew,GOV-TASK-000539,in_transit,26.19,0.8,29,2026-05-07T20:00:00Z,,2026-05-07T16:00:00Z
540,943,13,Partner Outreach,GOV-TASK-000540,delivered,3.02,0.4,19.27,2026-05-06T21:00:00Z,2026-05-07T15:00:00Z,2026-05-06T17:00:00Z
541,947,22,Agency Fleet,GOV-TASK-000541,preparing,118.28,2.1,67.68,,,2026-05-02T13:00:00Z
542,948,5,Interagency Courier,GOV-TASK-000542,packed,49.53,1.1,38.8,,,2026-05-01T14:00:00Z
543,949,19,Public Works Crew,GOV-TASK-000543,in_transit,7.08,0.5,20.97,2026-04-30T19:00:00Z,,2026-04-30T15:00:00Z
544,950,19,Partner Outreach,GOV-TASK-000544,delivered,88.07,1.7,54.99,2026-04-29T20:00:00Z,2026-04-30T15:00:00Z,2026-04-29T16:00:00Z
545,954,7,Agency Fleet,GOV-TASK-000545,preparing,153.21,2.6,82.35,,,2026-04-25T12:00:00Z
546,955,25,Interagency Courier,GOV-TASK-000546,packed,8.03,0.5,21.37,,,2026-04-24T13:00:00Z
547,956,25,Public Works Crew,GOV-TASK-000547,in_transit,80.64,1.6,51.87,2026-04-23T18:00:00Z,,2026-04-23T14:00:00Z
548,957,26,Partner Outreach,GOV-TASK-000548,delivered,115.84,2.1,66.65,2026-04-22T19:00:00Z,2026-04-23T15:00:00Z,2026-04-22T15:00:00Z
549,961,31,Agency Fleet,GOV-TASK-000549,preparing,2,0.4,18.84,,,2026-06-17T11:00:00Z
550,962,5,Interagency Courier,GOV-TASK-000550,packed,12.27,0.6,23.15,,,2026-06-16T12:00:00Z
551,963,7,Public Works Crew,GOV-TASK-000551,in_transit,84.32,1.6,53.41,2026-06-15T17:00:00Z,,2026-06-15T13:00:00Z
552,964,3,Partner Outreach,GOV-TASK-000552,delivered,5.03,0.5,20.11,2026-06-14T18:00:00Z,2026-06-15T15:00:00Z,2026-06-14T14:00:00Z
553,968,19,Agency Fleet,GOV-TASK-000553,preparing,65.44,1.3,45.48,,,2026-06-10T18:00:00Z
554,969,6,Interagency Courier,GOV-TASK-000554,packed,45.97,1.1,37.31,,,2026-06-09T11:00:00Z
555,970,9,Public Works Crew,GOV-TASK-000555,in_transit,10.05,0.5,22.22,2026-06-08T16:00:00Z,,2026-06-08T12:00:00Z
556,971,3,Partner Outreach,GOV-TASK-000556,delivered,55.3,1.2,41.23,2026-06-07T17:00:00Z,2026-06-08T15:00:00Z,2026-06-07T13:00:00Z
557,975,21,Agency Fleet,GOV-TASK-000557,preparing,100.08,1.8,60.03,,,2026-06-03T17:00:00Z
558,976,15,Interagency Courier,GOV-TASK-000558,packed,4.01,0.5,19.68,,,2026-06-02T18:00:00Z
559,977,23,Public Works Crew,GOV-TASK-000559,in_transit,118.64,2.1,67.83,2026-06-01T15:00:00Z,,2026-06-01T11:00:00Z
560,978,29,Partner Outreach,GOV-TASK-000560,delivered,132.71,2.3,73.74,2026-05-31T16:00:00Z,2026-06-01T15:00:00Z,2026-05-31T12:00:00Z
561,982,21,Agency Fleet,GOV-TASK-000561,preparing,6.07,0.5,20.55,,,2026-05-27T16:00:00Z
562,983,17,Interagency Courier,GOV-TASK-000562,packed,111.41,2,64.79,,,2026-05-26T17:00:00Z
563,984,7,Public Works Crew,GOV-TASK-000563,in_transit,84.23,1.6,53.38,2026-05-25T22:00:00Z,,2026-05-25T18:00:00Z
564,985,24,Partner Outreach,GOV-TASK-000564,delivered,9.17,0.5,21.85,2026-05-24T15:00:00Z,2026-05-25T15:00:00Z,2026-05-24T11:00:00Z
565,989,27,Agency Fleet,GOV-TASK-000565,preparing,126.41,2.2,71.09,,,2026-05-20T15:00:00Z
566,990,17,Interagency Courier,GOV-TASK-000566,packed,128.26,2.2,71.87,,,2026-05-19T16:00:00Z
567,991,30,Public Works Crew,GOV-TASK-000567,in_transit,6.08,0.5,20.55,2026-05-18T21:00:00Z,,2026-05-18T17:00:00Z
568,992,13,Partner Outreach,GOV-TASK-000568,delivered,75.38,1.5,49.66,2026-05-17T22:00:00Z,2026-05-18T15:00:00Z,2026-05-17T18:00:00Z
569,996,8,Agency Fleet,GOV-TASK-000569,preparing,81.05,1.6,52.04,,,2026-05-13T14:00:00Z
570,997,5,Interagency Courier,GOV-TASK-000570,packed,4.02,0.5,19.69,,,2026-05-12T15:00:00Z
571,998,12,Public Works Crew,GOV-TASK-000571,in_transit,12.93,0.6,23.43,2026-05-11T20:00:00Z,,2026-05-11T16:00:00Z
572,999,2,Partner Outreach,GOV-TASK-000572,delivered,78.68,1.5,51.05,2026-05-10T21:00:00Z,2026-05-11T15:00:00Z,2026-05-10T17:00:00Z
573,1003,11,Agency Fleet,GOV-TASK-000573,preparing,10.11,0.5,22.25,,,2026-05-06T13:00:00Z
574,1004,12,Interagency Courier,GOV-TASK-000574,packed,10.07,0.5,22.23,,,2026-05-05T14:00:00Z
575,1005,30,Public Works Crew,GOV-TASK-000575,in_transit,96,1.8,58.32,2026-05-04T19:00:00Z,,2026-05-04T15:00:00Z
576,1006,14,Partner Outreach,GOV-TASK-000576,delivered,8.1,0.5,21.4,2026-05-03T20:00:00Z,2026-05-04T15:00:00Z,2026-05-03T16:00:00Z
577,1010,5,Agency Fleet,GOV-TASK-000577,preparing,45.27,1,37.01,,,2026-04-29T12:00:00Z
578,1011,7,Interagency Courier,GOV-TASK-000578,packed,70.65,1.4,47.67,,,2026-04-28T13:00:00Z
579,1012,20,Public Works Crew,GOV-TASK-000579,in_transit,2,0.4,18.84,2026-04-27T18:00:00Z,,2026-04-27T14:00:00Z
580,1013,14,Partner Outreach,GOV-TASK-000580,delivered,101.14,1.8,60.48,2026-04-26T19:00:00Z,2026-04-27T15:00:00Z,2026-04-26T15:00:00Z
581,1017,27,Agency Fleet,GOV-TASK-000581,preparing,90.19,1.7,55.88,,,2026-04-22T11:00:00Z
582,1018,26,Interagency Courier,GOV-TASK-000582,packed,8.04,0.5,21.38,,,2026-04-21T12:00:00Z
583,1019,25,Public Works Crew,GOV-TASK-000583,in_transit,78.11,1.5,50.81,2026-04-20T17:00:00Z,,2026-04-20T13:00:00Z
584,1020,25,Partner Outreach,GOV-TASK-000584,delivered,194.52,3.2,99.7,2026-04-19T18:00:00Z,2026-04-20T15:00:00Z,2026-04-19T14:00:00Z
585,1024,1,Agency Fleet,GOV-TASK-000585,preparing,7.05,0.5,20.96,,,2026-06-14T18:00:00Z
586,1025,19,Interagency Courier,GOV-TASK-000586,packed,67.6,1.4,46.39,,,2026-06-13T11:00:00Z
587,1026,6,Public Works Crew,GOV-TASK-000587,in_transit,28.44,0.8,29.94,2026-06-12T16:00:00Z,,2026-06-12T12:00:00Z
588,1027,4,Partner Outreach,GOV-TASK-000588,delivered,4.01,0.5,19.68,2026-06-11T17:00:00Z,2026-06-12T15:00:00Z,2026-06-11T13:00:00Z
589,1031,12,Agency Fleet,GOV-TASK-000589,preparing,26.55,0.8,29.15,,,2026-06-07T17:00:00Z
590,1032,12,Interagency Courier,GOV-TASK-000590,packed,80.57,1.6,51.84,,,2026-06-06T18:00:00Z
591,1033,10,Public Works Crew,GOV-TASK-000591,in_transit,6.05,0.5,20.54,2026-06-05T15:00:00Z,,2026-06-05T11:00:00Z
592,1034,14,Partner Outreach,GOV-TASK-000592,delivered,112.07,2,65.07,2026-06-04T16:00:00Z,2026-06-05T15:00:00Z,2026-06-04T12:00:00Z
593,1038,17,Agency Fleet,GOV-TASK-000593,preparing,132.58,2.3,73.68,,,2026-05-31T16:00:00Z
594,1039,16,Interagency Courier,GOV-TASK-000594,packed,9.16,0.5,21.85,,,2026-05-30T17:00:00Z
595,1040,22,Public Works Crew,GOV-TASK-000595,in_transit,110.61,2,64.46,2026-05-29T22:00:00Z,,2026-05-29T18:00:00Z
596,1041,8,Partner Outreach,GOV-TASK-000596,delivered,47.89,1.1,38.11,2026-05-28T15:00:00Z,2026-05-29T15:00:00Z,2026-05-28T11:00:00Z
597,1045,22,Agency Fleet,GOV-TASK-000597,preparing,3.01,0.4,19.26,,,2026-05-24T15:00:00Z
598,1046,24,Interagency Courier,GOV-TASK-000598,packed,69.53,1.4,47.2,,,2026-05-23T16:00:00Z
599,1047,7,Public Works Crew,GOV-TASK-000599,in_transit,146.37,2.5,79.48,2026-05-22T21:00:00Z,,2026-05-22T17:00:00Z
600,1048,25,Partner Outreach,GOV-TASK-000600,delivered,4.01,0.5,19.68,2026-05-21T22:00:00Z,2026-05-22T15:00:00Z,2026-05-21T18:00:00Z
601,1052,15,Agency Fleet,GOV-TASK-000601,preparing,78.66,1.5,51.04,,,2026-05-17T14:00:00Z
602,1053,13,Interagency Courier,GOV-TASK-000602,packed,96,1.8,58.32,,,2026-05-16T15:00:00Z
603,1054,31,Public Works Crew,GOV-TASK-000603,in_transit,10.18,0.5,22.28,2026-05-15T20:00:00Z,,2026-05-15T16:00:00Z
604,1055,3,Partner Outreach,GOV-TASK-000604,delivered,14.43,0.6,24.06,2026-05-14T21:00:00Z,2026-05-15T15:00:00Z,2026-05-14T17:00:00Z
605,1059,3,Agency Fleet,GOV-TASK-000605,preparing,26.04,0.8,28.94,,,2026-05-10T13:00:00Z
606,1060,6,Interagency Courier,GOV-TASK-000606,packed,5.03,0.5,20.11,,,2026-05-09T14:00:00Z
607,1061,19,Public Works Crew,GOV-TASK-000607,in_transit,73.31,1.4,48.79,2026-05-08T19:00:00Z,,2026-05-08T15:00:00Z
608,1062,6,Partner Outreach,GOV-TASK-000608,delivered,37.36,0.9,33.69,2026-05-07T20:00:00Z,2026-05-08T15:00:00Z,2026-05-07T16:00:00Z
609,1066,12,Agency Fleet,GOV-TASK-000609,preparing,5.03,0.5,20.11,,,2026-05-03T12:00:00Z
