product_id,brand_id,sku,product_name,description,category,subcategory,unit_price,unit_cost,weight_kg,is_active,launch_date,tags,created_at,updated_at
166,16,GOV-SVC-0166,Business License Renewal Resolution 166,"Business License Renewal workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Business Licensing,License Renewal,120,104,0.001,1,2026-04-03,"business-licensing,sla,auditability,resident-experience",2026-04-18T12:00:00Z,2026-06-06T12:00:00Z
167,17,GOV-SVC-0167,Inspection Scheduling Resolution 167,"Inspection Scheduling workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Inspections and Code Enforcement,Inspection,135,112,0.001,1,2026-04-04,"inspections-and-code-enforcement,sla,auditability,resident-experience",2026-04-19T12:00:00Z,2026-06-05T12:00:00Z
168,18,GOV-SVC-0168,Code Enforcement Follow-Up Resolution 168,"Code Enforcement Follow-Up workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Inspections and Code Enforcement,Compliance Follow-Up,150,120,0.001,1,2026-04-05,"inspections-and-code-enforcement,sla,auditability,resident-experience",2026-04-20T12:00:00Z,2026-06-04T12:00:00Z
169,19,GOV-SVC-0169,Public Works Service Request Resolution 169,"Public Works Service Request workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Public Works,Field Service,165,32,0.001,1,2026-04-06,"public-works,sla,auditability,resident-experience",2026-04-21T12:00:00Z,2026-06-17T12:00:00Z
170,20,GOV-SVC-0170,Transportation Access Request Resolution 170,"Transportation Access Request workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Transportation Services,Mobility Access,180,40,0.001,1,2026-04-07,"transportation-services,sla,auditability,resident-experience",2026-04-22T12:00:00Z,2026-06-16T12:00:00Z
171,21,GOV-SVC-0171,Emergency Operations Support Resolution 171,"Emergency Operations Support workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Emergency Response,EOC Coordination,195,48,0.001,1,2026-04-08,"emergency-response,sla,auditability,resident-experience",2026-04-23T12:00:00Z,2026-06-15T12:00:00Z
172,22,GOV-SVC-0172,Tax Account Resolution Resolution 172,"Tax Account Resolution workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Tax and Revenue Operations,Revenue Case,210,56,0.001,1,2026-04-09,"tax-and-revenue-operations,sla,auditability,resident-experience",2026-04-24T12:00:00Z,2026-06-14T12:00:00Z
173,23,GOV-SVC-0173,Grant Compliance Review Resolution 173,"Grant Compliance Review workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Grants Management,Grant Oversight,225,64,0.001,1,2026-04-10,"grants-management,sla,auditability,resident-experience",2026-04-25T12:00:00Z,2026-06-13T12:00:00Z
174,24,GOV-SVC-0174,Records Request Fulfillment Resolution 174,"Records Request Fulfillment workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Records Management,Records Access,240,72,0.001,1,2026-04-11,"records-management,sla,auditability,resident-experience",2026-04-26T12:00:00Z,2026-06-12T12:00:00Z
175,25,GOV-SVC-0175,Health and Human Services Referral Resolution 175,"Health and Human Services Referral workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Health and Human Services,Referral,255,80,0.001,1,2026-04-12,"health-and-human-services,sla,auditability,resident-experience",2026-04-27T12:00:00Z,2026-06-11T12:00:00Z
176,26,GOV-SVC-0176,Policy Compliance Evidence Review Resolution 176,"Policy Compliance Evidence Review workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Policy Compliance,Compliance Evidence,270,88,0.001,1,2026-04-13,"policy-compliance,sla,auditability,resident-experience",2026-04-28T12:00:00Z,2026-06-10T12:00:00Z
177,27,GOV-SVC-0177,Fraud Waste Abuse Screening Resolution 177,"Fraud Waste Abuse Screening workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Fraud Waste and Abuse Detection,Risk Screening,285,96,0.001,1,2026-04-14,"fraud-waste-and-abuse-detection,sla,auditability,resident-experience",2026-04-29T12:00:00Z,2026-06-09T12:00:00Z
178,28,GOV-SVC-0178,Accessibility Accommodation Request Resolution 178,"Accessibility Accommodation Request workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Accessibility Services,Accommodation,300,104,0.001,1,2026-04-15,"accessibility-services,sla,auditability,resident-experience",2026-04-30T12:00:00Z,2026-06-08T12:00:00Z
179,29,GOV-SVC-0179,Resident Digital Service Callback Resolution 179,"Resident Digital Service Callback workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Citizen-Facing Digital Services,Digital Support,315,112,0.001,1,2026-04-16,"citizen-facing-digital-services,sla,auditability,resident-experience",2026-05-01T12:00:00Z,2026-06-07T12:00:00Z
180,30,GOV-SVC-0180,Interagency Case Handoff Resolution 180,"Interagency Case Handoff workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Interagency Workflows,Case Transfer,330,120,0.001,1,2026-04-17,"interagency-workflows,sla,auditability,resident-experience",2026-05-02T12:00:00Z,2026-06-06T12:00:00Z
181,31,GOV-SVC-0181,Online Permit Intake Intake 181,"Online Permit Intake workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Constituent Services,Digital Intake,75,32,0.001,1,2026-01-18,"constituent-services,sla,auditability,resident-experience",2026-04-03T12:00:00Z,2026-06-05T12:00:00Z
182,32,GOV-SVC-0182,Benefits Eligibility Review Intake 182,"Benefits Eligibility Review workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Benefits Eligibility,Eligibility Screening,90,40,0.001,1,2026-01-19,"benefits-eligibility,sla,auditability,resident-experience",2026-04-04T12:00:00Z,2026-06-04T12:00:00Z
183,33,GOV-SVC-0183,Public Assistance Case Update Intake 183,"Public Assistance Case Update workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Public Assistance Programs,Case Update,105,48,0.001,1,2026-01-20,"public-assistance-programs,sla,auditability,resident-experience",2026-04-05T12:00:00Z,2026-06-17T12:00:00Z
184,34,GOV-SVC-0184,Business License Renewal Intake 184,"Business License Renewal workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Business Licensing,License Renewal,120,56,0.001,1,2026-01-21,"business-licensing,sla,auditability,resident-experience",2026-04-06T12:00:00Z,2026-06-16T12:00:00Z
185,35,GOV-SVC-0185,Inspection Scheduling Intake 185,"Inspection Scheduling workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Inspections and Code Enforcement,Inspection,135,64,0.001,1,2026-01-22,"inspections-and-code-enforcement,sla,auditability,resident-experience",2026-04-07T12:00:00Z,2026-06-15T12:00:00Z
186,36,GOV-SVC-0186,Code Enforcement Follow-Up Intake 186,"Code Enforcement Follow-Up workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Inspections and Code Enforcement,Compliance Follow-Up,150,72,0.001,1,2026-01-23,"inspections-and-code-enforcement,sla,auditability,resident-experience",2026-04-08T12:00:00Z,2026-06-14T12:00:00Z
187,37,GOV-SVC-0187,Public Works Service Request Intake 187,"Public Works Service Request workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Public Works,Field Service,165,80,0.001,1,2026-01-24,"public-works,sla,auditability,resident-experience",2026-04-09T12:00:00Z,2026-06-13T12:00:00Z
188,38,GOV-SVC-0188,Transportation Access Request Intake 188,"Transportation Access Request workflow for state and local government teams, covering service-level agreements, auditability, accessibility, and responsible AI evidence.",Transportation Services,Mobility Access,180,88,0.001,1,2026-01-25,"transportation-services,sla,auditability,resident-experience",2026-04-10T12:00:00Z,2026-06-12T12:00:00Z
