shipment_id,order_id,center_id,carrier,tracking_number,ship_status,distance_km,estimated_hours,ship_cost,shipped_at,delivered_at,created_at
412,412,21,TheatricalDesk,MEDIA0000000412,in_transit,92.4,35,0,2026-05-03T12:30:00Z,,2026-05-05T16:30:00Z
413,413,26,MarqueeOps,MEDIA0000000413,shipped,96.1,4.5,0,2026-05-03T11:30:00Z,,2026-05-05T16:30:00Z
414,414,1,RightsRunner,MEDIA0000000414,packed,99.8,10,0,2026-05-03T10:30:00Z,,2026-05-05T16:30:00Z
415,415,6,LiveEventDesk,MEDIA0000000415,preparing,103.5,15.5,0,,,2026-05-05T16:30:00Z
416,416,11,StreamOps,MEDIA0000000416,delivered,107.2,21,0,2026-05-03T08:30:00Z,2026-05-03T16:30:00Z,2026-05-05T16:30:00Z
417,417,16,TheatricalDesk,MEDIA0000000417,in_transit,110.9,26.5,0,2026-05-03T07:30:00Z,,2026-05-05T16:30:00Z
418,418,21,MarqueeOps,MEDIA0000000418,shipped,114.6,32,0,2026-05-03T06:30:00Z,,2026-05-05T16:30:00Z
419,419,26,RightsRunner,MEDIA0000000419,packed,118.3,1.5,0,2026-05-03T05:30:00Z,,2026-05-05T16:30:00Z
420,420,1,LiveEventDesk,MEDIA0000000420,preparing,122,7,0,,,2026-05-05T16:30:00Z
421,421,6,StreamOps,MEDIA0000000421,delivered,125.7,12.5,0,2026-05-03T03:30:00Z,2026-05-03T06:30:00Z,2026-05-05T16:30:00Z
422,422,11,TheatricalDesk,MEDIA0000000422,in_transit,129.4,18,0,2026-05-03T02:30:00Z,,2026-05-05T16:30:00Z
423,423,16,MarqueeOps,MEDIA0000000423,shipped,133.1,23.5,0,2026-05-03T01:30:00Z,,2026-05-05T16:30:00Z
424,424,21,RightsRunner,MEDIA0000000424,packed,136.8,29,0,2026-05-03T00:30:00Z,,2026-05-05T16:30:00Z
425,425,26,LiveEventDesk,MEDIA0000000425,preparing,140.5,34.5,0,,,2026-05-05T16:30:00Z
426,426,1,StreamOps,MEDIA0000000426,delivered,144.2,4,0,2026-05-02T22:30:00Z,2026-05-03T06:30:00Z,2026-05-05T16:30:00Z
427,427,6,TheatricalDesk,MEDIA0000000427,in_transit,147.9,9.5,0,2026-05-02T21:30:00Z,,2026-05-05T16:30:00Z
428,428,11,MarqueeOps,MEDIA0000000428,shipped,151.6,15,0,2026-05-02T20:30:00Z,,2026-05-05T16:30:00Z
429,429,16,RightsRunner,MEDIA0000000429,packed,155.3,20.5,0,2026-05-02T19:30:00Z,,2026-05-05T16:30:00Z
430,430,21,LiveEventDesk,MEDIA0000000430,preparing,159,26,0,,,2026-05-05T16:30:00Z
431,431,26,StreamOps,MEDIA0000000431,delivered,162.7,31.5,0,2026-05-02T17:30:00Z,2026-05-02T20:30:00Z,2026-05-05T16:30:00Z
432,432,1,TheatricalDesk,MEDIA0000000432,in_transit,166.4,1,0,2026-05-02T16:30:00Z,,2026-05-05T16:30:00Z
433,433,6,MarqueeOps,MEDIA0000000433,shipped,170.1,6.5,0,2026-05-02T15:30:00Z,,2026-05-05T16:30:00Z
434,434,11,RightsRunner,MEDIA0000000434,packed,173.8,12,0,2026-05-02T14:30:00Z,,2026-05-05T16:30:00Z
435,435,16,LiveEventDesk,MEDIA0000000435,preparing,177.5,17.5,0,,,2026-05-05T16:30:00Z
436,436,21,StreamOps,MEDIA0000000436,delivered,181.2,23,0,2026-05-02T12:30:00Z,2026-05-02T20:30:00Z,2026-05-05T16:30:00Z
437,437,26,TheatricalDesk,MEDIA0000000437,in_transit,184.9,28.5,0,2026-05-02T11:30:00Z,,2026-05-05T16:30:00Z
438,438,1,MarqueeOps,MEDIA0000000438,shipped,188.6,34,0,2026-05-02T10:30:00Z,,2026-05-05T16:30:00Z
439,439,6,RightsRunner,MEDIA0000000439,packed,192.3,3.5,0,2026-05-02T09:30:00Z,,2026-05-05T16:30:00Z
440,440,11,LiveEventDesk,MEDIA0000000440,preparing,196,9,0,,,2026-05-05T16:30:00Z
441,441,16,StreamOps,MEDIA0000000441,delivered,199.7,14.5,0,2026-05-02T07:30:00Z,2026-05-02T10:30:00Z,2026-05-05T16:30:00Z
442,442,21,TheatricalDesk,MEDIA0000000442,in_transit,203.4,20,0,2026-05-02T06:30:00Z,,2026-05-05T16:30:00Z
443,443,26,MarqueeOps,MEDIA0000000443,shipped,207.1,25.5,0,2026-05-02T05:30:00Z,,2026-05-05T16:30:00Z
444,444,1,RightsRunner,MEDIA0000000444,packed,210.8,31,0,2026-05-02T04:30:00Z,,2026-05-05T16:30:00Z
445,445,6,LiveEventDesk,MEDIA0000000445,preparing,214.5,36.5,0,,,2026-05-05T16:30:00Z
446,446,11,StreamOps,MEDIA0000000446,delivered,218.2,6,0,2026-05-02T02:30:00Z,2026-05-02T10:30:00Z,2026-05-05T16:30:00Z
447,447,16,TheatricalDesk,MEDIA0000000447,in_transit,221.9,11.5,0,2026-05-02T01:30:00Z,,2026-05-05T16:30:00Z
448,448,21,MarqueeOps,MEDIA0000000448,shipped,225.6,17,0,2026-05-02T00:30:00Z,,2026-05-05T16:30:00Z
449,449,26,RightsRunner,MEDIA0000000449,packed,229.3,22.5,0,2026-05-01T23:30:00Z,,2026-05-05T16:30:00Z
450,450,1,LiveEventDesk,MEDIA0000000450,preparing,233,28,0,,,2026-05-05T16:30:00Z
451,451,6,StreamOps,MEDIA0000000451,delivered,236.7,33.5,0,2026-05-01T21:30:00Z,2026-05-02T00:30:00Z,2026-05-05T16:30:00Z
452,452,11,TheatricalDesk,MEDIA0000000452,in_transit,240.4,3,0,2026-05-01T20:30:00Z,,2026-05-05T16:30:00Z
453,453,16,MarqueeOps,MEDIA0000000453,shipped,244.1,8.5,0,2026-05-01T19:30:00Z,,2026-05-05T16:30:00Z
454,454,21,RightsRunner,MEDIA0000000454,packed,247.8,14,0,2026-05-01T18:30:00Z,,2026-05-05T16:30:00Z
455,455,26,LiveEventDesk,MEDIA0000000455,preparing,11.5,19.5,0,,,2026-05-05T16:30:00Z
456,456,1,StreamOps,MEDIA0000000456,delivered,15.2,25,0,2026-05-01T16:30:00Z,2026-05-02T00:30:00Z,2026-05-05T16:30:00Z
457,457,6,TheatricalDesk,MEDIA0000000457,in_transit,18.9,30.5,0,2026-05-01T15:30:00Z,,2026-05-05T16:30:00Z
458,458,11,MarqueeOps,MEDIA0000000458,shipped,22.6,36,0,2026-05-01T14:30:00Z,,2026-05-05T16:30:00Z
459,459,16,RightsRunner,MEDIA0000000459,packed,26.3,5.5,0,2026-05-01T13:30:00Z,,2026-05-05T16:30:00Z
460,460,21,LiveEventDesk,MEDIA0000000460,preparing,30,11,0,,,2026-05-05T16:30:00Z
461,461,26,StreamOps,MEDIA0000000461,delivered,33.7,16.5,0,2026-05-01T11:30:00Z,2026-05-01T14:30:00Z,2026-05-05T16:30:00Z
462,462,1,TheatricalDesk,MEDIA0000000462,in_transit,37.4,22,0,2026-05-01T10:30:00Z,,2026-05-05T16:30:00Z
463,463,6,MarqueeOps,MEDIA0000000463,shipped,41.1,27.5,0,2026-05-01T09:30:00Z,,2026-05-05T16:30:00Z
464,464,11,RightsRunner,MEDIA0000000464,packed,44.8,33,0,2026-05-01T08:30:00Z,,2026-05-05T16:30:00Z
465,465,16,LiveEventDesk,MEDIA0000000465,preparing,48.5,2.5,0,,,2026-05-05T16:30:00Z
466,466,21,StreamOps,MEDIA0000000466,delivered,52.2,8,0,2026-05-01T06:30:00Z,2026-05-01T14:30:00Z,2026-05-05T16:30:00Z
467,467,26,TheatricalDesk,MEDIA0000000467,in_transit,55.9,13.5,0,2026-05-01T05:30:00Z,,2026-05-05T16:30:00Z
468,468,1,MarqueeOps,MEDIA0000000468,shipped,59.6,19,0,2026-05-01T04:30:00Z,,2026-05-05T16:30:00Z
469,469,6,RightsRunner,MEDIA0000000469,packed,63.3,24.5,0,2026-05-01T03:30:00Z,,2026-05-05T16:30:00Z
470,470,11,LiveEventDesk,MEDIA0000000470,preparing,67,30,0,,,2026-05-05T16:30:00Z
471,471,16,StreamOps,MEDIA0000000471,delivered,70.7,35.5,0,2026-05-01T01:30:00Z,2026-05-01T04:30:00Z,2026-05-05T16:30:00Z
472,472,21,TheatricalDesk,MEDIA0000000472,in_transit,74.4,5,0,2026-05-01T00:30:00Z,,2026-05-05T16:30:00Z
473,473,26,MarqueeOps,MEDIA0000000473,shipped,78.1,10.5,0,2026-04-30T23:30:00Z,,2026-05-05T16:30:00Z
474,474,1,RightsRunner,MEDIA0000000474,packed,81.8,16,0,2026-04-30T22:30:00Z,,2026-05-05T16:30:00Z
475,475,6,LiveEventDesk,MEDIA0000000475,preparing,85.5,21.5,0,,,2026-05-05T16:30:00Z
476,476,11,StreamOps,MEDIA0000000476,delivered,89.2,27,0,2026-04-30T20:30:00Z,2026-05-01T04:30:00Z,2026-05-05T16:30:00Z
477,477,16,TheatricalDesk,MEDIA0000000477,in_transit,92.9,32.5,0,2026-04-30T19:30:00Z,,2026-05-05T16:30:00Z
478,478,21,MarqueeOps,MEDIA0000000478,shipped,96.6,2,0,2026-04-30T18:30:00Z,,2026-05-05T16:30:00Z
479,479,26,RightsRunner,MEDIA0000000479,packed,100.3,7.5,0,2026-04-30T17:30:00Z,,2026-05-05T16:30:00Z
480,480,1,LiveEventDesk,MEDIA0000000480,preparing,104,13,0,,,2026-05-05T16:30:00Z
481,481,6,StreamOps,MEDIA0000000481,delivered,107.7,18.5,0,2026-05-04T15:30:00Z,2026-05-04T18:30:00Z,2026-05-05T16:30:00Z
482,482,11,TheatricalDesk,MEDIA0000000482,in_transit,111.4,24,0,2026-05-04T14:30:00Z,,2026-05-05T16:30:00Z
483,483,16,MarqueeOps,MEDIA0000000483,shipped,115.1,29.5,0,2026-05-04T13:30:00Z,,2026-05-05T16:30:00Z
484,484,21,RightsRunner,MEDIA0000000484,packed,118.8,35,0,2026-05-04T12:30:00Z,,2026-05-05T16:30:00Z
485,485,26,LiveEventDesk,MEDIA0000000485,preparing,122.5,4.5,0,,,2026-05-05T16:30:00Z
486,486,1,StreamOps,MEDIA0000000486,delivered,126.2,10,0,2026-05-04T10:30:00Z,2026-05-04T18:30:00Z,2026-05-05T16:30:00Z
487,487,6,TheatricalDesk,MEDIA0000000487,in_transit,129.9,15.5,0,2026-05-04T09:30:00Z,,2026-05-05T16:30:00Z
488,488,11,MarqueeOps,MEDIA0000000488,shipped,133.6,21,0,2026-05-04T08:30:00Z,,2026-05-05T16:30:00Z
489,489,16,RightsRunner,MEDIA0000000489,packed,137.3,26.5,0,2026-05-04T07:30:00Z,,2026-05-05T16:30:00Z
490,490,21,LiveEventDesk,MEDIA0000000490,preparing,141,32,0,,,2026-05-05T16:30:00Z
491,491,26,StreamOps,MEDIA0000000491,delivered,144.7,1.5,0,2026-05-04T05:30:00Z,2026-05-04T08:30:00Z,2026-05-05T16:30:00Z
492,492,1,TheatricalDesk,MEDIA0000000492,in_transit,148.4,7,0,2026-05-04T04:30:00Z,,2026-05-05T16:30:00Z
493,493,6,MarqueeOps,MEDIA0000000493,shipped,152.1,12.5,0,2026-05-04T03:30:00Z,,2026-05-05T16:30:00Z
494,494,11,RightsRunner,MEDIA0000000494,packed,155.8,18,0,2026-05-04T02:30:00Z,,2026-05-05T16:30:00Z
495,495,16,LiveEventDesk,MEDIA0000000495,preparing,159.5,23.5,0,,,2026-05-05T16:30:00Z
496,496,21,StreamOps,MEDIA0000000496,delivered,163.2,29,0,2026-05-04T00:30:00Z,2026-05-04T08:30:00Z,2026-05-05T16:30:00Z
497,497,26,TheatricalDesk,MEDIA0000000497,in_transit,166.9,34.5,0,2026-05-03T23:30:00Z,,2026-05-05T16:30:00Z
498,498,1,MarqueeOps,MEDIA0000000498,shipped,170.6,4,0,2026-05-03T22:30:00Z,,2026-05-05T16:30:00Z
499,499,6,RightsRunner,MEDIA0000000499,packed,174.3,9.5,0,2026-05-03T21:30:00Z,,2026-05-05T16:30:00Z
500,500,11,LiveEventDesk,MEDIA0000000500,preparing,178,15,0,,,2026-05-05T16:30:00Z
501,501,16,StreamOps,MEDIA0000000501,delivered,181.7,20.5,0,2026-05-03T19:30:00Z,2026-05-03T22:30:00Z,2026-05-05T16:30:00Z
502,502,21,TheatricalDesk,MEDIA0000000502,in_transit,185.4,26,0,2026-05-03T18:30:00Z,,2026-05-05T16:30:00Z
503,503,26,MarqueeOps,MEDIA0000000503,shipped,189.1,31.5,0,2026-05-03T17:30:00Z,,2026-05-05T16:30:00Z
504,504,1,RightsRunner,MEDIA0000000504,packed,192.8,1,0,2026-05-03T16:30:00Z,,2026-05-05T16:30:00Z
505,505,6,LiveEventDesk,MEDIA0000000505,preparing,196.5,6.5,0,,,2026-05-05T16:30:00Z
506,506,11,StreamOps,MEDIA0000000506,delivered,200.2,12,0,2026-05-03T14:30:00Z,2026-05-03T22:30:00Z,2026-05-05T16:30:00Z
507,507,16,TheatricalDesk,MEDIA0000000507,in_transit,203.9,17.5,0,2026-05-03T13:30:00Z,,2026-05-05T16:30:00Z
508,508,21,MarqueeOps,MEDIA0000000508,shipped,207.6,23,0,2026-05-03T12:30:00Z,,2026-05-05T16:30:00Z
509,509,26,RightsRunner,MEDIA0000000509,packed,211.3,28.5,0,2026-05-03T11:30:00Z,,2026-05-05T16:30:00Z
510,510,1,LiveEventDesk,MEDIA0000000510,preparing,215,34,0,,,2026-05-05T16:30:00Z
511,511,6,StreamOps,MEDIA0000000511,delivered,218.7,3.5,0,2026-05-03T09:30:00Z,2026-05-03T12:30:00Z,2026-05-05T16:30:00Z
512,512,11,TheatricalDesk,MEDIA0000000512,in_transit,222.4,9,0,2026-05-03T08:30:00Z,,2026-05-05T16:30:00Z
513,513,16,MarqueeOps,MEDIA0000000513,shipped,226.1,14.5,0,2026-05-03T07:30:00Z,,2026-05-05T16:30:00Z
514,514,21,RightsRunner,MEDIA0000000514,packed,229.8,20,0,2026-05-03T06:30:00Z,,2026-05-05T16:30:00Z
515,515,26,LiveEventDesk,MEDIA0000000515,preparing,233.5,25.5,0,,,2026-05-05T16:30:00Z
516,516,1,StreamOps,MEDIA0000000516,delivered,237.2,31,0,2026-05-03T04:30:00Z,2026-05-03T12:30:00Z,2026-05-05T16:30:00Z
517,517,6,TheatricalDesk,MEDIA0000000517,in_transit,240.9,36.5,0,2026-05-03T03:30:00Z,,2026-05-05T16:30:00Z
518,518,11,MarqueeOps,MEDIA0000000518,shipped,244.6,6,0,2026-05-03T02:30:00Z,,2026-05-05T16:30:00Z
519,519,16,RightsRunner,MEDIA0000000519,packed,8.3,11.5,0,2026-05-03T01:30:00Z,,2026-05-05T16:30:00Z
520,520,21,LiveEventDesk,MEDIA0000000520,preparing,12,17,0,,,2026-05-05T16:30:00Z
521,521,26,StreamOps,MEDIA0000000521,delivered,15.7,22.5,0,2026-05-02T23:30:00Z,2026-05-03T02:30:00Z,2026-05-05T16:30:00Z
522,522,1,TheatricalDesk,MEDIA0000000522,in_transit,19.4,28,0,2026-05-02T22:30:00Z,,2026-05-05T16:30:00Z
523,523,6,MarqueeOps,MEDIA0000000523,shipped,23.1,33.5,0,2026-05-02T21:30:00Z,,2026-05-05T16:30:00Z
524,524,11,RightsRunner,MEDIA0000000524,packed,26.8,3,0,2026-05-02T20:30:00Z,,2026-05-05T16:30:00Z
525,525,16,LiveEventDesk,MEDIA0000000525,preparing,30.5,8.5,0,,,2026-05-05T16:30:00Z
526,526,21,StreamOps,MEDIA0000000526,delivered,34.2,14,0,2026-05-02T18:30:00Z,2026-05-03T02:30:00Z,2026-05-05T16:30:00Z
527,527,26,TheatricalDesk,MEDIA0000000527,in_transit,37.9,19.5,0,2026-05-02T17:30:00Z,,2026-05-05T16:30:00Z
528,528,1,MarqueeOps,MEDIA0000000528,shipped,41.6,25,0,2026-05-02T16:30:00Z,,2026-05-05T16:30:00Z
529,529,6,RightsRunner,MEDIA0000000529,packed,45.3,30.5,0,2026-05-02T15:30:00Z,,2026-05-05T16:30:00Z
530,530,11,LiveEventDesk,MEDIA0000000530,preparing,49,36,0,,,2026-05-05T16:30:00Z
531,531,16,StreamOps,MEDIA0000000531,delivered,52.7,5.5,0,2026-05-02T13:30:00Z,2026-05-02T16:30:00Z,2026-05-05T16:30:00Z
532,532,21,TheatricalDesk,MEDIA0000000532,in_transit,56.4,11,0,2026-05-02T12:30:00Z,,2026-05-05T16:30:00Z
533,533,26,MarqueeOps,MEDIA0000000533,shipped,60.1,16.5,0,2026-05-02T11:30:00Z,,2026-05-05T16:30:00Z
534,534,1,RightsRunner,MEDIA0000000534,packed,63.8,22,0,2026-05-02T10:30:00Z,,2026-05-05T16:30:00Z
535,535,6,LiveEventDesk,MEDIA0000000535,preparing,67.5,27.5,0,,,2026-05-05T16:30:00Z
536,536,11,StreamOps,MEDIA0000000536,delivered,71.2,33,0,2026-05-02T08:30:00Z,2026-05-02T16:30:00Z,2026-05-05T16:30:00Z
537,537,16,TheatricalDesk,MEDIA0000000537,in_transit,74.9,2.5,0,2026-05-02T07:30:00Z,,2026-05-05T16:30:00Z
538,538,21,MarqueeOps,MEDIA0000000538,shipped,78.6,8,0,2026-05-02T06:30:00Z,,2026-05-05T16:30:00Z
539,539,26,RightsRunner,MEDIA0000000539,packed,82.3,13.5,0,2026-05-02T05:30:00Z,,2026-05-05T16:30:00Z
540,540,1,LiveEventDesk,MEDIA0000000540,preparing,86,19,0,,,2026-05-05T16:30:00Z
541,541,6,StreamOps,MEDIA0000000541,delivered,89.7,24.5,0,2026-05-02T03:30:00Z,2026-05-02T06:30:00Z,2026-05-05T16:30:00Z
542,542,11,TheatricalDesk,MEDIA0000000542,in_transit,93.4,30,0,2026-05-02T02:30:00Z,,2026-05-05T16:30:00Z
543,543,16,MarqueeOps,MEDIA0000000543,shipped,97.1,35.5,0,2026-05-02T01:30:00Z,,2026-05-05T16:30:00Z
544,544,21,RightsRunner,MEDIA0000000544,packed,100.8,5,0,2026-05-02T00:30:00Z,,2026-05-05T16:30:00Z
545,545,26,LiveEventDesk,MEDIA0000000545,preparing,104.5,10.5,0,,,2026-05-05T16:30:00Z
546,546,1,StreamOps,MEDIA0000000546,delivered,108.2,16,0,2026-05-01T22:30:00Z,2026-05-02T06:30:00Z,2026-05-05T16:30:00Z
547,547,6,TheatricalDesk,MEDIA0000000547,in_transit,111.9,21.5,0,2026-05-01T21:30:00Z,,2026-05-05T16:30:00Z
548,548,11,MarqueeOps,MEDIA0000000548,shipped,115.6,27,0,2026-05-01T20:30:00Z,,2026-05-05T16:30:00Z
549,549,16,RightsRunner,MEDIA0000000549,packed,119.3,32.5,0,2026-05-01T19:30:00Z,,2026-05-05T16:30:00Z
550,550,21,LiveEventDesk,MEDIA0000000550,preparing,123,2,0,,,2026-05-05T16:30:00Z
551,551,26,StreamOps,MEDIA0000000551,delivered,126.7,7.5,0,2026-05-01T17:30:00Z,2026-05-01T20:30:00Z,2026-05-05T16:30:00Z
552,552,1,TheatricalDesk,MEDIA0000000552,in_transit,130.4,13,0,2026-05-01T16:30:00Z,,2026-05-05T16:30:00Z
553,553,6,MarqueeOps,MEDIA0000000553,shipped,134.1,18.5,0,2026-05-01T15:30:00Z,,2026-05-05T16:30:00Z
554,554,11,RightsRunner,MEDIA0000000554,packed,137.8,24,0,2026-05-01T14:30:00Z,,2026-05-05T16:30:00Z
555,555,16,LiveEventDesk,MEDIA0000000555,preparing,141.5,29.5,0,,,2026-05-05T16:30:00Z
556,556,21,StreamOps,MEDIA0000000556,delivered,145.2,35,0,2026-05-01T12:30:00Z,2026-05-01T20:30:00Z,2026-05-05T16:30:00Z
557,557,26,TheatricalDesk,MEDIA0000000557,in_transit,148.9,4.5,0,2026-05-01T11:30:00Z,,2026-05-05T16:30:00Z
558,558,1,MarqueeOps,MEDIA0000000558,shipped,152.6,10,0,2026-05-01T10:30:00Z,,2026-05-05T16:30:00Z
559,559,6,RightsRunner,MEDIA0000000559,packed,156.3,15.5,0,2026-05-01T09:30:00Z,,2026-05-05T16:30:00Z
560,560,11,LiveEventDesk,MEDIA0000000560,preparing,160,21,0,,,2026-05-05T16:30:00Z
561,561,16,StreamOps,MEDIA0000000561,delivered,163.7,26.5,0,2026-05-01T07:30:00Z,2026-05-01T10:30:00Z,2026-05-05T16:30:00Z
562,562,21,TheatricalDesk,MEDIA0000000562,in_transit,167.4,32,0,2026-05-01T06:30:00Z,,2026-05-05T16:30:00Z
563,563,26,MarqueeOps,MEDIA0000000563,shipped,171.1,1.5,0,2026-05-01T05:30:00Z,,2026-05-05T16:30:00Z
564,564,1,RightsRunner,MEDIA0000000564,packed,174.8,7,0,2026-05-01T04:30:00Z,,2026-05-05T16:30:00Z
565,565,6,LiveEventDesk,MEDIA0000000565,preparing,178.5,12.5,0,,,2026-05-05T16:30:00Z
566,566,11,StreamOps,MEDIA0000000566,delivered,182.2,18,0,2026-05-01T02:30:00Z,2026-05-01T10:30:00Z,2026-05-05T16:30:00Z
567,567,16,TheatricalDesk,MEDIA0000000567,in_transit,185.9,23.5,0,2026-05-01T01:30:00Z,,2026-05-05T16:30:00Z
568,568,21,MarqueeOps,MEDIA0000000568,shipped,189.6,29,0,2026-05-01T00:30:00Z,,2026-05-05T16:30:00Z
569,569,26,RightsRunner,MEDIA0000000569,packed,193.3,34.5,0,2026-04-30T23:30:00Z,,2026-05-05T16:30:00Z
570,570,1,LiveEventDesk,MEDIA0000000570,preparing,197,4,0,,,2026-05-05T16:30:00Z
571,571,6,StreamOps,MEDIA0000000571,delivered,200.7,9.5,0,2026-04-30T21:30:00Z,2026-05-01T00:30:00Z,2026-05-05T16:30:00Z
572,572,11,TheatricalDesk,MEDIA0000000572,in_transit,204.4,15,0,2026-04-30T20:30:00Z,,2026-05-05T16:30:00Z
573,573,16,MarqueeOps,MEDIA0000000573,shipped,208.1,20.5,0,2026-04-30T19:30:00Z,,2026-05-05T16:30:00Z
574,574,21,RightsRunner,MEDIA0000000574,packed,211.8,26,0,2026-04-30T18:30:00Z,,2026-05-05T16:30:00Z
575,575,26,LiveEventDesk,MEDIA0000000575,preparing,215.5,31.5,0,,,2026-05-05T16:30:00Z
576,576,1,StreamOps,MEDIA0000000576,delivered,219.2,1,0,2026-05-04T16:30:00Z,2026-05-05T00:30:00Z,2026-05-05T16:30:00Z
577,577,6,TheatricalDesk,MEDIA0000000577,in_transit,222.9,6.5,0,2026-05-04T15:30:00Z,,2026-05-05T16:30:00Z
578,578,11,MarqueeOps,MEDIA0000000578,shipped,226.6,12,0,2026-05-04T14:30:00Z,,2026-05-05T16:30:00Z
579,579,16,RightsRunner,MEDIA0000000579,packed,230.3,17.5,0,2026-05-04T13:30:00Z,,2026-05-05T16:30:00Z
580,580,21,LiveEventDesk,MEDIA0000000580,preparing,234,23,0,,,2026-05-05T16:30:00Z
581,581,26,StreamOps,MEDIA0000000581,delivered,237.7,28.5,0,2026-05-04T11:30:00Z,2026-05-04T14:30:00Z,2026-05-05T16:30:00Z
582,582,1,TheatricalDesk,MEDIA0000000582,in_transit,241.4,34,0,2026-05-04T10:30:00Z,,2026-05-05T16:30:00Z
583,583,6,MarqueeOps,MEDIA0000000583,shipped,245.1,3.5,0,2026-05-04T09:30:00Z,,2026-05-05T16:30:00Z
584,584,11,RightsRunner,MEDIA0000000584,packed,8.8,9,0,2026-05-04T08:30:00Z,,2026-05-05T16:30:00Z
585,585,16,LiveEventDesk,MEDIA0000000585,preparing,12.5,14.5,0,,,2026-05-05T16:30:00Z
586,586,21,StreamOps,MEDIA0000000586,delivered,16.2,20,0,2026-05-04T06:30:00Z,2026-05-04T14:30:00Z,2026-05-05T16:30:00Z
587,587,26,TheatricalDesk,MEDIA0000000587,in_transit,19.9,25.5,0,2026-05-04T05:30:00Z,,2026-05-05T16:30:00Z
588,588,1,MarqueeOps,MEDIA0000000588,shipped,23.6,31,0,2026-05-04T04:30:00Z,,2026-05-05T16:30:00Z
589,589,6,RightsRunner,MEDIA0000000589,packed,27.3,36.5,0,2026-05-04T03:30:00Z,,2026-05-05T16:30:00Z
590,590,11,LiveEventDesk,MEDIA0000000590,preparing,31,6,0,,,2026-05-05T16:30:00Z
591,591,16,StreamOps,MEDIA0000000591,delivered,34.7,11.5,0,2026-05-04T01:30:00Z,2026-05-04T04:30:00Z,2026-05-05T16:30:00Z
592,592,21,TheatricalDesk,MEDIA0000000592,in_transit,38.4,17,0,2026-05-04T00:30:00Z,,2026-05-05T16:30:00Z
593,593,26,MarqueeOps,MEDIA0000000593,shipped,42.1,22.5,0,2026-05-03T23:30:00Z,,2026-05-05T16:30:00Z
594,594,1,RightsRunner,MEDIA0000000594,packed,45.8,28,0,2026-05-03T22:30:00Z,,2026-05-05T16:30:00Z
595,595,6,LiveEventDesk,MEDIA0000000595,preparing,49.5,33.5,0,,,2026-05-05T16:30:00Z
596,596,11,StreamOps,MEDIA0000000596,delivered,53.2,3,0,2026-05-03T20:30:00Z,2026-05-04T04:30:00Z,2026-05-05T16:30:00Z
597,597,16,TheatricalDesk,MEDIA0000000597,in_transit,56.9,8.5,0,2026-05-03T19:30:00Z,,2026-05-05T16:30:00Z
598,598,21,MarqueeOps,MEDIA0000000598,shipped,60.6,14,0,2026-05-03T18:30:00Z,,2026-05-05T16:30:00Z
599,599,26,RightsRunner,MEDIA0000000599,packed,64.3,19.5,0,2026-05-03T17:30:00Z,,2026-05-05T16:30:00Z
600,600,1,LiveEventDesk,MEDIA0000000600,preparing,68,25,0,,,2026-05-05T16:30:00Z
601,601,6,StreamOps,MEDIA0000000601,delivered,71.7,30.5,0,2026-05-03T15:30:00Z,2026-05-03T18:30:00Z,2026-05-05T16:30:00Z
602,602,11,TheatricalDesk,MEDIA0000000602,in_transit,75.4,36,0,2026-05-03T14:30:00Z,,2026-05-05T16:30:00Z
603,603,16,MarqueeOps,MEDIA0000000603,shipped,79.1,5.5,0,2026-05-03T13:30:00Z,,2026-05-05T16:30:00Z
604,604,21,RightsRunner,MEDIA0000000604,packed,82.8,11,0,2026-05-03T12:30:00Z,,2026-05-05T16:30:00Z
605,605,26,LiveEventDesk,MEDIA0000000605,preparing,86.5,16.5,0,,,2026-05-05T16:30:00Z
606,606,1,StreamOps,MEDIA0000000606,delivered,90.2,22,0,2026-05-03T10:30:00Z,2026-05-03T18:30:00Z,2026-05-05T16:30:00Z
607,607,6,TheatricalDesk,MEDIA0000000607,in_transit,93.9,27.5,0,2026-05-03T09:30:00Z,,2026-05-05T16:30:00Z
608,608,11,MarqueeOps,MEDIA0000000608,shipped,97.6,33,0,2026-05-03T08:30:00Z,,2026-05-05T16:30:00Z
609,609,16,RightsRunner,MEDIA0000000609,packed,101.3,2.5,0,2026-05-03T07:30:00Z,,2026-05-05T16:30:00Z
610,610,21,LiveEventDesk,MEDIA0000000610,preparing,105,8,0,,,2026-05-05T16:30:00Z
611,611,26,StreamOps,MEDIA0000000611,delivered,108.7,13.5,0,2026-05-03T05:30:00Z,2026-05-03T08:30:00Z,2026-05-05T16:30:00Z
612,612,1,TheatricalDesk,MEDIA0000000612,in_transit,112.4,19,0,2026-05-03T04:30:00Z,,2026-05-05T16:30:00Z
613,613,6,MarqueeOps,MEDIA0000000613,shipped,116.1,24.5,0,2026-05-03T03:30:00Z,,2026-05-05T16:30:00Z
614,614,11,RightsRunner,MEDIA0000000614,packed,119.8,30,0,2026-05-03T02:30:00Z,,2026-05-05T16:30:00Z
615,615,16,LiveEventDesk,MEDIA0000000615,preparing,123.5,35.5,0,,,2026-05-05T16:30:00Z
616,616,21,StreamOps,MEDIA0000000616,delivered,127.2,5,0,2026-05-03T00:30:00Z,2026-05-03T08:30:00Z,2026-05-05T16:30:00Z
617,617,26,TheatricalDesk,MEDIA0000000617,in_transit,130.9,10.5,0,2026-05-02T23:30:00Z,,2026-05-05T16:30:00Z
