link_id,brand_id,influencer_id,relationship_type,post_count,avg_engagement,revenue_attributed,first_mention,last_mention
558,7,310,affiliate,37,0.036,59178,2026-02-01T16:30:00Z,2026-05-02T10:30:00Z
559,14,327,competitor_mention,40,0.047,60169,2026-01-31T16:30:00Z,2026-05-02T09:30:00Z
560,21,344,organic,1,0.058,61160,2026-01-30T16:30:00Z,2026-05-02T08:30:00Z
561,28,361,sponsored,4,0.069,62151,2026-01-29T16:30:00Z,2026-05-02T07:30:00Z
562,35,378,ambassador,7,0.08,63142,2026-01-28T16:30:00Z,2026-05-02T06:30:00Z
563,42,395,affiliate,10,0.091,64133,2026-01-27T16:30:00Z,2026-05-02T05:30:00Z
564,49,412,competitor_mention,13,0.102,65124,2026-01-26T16:30:00Z,2026-05-02T04:30:00Z
565,6,429,organic,16,0.028,66115,2026-01-25T16:30:00Z,2026-05-02T03:30:00Z
566,13,446,sponsored,19,0.039,67106,2026-01-24T16:30:00Z,2026-05-02T02:30:00Z
567,20,463,ambassador,22,0.05,68097,2026-01-23T16:30:00Z,2026-05-02T01:30:00Z
568,27,480,affiliate,25,0.061,69088,2026-01-22T16:30:00Z,2026-05-02T00:30:00Z
569,34,14,competitor_mention,28,0.072,70079,2026-01-21T16:30:00Z,2026-05-01T23:30:00Z
570,41,31,organic,31,0.083,71070,2026-01-20T16:30:00Z,2026-05-01T22:30:00Z
571,48,48,sponsored,34,0.094,72061,2026-01-19T16:30:00Z,2026-05-01T21:30:00Z
572,5,65,ambassador,37,0.02,73052,2026-01-18T16:30:00Z,2026-05-01T20:30:00Z
573,12,82,affiliate,40,0.031,74043,2026-01-17T16:30:00Z,2026-05-01T19:30:00Z
574,19,99,competitor_mention,1,0.042,75034,2026-01-16T16:30:00Z,2026-05-01T18:30:00Z
575,26,116,organic,4,0.053,76025,2026-01-15T16:30:00Z,2026-05-01T17:30:00Z
576,33,133,sponsored,7,0.064,77016,2026-01-14T16:30:00Z,2026-05-05T16:30:00Z
577,40,150,ambassador,10,0.075,78007,2026-01-13T16:30:00Z,2026-05-05T15:30:00Z
578,47,167,affiliate,13,0.086,78998,2026-01-12T16:30:00Z,2026-05-05T14:30:00Z
579,4,184,competitor_mention,16,0.097,79989,2026-01-11T16:30:00Z,2026-05-05T13:30:00Z
580,11,201,organic,19,0.023,80980,2026-01-10T16:30:00Z,2026-05-05T12:30:00Z
581,18,218,sponsored,22,0.034,81971,2026-01-09T16:30:00Z,2026-05-05T11:30:00Z
582,25,235,ambassador,25,0.045,82962,2026-01-08T16:30:00Z,2026-05-05T10:30:00Z
583,32,252,affiliate,28,0.056,83953,2026-01-07T16:30:00Z,2026-05-05T09:30:00Z
584,39,269,competitor_mention,31,0.067,84944,2026-01-06T16:30:00Z,2026-05-05T08:30:00Z
585,46,286,organic,34,0.078,85935,2026-01-05T16:30:00Z,2026-05-05T07:30:00Z
586,3,303,sponsored,37,0.089,86926,2026-01-04T16:30:00Z,2026-05-05T06:30:00Z
587,10,320,ambassador,40,0.1,87917,2026-01-03T16:30:00Z,2026-05-05T05:30:00Z
588,17,337,affiliate,1,0.026,88908,2026-01-02T16:30:00Z,2026-05-05T04:30:00Z
589,24,354,competitor_mention,4,0.037,89899,2026-01-01T16:30:00Z,2026-05-05T03:30:00Z
590,31,371,organic,7,0.048,90890,2025-12-31T16:30:00Z,2026-05-05T02:30:00Z
591,38,388,sponsored,10,0.059,91881,2025-12-30T16:30:00Z,2026-05-05T01:30:00Z
592,45,405,ambassador,13,0.07,92872,2025-12-29T16:30:00Z,2026-05-05T00:30:00Z
593,2,422,affiliate,16,0.081,93863,2025-12-28T16:30:00Z,2026-05-04T23:30:00Z
594,9,439,competitor_mention,19,0.092,94854,2025-12-27T16:30:00Z,2026-05-04T22:30:00Z
595,16,456,organic,22,0.018,95845,2025-12-26T16:30:00Z,2026-05-04T21:30:00Z
596,23,473,sponsored,25,0.029,96836,2025-12-25T16:30:00Z,2026-05-04T20:30:00Z
597,30,7,ambassador,28,0.04,97827,2025-12-24T16:30:00Z,2026-05-04T19:30:00Z
598,37,24,affiliate,31,0.051,98818,2025-12-23T16:30:00Z,2026-05-04T18:30:00Z
599,44,41,competitor_mention,34,0.062,99809,2025-12-22T16:30:00Z,2026-05-04T17:30:00Z
600,1,58,organic,37,0.073,100800,2025-12-21T16:30:00Z,2026-05-04T16:30:00Z
601,8,75,sponsored,40,0.084,101791,2025-12-20T16:30:00Z,2026-05-04T15:30:00Z
602,15,92,ambassador,1,0.095,102782,2025-12-19T16:30:00Z,2026-05-04T14:30:00Z
603,22,109,affiliate,4,0.021,103773,2025-12-18T16:30:00Z,2026-05-04T13:30:00Z
604,29,126,competitor_mention,7,0.032,104764,2025-12-17T16:30:00Z,2026-05-04T12:30:00Z
605,36,143,organic,10,0.043,105755,2025-12-16T16:30:00Z,2026-05-04T11:30:00Z
606,43,160,sponsored,13,0.054,106746,2025-12-15T16:30:00Z,2026-05-04T10:30:00Z
607,50,177,ambassador,16,0.065,107737,2025-12-14T16:30:00Z,2026-05-04T09:30:00Z
608,7,194,affiliate,19,0.076,108728,2025-12-13T16:30:00Z,2026-05-04T08:30:00Z
609,14,211,competitor_mention,22,0.087,109719,2025-12-12T16:30:00Z,2026-05-04T07:30:00Z
610,21,228,organic,25,0.098,110710,2025-12-11T16:30:00Z,2026-05-04T06:30:00Z
611,28,245,sponsored,28,0.024,111701,2025-12-10T16:30:00Z,2026-05-04T05:30:00Z
612,35,262,ambassador,31,0.035,112692,2025-12-09T16:30:00Z,2026-05-04T04:30:00Z
613,42,279,affiliate,34,0.046,113683,2025-12-08T16:30:00Z,2026-05-04T03:30:00Z
614,49,296,competitor_mention,37,0.057,114674,2025-12-07T16:30:00Z,2026-05-04T02:30:00Z
615,6,313,organic,40,0.068,115665,2025-12-06T16:30:00Z,2026-05-04T01:30:00Z
616,13,330,sponsored,1,0.079,116656,2025-12-05T16:30:00Z,2026-05-04T00:30:00Z
617,20,347,ambassador,4,0.09,117647,2025-12-04T16:30:00Z,2026-05-03T23:30:00Z
618,27,364,affiliate,7,0.101,118638,2025-12-03T16:30:00Z,2026-05-03T22:30:00Z
619,34,381,competitor_mention,10,0.027,119629,2025-12-02T16:30:00Z,2026-05-03T21:30:00Z
620,41,398,organic,13,0.038,120620,2025-12-01T16:30:00Z,2026-05-03T20:30:00Z
621,48,415,sponsored,16,0.049,121611,2025-11-30T16:30:00Z,2026-05-03T19:30:00Z
622,5,432,ambassador,19,0.06,122602,2025-11-29T16:30:00Z,2026-05-03T18:30:00Z
623,12,449,affiliate,22,0.071,123593,2025-11-28T16:30:00Z,2026-05-03T17:30:00Z
624,19,466,competitor_mention,25,0.082,124584,2025-11-27T16:30:00Z,2026-05-03T16:30:00Z
625,26,483,organic,28,0.093,125575,2025-11-26T16:30:00Z,2026-05-03T15:30:00Z
626,33,17,sponsored,31,0.019,126566,2025-11-25T16:30:00Z,2026-05-03T14:30:00Z
627,40,34,ambassador,34,0.03,127557,2025-11-24T16:30:00Z,2026-05-03T13:30:00Z
628,47,51,affiliate,37,0.041,128548,2025-11-23T16:30:00Z,2026-05-03T12:30:00Z
629,4,68,competitor_mention,40,0.052,129539,2025-11-22T16:30:00Z,2026-05-03T11:30:00Z
630,11,85,organic,1,0.063,130530,2025-11-21T16:30:00Z,2026-05-03T10:30:00Z
631,18,102,sponsored,4,0.074,131521,2025-11-20T16:30:00Z,2026-05-03T09:30:00Z
632,25,119,ambassador,7,0.085,132512,2025-11-19T16:30:00Z,2026-05-03T08:30:00Z
633,32,136,affiliate,10,0.096,133503,2025-11-18T16:30:00Z,2026-05-03T07:30:00Z
634,39,153,competitor_mention,13,0.022,134494,2025-11-17T16:30:00Z,2026-05-03T06:30:00Z
635,46,170,organic,16,0.033,135485,2025-11-16T16:30:00Z,2026-05-03T05:30:00Z
636,3,187,sponsored,19,0.044,136476,2025-11-15T16:30:00Z,2026-05-03T04:30:00Z
637,10,204,ambassador,22,0.055,137467,2025-11-14T16:30:00Z,2026-05-03T03:30:00Z
638,17,221,affiliate,25,0.066,138458,2025-11-13T16:30:00Z,2026-05-03T02:30:00Z
639,24,238,competitor_mention,28,0.077,139449,2025-11-12T16:30:00Z,2026-05-03T01:30:00Z
640,31,255,organic,31,0.088,140440,2025-11-11T16:30:00Z,2026-05-03T00:30:00Z
641,38,272,sponsored,34,0.099,141431,2025-11-10T16:30:00Z,2026-05-02T23:30:00Z
642,45,289,ambassador,37,0.025,142422,2025-11-09T16:30:00Z,2026-05-02T22:30:00Z
643,2,306,affiliate,40,0.036,143413,2025-11-08T16:30:00Z,2026-05-02T21:30:00Z
644,9,323,competitor_mention,1,0.047,144404,2025-11-07T16:30:00Z,2026-05-02T20:30:00Z
645,16,340,organic,4,0.058,145395,2025-11-06T16:30:00Z,2026-05-02T19:30:00Z
646,23,357,sponsored,7,0.069,146386,2025-11-05T16:30:00Z,2026-05-02T18:30:00Z
647,30,374,ambassador,10,0.08,147377,2025-11-04T16:30:00Z,2026-05-02T17:30:00Z
648,37,391,affiliate,13,0.091,148368,2025-11-03T16:30:00Z,2026-05-02T16:30:00Z
649,44,408,competitor_mention,16,0.102,149359,2025-11-02T16:30:00Z,2026-05-02T15:30:00Z
650,1,425,organic,19,0.028,150350,2025-11-01T16:30:00Z,2026-05-02T14:30:00Z
651,8,442,sponsored,22,0.039,151341,2025-10-31T16:30:00Z,2026-05-02T13:30:00Z
652,15,459,ambassador,25,0.05,152332,2025-10-30T16:30:00Z,2026-05-02T12:30:00Z
653,22,476,affiliate,28,0.061,153323,2025-10-29T16:30:00Z,2026-05-02T11:30:00Z
654,29,10,competitor_mention,31,0.072,154314,2025-10-28T16:30:00Z,2026-05-02T10:30:00Z
655,36,27,organic,34,0.083,155305,2025-10-27T16:30:00Z,2026-05-02T09:30:00Z
656,43,44,sponsored,37,0.094,156296,2025-10-26T16:30:00Z,2026-05-02T08:30:00Z
657,50,61,ambassador,40,0.02,157287,2025-10-25T16:30:00Z,2026-05-02T07:30:00Z
658,7,78,affiliate,1,0.031,158278,2025-10-24T16:30:00Z,2026-05-02T06:30:00Z
659,14,95,competitor_mention,4,0.042,159269,2025-10-23T16:30:00Z,2026-05-02T05:30:00Z
660,21,112,organic,7,0.053,160260,2025-10-22T16:30:00Z,2026-05-02T04:30:00Z
661,28,129,sponsored,10,0.064,161251,2025-10-21T16:30:00Z,2026-05-02T03:30:00Z
662,35,146,ambassador,13,0.075,162242,2025-10-20T16:30:00Z,2026-05-02T02:30:00Z
663,42,163,affiliate,16,0.086,163233,2025-10-19T16:30:00Z,2026-05-02T01:30:00Z
664,49,180,competitor_mention,19,0.097,164224,2025-10-18T16:30:00Z,2026-05-02T00:30:00Z
665,6,197,organic,22,0.023,165215,2025-10-17T16:30:00Z,2026-05-01T23:30:00Z
666,13,214,sponsored,25,0.034,1206,2025-10-16T16:30:00Z,2026-05-01T22:30:00Z
667,20,231,ambassador,28,0.045,2197,2025-10-15T16:30:00Z,2026-05-01T21:30:00Z
668,27,248,affiliate,31,0.056,3188,2025-10-14T16:30:00Z,2026-05-01T20:30:00Z
669,34,265,competitor_mention,34,0.067,4179,2025-10-13T16:30:00Z,2026-05-01T19:30:00Z
670,41,282,organic,37,0.078,5170,2025-10-12T16:30:00Z,2026-05-01T18:30:00Z
671,48,299,sponsored,40,0.089,6161,2025-10-11T16:30:00Z,2026-05-01T17:30:00Z
672,5,316,ambassador,1,0.1,7152,2025-10-10T16:30:00Z,2026-05-05T16:30:00Z
673,12,333,affiliate,4,0.026,8143,2025-10-09T16:30:00Z,2026-05-05T15:30:00Z
674,19,350,competitor_mention,7,0.037,9134,2025-10-08T16:30:00Z,2026-05-05T14:30:00Z
675,26,367,organic,10,0.048,10125,2025-10-07T16:30:00Z,2026-05-05T13:30:00Z
676,33,384,sponsored,13,0.059,11116,2025-10-06T16:30:00Z,2026-05-05T12:30:00Z
677,40,401,ambassador,16,0.07,12107,2025-10-05T16:30:00Z,2026-05-05T11:30:00Z
678,47,418,affiliate,19,0.081,13098,2025-10-04T16:30:00Z,2026-05-05T10:30:00Z
679,4,435,competitor_mention,22,0.092,14089,2025-10-03T16:30:00Z,2026-05-05T09:30:00Z
680,11,452,organic,25,0.018,15080,2025-10-02T16:30:00Z,2026-05-05T08:30:00Z
681,18,469,sponsored,28,0.029,16071,2025-10-01T16:30:00Z,2026-05-05T07:30:00Z
682,25,3,ambassador,31,0.04,17062,2025-09-30T16:30:00Z,2026-05-05T06:30:00Z
683,32,20,affiliate,34,0.051,18053,2025-09-29T16:30:00Z,2026-05-05T05:30:00Z
684,39,37,competitor_mention,37,0.062,19044,2025-09-28T16:30:00Z,2026-05-05T04:30:00Z
685,46,54,organic,40,0.073,20035,2025-09-27T16:30:00Z,2026-05-05T03:30:00Z
686,3,71,sponsored,1,0.084,21026,2025-09-26T16:30:00Z,2026-05-05T02:30:00Z
687,10,88,ambassador,4,0.095,22017,2025-09-25T16:30:00Z,2026-05-05T01:30:00Z
688,17,105,affiliate,7,0.021,23008,2025-09-24T16:30:00Z,2026-05-05T00:30:00Z
689,24,122,competitor_mention,10,0.032,23999,2025-09-23T16:30:00Z,2026-05-04T23:30:00Z
690,31,139,organic,13,0.043,24990,2025-09-22T16:30:00Z,2026-05-04T22:30:00Z
691,38,156,sponsored,16,0.054,25981,2025-09-21T16:30:00Z,2026-05-04T21:30:00Z
692,45,173,ambassador,19,0.065,26972,2025-09-20T16:30:00Z,2026-05-04T20:30:00Z
693,2,190,affiliate,22,0.076,27963,2025-09-19T16:30:00Z,2026-05-04T19:30:00Z
694,9,207,competitor_mention,25,0.087,28954,2025-09-18T16:30:00Z,2026-05-04T18:30:00Z
695,16,224,organic,28,0.098,29945,2025-09-17T16:30:00Z,2026-05-04T17:30:00Z
696,23,241,sponsored,31,0.024,30936,2025-09-16T16:30:00Z,2026-05-04T16:30:00Z
697,30,258,ambassador,34,0.035,31927,2025-09-15T16:30:00Z,2026-05-04T15:30:00Z
698,37,275,affiliate,37,0.046,32918,2025-09-14T16:30:00Z,2026-05-04T14:30:00Z
699,44,292,competitor_mention,40,0.057,33909,2025-09-13T16:30:00Z,2026-05-04T13:30:00Z
700,1,309,organic,1,0.068,34900,2025-09-12T16:30:00Z,2026-05-04T12:30:00Z
701,8,326,sponsored,4,0.079,35891,2025-09-11T16:30:00Z,2026-05-04T11:30:00Z
702,15,343,ambassador,7,0.09,36882,2025-09-10T16:30:00Z,2026-05-04T10:30:00Z
703,22,360,affiliate,10,0.101,37873,2025-09-09T16:30:00Z,2026-05-04T09:30:00Z
704,29,377,competitor_mention,13,0.027,38864,2025-09-08T16:30:00Z,2026-05-04T08:30:00Z
705,36,394,organic,16,0.038,39855,2025-09-07T16:30:00Z,2026-05-04T07:30:00Z
706,43,411,sponsored,19,0.049,40846,2025-09-06T16:30:00Z,2026-05-04T06:30:00Z
707,50,428,ambassador,22,0.06,41837,2025-09-05T16:30:00Z,2026-05-04T05:30:00Z
708,7,445,affiliate,25,0.071,42828,2025-09-04T16:30:00Z,2026-05-04T04:30:00Z
709,14,462,competitor_mention,28,0.082,43819,2025-09-03T16:30:00Z,2026-05-04T03:30:00Z
710,21,479,organic,31,0.093,44810,2025-09-02T16:30:00Z,2026-05-04T02:30:00Z
711,28,13,sponsored,34,0.019,45801,2025-09-01T16:30:00Z,2026-05-04T01:30:00Z
712,35,30,ambassador,37,0.03,46792,2025-08-31T16:30:00Z,2026-05-04T00:30:00Z
713,42,47,affiliate,40,0.041,47783,2025-08-30T16:30:00Z,2026-05-03T23:30:00Z
714,49,64,competitor_mention,1,0.052,48774,2025-08-29T16:30:00Z,2026-05-03T22:30:00Z
715,6,81,organic,4,0.063,49765,2025-08-28T16:30:00Z,2026-05-03T21:30:00Z
716,13,98,sponsored,7,0.074,50756,2025-08-27T16:30:00Z,2026-05-03T20:30:00Z
717,20,115,ambassador,10,0.085,51747,2025-08-26T16:30:00Z,2026-05-03T19:30:00Z
718,27,132,affiliate,13,0.096,52738,2025-08-25T16:30:00Z,2026-05-03T18:30:00Z
719,34,149,competitor_mention,16,0.022,53729,2025-08-24T16:30:00Z,2026-05-03T17:30:00Z
720,41,166,organic,19,0.033,54720,2026-04-20T16:30:00Z,2026-05-03T16:30:00Z
721,48,183,sponsored,22,0.044,55711,2026-04-19T16:30:00Z,2026-05-03T15:30:00Z
722,5,200,ambassador,25,0.055,56702,2026-04-18T16:30:00Z,2026-05-03T14:30:00Z
723,12,217,affiliate,28,0.066,57693,2026-04-17T16:30:00Z,2026-05-03T13:30:00Z
724,19,234,competitor_mention,31,0.077,58684,2026-04-16T16:30:00Z,2026-05-03T12:30:00Z
725,26,251,organic,34,0.088,59675,2026-04-15T16:30:00Z,2026-05-03T11:30:00Z
726,33,268,sponsored,37,0.099,60666,2026-04-14T16:30:00Z,2026-05-03T10:30:00Z
727,40,285,ambassador,40,0.025,61657,2026-04-13T16:30:00Z,2026-05-03T09:30:00Z
728,47,302,affiliate,1,0.036,62648,2026-04-12T16:30:00Z,2026-05-03T08:30:00Z
729,4,319,competitor_mention,4,0.047,63639,2026-04-11T16:30:00Z,2026-05-03T07:30:00Z
730,11,336,organic,7,0.058,64630,2026-04-10T16:30:00Z,2026-05-03T06:30:00Z
731,18,353,sponsored,10,0.069,65621,2026-04-09T16:30:00Z,2026-05-03T05:30:00Z
732,25,370,ambassador,13,0.08,66612,2026-04-08T16:30:00Z,2026-05-03T04:30:00Z
733,32,387,affiliate,16,0.091,67603,2026-04-07T16:30:00Z,2026-05-03T03:30:00Z
734,39,404,competitor_mention,19,0.102,68594,2026-04-06T16:30:00Z,2026-05-03T02:30:00Z
735,46,421,organic,22,0.028,69585,2026-04-05T16:30:00Z,2026-05-03T01:30:00Z
736,3,438,sponsored,25,0.039,70576,2026-04-04T16:30:00Z,2026-05-03T00:30:00Z
737,10,455,ambassador,28,0.05,71567,2026-04-03T16:30:00Z,2026-05-02T23:30:00Z
738,17,472,affiliate,31,0.061,72558,2026-04-02T16:30:00Z,2026-05-02T22:30:00Z
739,24,6,competitor_mention,34,0.072,73549,2026-04-01T16:30:00Z,2026-05-02T21:30:00Z
740,31,23,organic,37,0.083,74540,2026-03-31T16:30:00Z,2026-05-02T20:30:00Z
741,38,40,sponsored,40,0.094,75531,2026-03-30T16:30:00Z,2026-05-02T19:30:00Z
742,45,57,ambassador,1,0.02,76522,2026-03-29T16:30:00Z,2026-05-02T18:30:00Z
743,2,74,affiliate,4,0.031,77513,2026-03-28T16:30:00Z,2026-05-02T17:30:00Z
744,9,91,competitor_mention,7,0.042,78504,2026-03-27T16:30:00Z,2026-05-02T16:30:00Z
745,16,108,organic,10,0.053,79495,2026-03-26T16:30:00Z,2026-05-02T15:30:00Z
746,23,125,sponsored,13,0.064,80486,2026-03-25T16:30:00Z,2026-05-02T14:30:00Z
747,30,142,ambassador,16,0.075,81477,2026-03-24T16:30:00Z,2026-05-02T13:30:00Z
748,37,159,affiliate,19,0.086,82468,2026-03-23T16:30:00Z,2026-05-02T12:30:00Z
749,44,176,competitor_mention,22,0.097,83459,2026-03-22T16:30:00Z,2026-05-02T11:30:00Z
750,1,193,organic,25,0.023,84450,2026-03-21T16:30:00Z,2026-05-02T10:30:00Z
751,8,210,sponsored,28,0.034,85441,2026-03-20T16:30:00Z,2026-05-02T09:30:00Z
752,15,227,ambassador,31,0.045,86432,2026-03-19T16:30:00Z,2026-05-02T08:30:00Z
753,22,244,affiliate,34,0.056,87423,2026-03-18T16:30:00Z,2026-05-02T07:30:00Z
754,29,261,competitor_mention,37,0.067,88414,2026-03-17T16:30:00Z,2026-05-02T06:30:00Z
755,36,278,organic,40,0.078,89405,2026-03-16T16:30:00Z,2026-05-02T05:30:00Z
756,43,295,sponsored,1,0.089,90396,2026-03-15T16:30:00Z,2026-05-02T04:30:00Z
757,50,312,ambassador,4,0.1,91387,2026-03-14T16:30:00Z,2026-05-02T03:30:00Z
758,7,329,affiliate,7,0.026,92378,2026-03-13T16:30:00Z,2026-05-02T02:30:00Z
759,14,346,competitor_mention,10,0.037,93369,2026-03-12T16:30:00Z,2026-05-02T01:30:00Z
760,21,363,organic,13,0.048,94360,2026-03-11T16:30:00Z,2026-05-02T00:30:00Z
761,28,380,sponsored,16,0.059,95351,2026-03-10T16:30:00Z,2026-05-01T23:30:00Z
762,35,397,ambassador,19,0.07,96342,2026-03-09T16:30:00Z,2026-05-01T22:30:00Z
763,42,414,affiliate,22,0.081,97333,2026-03-08T16:30:00Z,2026-05-01T21:30:00Z
764,49,431,competitor_mention,25,0.092,98324,2026-03-07T16:30:00Z,2026-05-01T20:30:00Z
765,6,448,organic,28,0.018,99315,2026-03-06T16:30:00Z,2026-05-01T19:30:00Z
766,13,465,sponsored,31,0.029,100306,2026-03-05T16:30:00Z,2026-05-01T18:30:00Z
767,20,482,ambassador,34,0.04,101297,2026-03-04T16:30:00Z,2026-05-01T17:30:00Z
768,27,16,affiliate,37,0.051,102288,2026-03-03T16:30:00Z,2026-05-05T16:30:00Z
769,34,33,competitor_mention,40,0.062,103279,2026-03-02T16:30:00Z,2026-05-05T15:30:00Z
770,41,50,organic,1,0.073,104270,2026-03-01T16:30:00Z,2026-05-05T14:30:00Z
771,48,67,sponsored,4,0.084,105261,2026-02-28T16:30:00Z,2026-05-05T13:30:00Z
772,5,84,ambassador,7,0.095,106252,2026-02-27T16:30:00Z,2026-05-05T12:30:00Z
773,12,101,affiliate,10,0.021,107243,2026-02-26T16:30:00Z,2026-05-05T11:30:00Z
774,19,118,competitor_mention,13,0.032,108234,2026-02-25T16:30:00Z,2026-05-05T10:30:00Z
775,26,135,organic,16,0.043,109225,2026-02-24T16:30:00Z,2026-05-05T09:30:00Z
776,33,152,sponsored,19,0.054,110216,2026-02-23T16:30:00Z,2026-05-05T08:30:00Z
777,40,169,ambassador,22,0.065,111207,2026-02-22T16:30:00Z,2026-05-05T07:30:00Z
778,47,186,affiliate,25,0.076,112198,2026-02-21T16:30:00Z,2026-05-05T06:30:00Z
779,4,203,competitor_mention,28,0.087,113189,2026-02-20T16:30:00Z,2026-05-05T05:30:00Z
780,11,220,organic,31,0.098,114180,2026-02-19T16:30:00Z,2026-05-05T04:30:00Z
781,18,237,sponsored,34,0.024,115171,2026-02-18T16:30:00Z,2026-05-05T03:30:00Z
782,25,254,ambassador,37,0.035,116162,2026-02-17T16:30:00Z,2026-05-05T02:30:00Z
783,32,271,affiliate,40,0.046,117153,2026-02-16T16:30:00Z,2026-05-05T01:30:00Z
784,39,288,competitor_mention,1,0.057,118144,2026-02-15T16:30:00Z,2026-05-05T00:30:00Z
785,46,305,organic,4,0.068,119135,2026-02-14T16:30:00Z,2026-05-04T23:30:00Z
786,3,322,sponsored,7,0.079,120126,2026-02-13T16:30:00Z,2026-05-04T22:30:00Z
787,10,339,ambassador,10,0.09,121117,2026-02-12T16:30:00Z,2026-05-04T21:30:00Z
788,17,356,affiliate,13,0.101,122108,2026-02-11T16:30:00Z,2026-05-04T20:30:00Z
789,24,373,competitor_mention,16,0.027,123099,2026-02-10T16:30:00Z,2026-05-04T19:30:00Z
790,31,390,organic,19,0.038,124090,2026-02-09T16:30:00Z,2026-05-04T18:30:00Z
791,38,407,sponsored,22,0.049,125081,2026-02-08T16:30:00Z,2026-05-04T17:30:00Z
792,45,424,ambassador,25,0.06,126072,2026-02-07T16:30:00Z,2026-05-04T16:30:00Z
793,2,441,affiliate,28,0.071,127063,2026-02-06T16:30:00Z,2026-05-04T15:30:00Z
794,9,458,competitor_mention,31,0.082,128054,2026-02-05T16:30:00Z,2026-05-04T14:30:00Z
795,16,475,organic,34,0.093,129045,2026-02-04T16:30:00Z,2026-05-04T13:30:00Z
796,23,9,sponsored,37,0.019,130036,2026-02-03T16:30:00Z,2026-05-04T12:30:00Z
797,30,26,ambassador,40,0.03,131027,2026-02-02T16:30:00Z,2026-05-04T11:30:00Z
798,37,43,affiliate,1,0.041,132018,2026-02-01T16:30:00Z,2026-05-04T10:30:00Z
799,44,60,competitor_mention,4,0.052,133009,2026-01-31T16:30:00Z,2026-05-04T09:30:00Z
800,1,77,organic,7,0.063,134000,2026-01-30T16:30:00Z,2026-05-04T08:30:00Z
801,8,94,sponsored,10,0.074,134991,2026-01-29T16:30:00Z,2026-05-04T07:30:00Z
802,15,111,ambassador,13,0.085,135982,2026-01-28T16:30:00Z,2026-05-04T06:30:00Z
803,22,128,affiliate,16,0.096,136973,2026-01-27T16:30:00Z,2026-05-04T05:30:00Z
804,29,145,competitor_mention,19,0.022,137964,2026-01-26T16:30:00Z,2026-05-04T04:30:00Z
805,36,162,organic,22,0.033,138955,2026-01-25T16:30:00Z,2026-05-04T03:30:00Z
806,43,179,sponsored,25,0.044,139946,2026-01-24T16:30:00Z,2026-05-04T02:30:00Z
807,50,196,ambassador,28,0.055,140937,2026-01-23T16:30:00Z,2026-05-04T01:30:00Z
808,7,213,affiliate,31,0.066,141928,2026-01-22T16:30:00Z,2026-05-04T00:30:00Z
809,14,230,competitor_mention,34,0.077,142919,2026-01-21T16:30:00Z,2026-05-03T23:30:00Z
810,21,247,organic,37,0.088,143910,2026-01-20T16:30:00Z,2026-05-03T22:30:00Z
811,28,264,sponsored,40,0.099,144901,2026-01-19T16:30:00Z,2026-05-03T21:30:00Z
812,35,281,ambassador,1,0.025,145892,2026-01-18T16:30:00Z,2026-05-03T20:30:00Z
813,42,298,affiliate,4,0.036,146883,2026-01-17T16:30:00Z,2026-05-03T19:30:00Z
814,49,315,competitor_mention,7,0.047,147874,2026-01-16T16:30:00Z,2026-05-03T18:30:00Z
815,6,332,organic,10,0.058,148865,2026-01-15T16:30:00Z,2026-05-03T17:30:00Z
816,13,349,sponsored,13,0.069,149856,2026-01-14T16:30:00Z,2026-05-03T16:30:00Z
817,20,366,ambassador,16,0.08,150847,2026-01-13T16:30:00Z,2026-05-03T15:30:00Z
818,27,383,affiliate,19,0.091,151838,2026-01-12T16:30:00Z,2026-05-03T14:30:00Z
819,34,400,competitor_mention,22,0.102,152829,2026-01-11T16:30:00Z,2026-05-03T13:30:00Z
820,41,417,organic,25,0.028,153820,2026-01-10T16:30:00Z,2026-05-03T12:30:00Z
821,48,434,sponsored,28,0.039,154811,2026-01-09T16:30:00Z,2026-05-03T11:30:00Z
822,5,451,ambassador,31,0.05,155802,2026-01-08T16:30:00Z,2026-05-03T10:30:00Z
823,12,468,affiliate,34,0.061,156793,2026-01-07T16:30:00Z,2026-05-03T09:30:00Z
824,19,2,competitor_mention,37,0.072,157784,2026-01-06T16:30:00Z,2026-05-03T08:30:00Z
825,26,19,organic,40,0.083,158775,2026-01-05T16:30:00Z,2026-05-03T07:30:00Z
826,33,36,sponsored,1,0.094,159766,2026-01-04T16:30:00Z,2026-05-03T06:30:00Z
827,40,53,ambassador,4,0.02,160757,2026-01-03T16:30:00Z,2026-05-03T05:30:00Z
828,47,70,affiliate,7,0.031,161748,2026-01-02T16:30:00Z,2026-05-03T04:30:00Z
829,4,87,competitor_mention,10,0.042,162739,2026-01-01T16:30:00Z,2026-05-03T03:30:00Z
830,11,104,organic,13,0.053,163730,2025-12-31T16:30:00Z,2026-05-03T02:30:00Z
831,18,121,sponsored,16,0.064,164721,2025-12-30T16:30:00Z,2026-05-03T01:30:00Z
832,25,138,ambassador,19,0.075,165712,2025-12-29T16:30:00Z,2026-05-03T00:30:00Z
833,32,155,affiliate,22,0.086,1703,2025-12-28T16:30:00Z,2026-05-02T23:30:00Z
834,39,172,competitor_mention,25,0.097,2694,2025-12-27T16:30:00Z,2026-05-02T22:30:00Z
835,46,189,organic,28,0.023,3685,2025-12-26T16:30:00Z,2026-05-02T21:30:00Z
836,3,206,sponsored,31,0.034,4676,2025-12-25T16:30:00Z,2026-05-02T20:30:00Z
