INVENTORY_FACT_ID,SNAPSHOT_DATE,STORE_ID,PRODUCT_ID,STOCK_ON_HAND,REORDER_LEVEL,IS_REORDER_ALERT,IS_OUT_OF_STOCK
130208,2025-12-06T00:00:00Z,13,5171,196,50,0,0
130209,2025-11-17T00:00:00Z,4,3563,196,8,0,0
130210,2025-11-15T00:00:00Z,9,17219,196,49,0,0
130211,2025-12-24T00:00:00Z,31,314,196,48,0,0
130212,2025-11-30T00:00:00Z,7,2818,196,30,0,0
130213,2025-12-30T00:00:00Z,5,1490,196,7,0,0
130214,2025-11-02T00:00:00Z,5,9071,196,35,0,0
130215,2025-12-06T00:00:00Z,13,2673,196,49,0,0
130216,2025-12-22T00:00:00Z,16,1553,197,57,0,0
130217,2025-11-12T00:00:00Z,16,6916,197,47,0,0
130218,2025-12-19T00:00:00Z,10,1386,197,6,0,0
130219,2025-12-01T00:00:00Z,8,1008,197,29,0,0
130220,2025-11-16T00:00:00Z,3,7408,197,9,0,0
130221,2025-11-16T00:00:00Z,46,381,197,28,0,0
130222,2025-12-30T00:00:00Z,8,3175,197,45,0,0
130223,2025-11-11T00:00:00Z,39,2044,197,17,0,0
130224,2025-11-19T00:00:00Z,2,11220,197,32,0,0
130225,2025-11-15T00:00:00Z,46,9757,197,43,0,0
130226,2025-11-23T00:00:00Z,1,18019,197,5,0,0
130227,2025-11-30T00:00:00Z,13,1402,197,39,0,0
130228,2025-12-16T00:00:00Z,12,652,197,33,0,0
130229,2025-11-06T00:00:00Z,8,3612,197,8,0,0
130230,2025-11-30T00:00:00Z,11,4737,197,20,0,0
130231,2025-12-15T00:00:00Z,47,367,197,31,0,0
130232,2025-11-14T00:00:00Z,6,3032,197,55,0,0
130233,2025-11-15T00:00:00Z,20,2941,197,8,0,0
130234,2025-11-08T00:00:00Z,2,4798,197,37,0,0
130235,2025-12-29T00:00:00Z,7,3560,197,21,0,0
130236,2025-11-23T00:00:00Z,2,5228,197,40,0,0
130237,2025-12-11T00:00:00Z,1,10352,197,49,0,0
130238,2025-11-01T00:00:00Z,3,8721,197,47,0,0
130239,2025-11-02T00:00:00Z,37,12207,197,42,0,0
130240,2025-12-12T00:00:00Z,41,1366,197,25,0,0
130241,2025-12-04T00:00:00Z,31,452,197,18,0,0
130242,2025-12-03T00:00:00Z,19,3196,197,56,0,0
130243,2025-12-22T00:00:00Z,49,8087,197,11,0,0
130244,2025-12-22T00:00:00Z,21,12026,197,22,0,0
130245,2025-11-22T00:00:00Z,5,3961,197,38,0,0
130246,2025-12-10T00:00:00Z,5,11065,197,35,0,0
130247,2025-11-05T00:00:00Z,14,17066,198,6,0,0
130248,2025-11-17T00:00:00Z,6,773,198,51,0,0
130249,2025-12-08T00:00:00Z,1,19604,198,5,0,0
130250,2025-11-18T00:00:00Z,43,756,198,48,0,0
130251,2025-11-16T00:00:00Z,29,9318,198,46,0,0
130252,2025-12-03T00:00:00Z,43,13312,198,14,0,0
130253,2025-11-14T00:00:00Z,11,786,198,19,0,0
130254,2025-12-21T00:00:00Z,1,11946,198,10,0,0
130255,2025-11-22T00:00:00Z,9,1455,198,23,0,0
130256,2025-11-23T00:00:00Z,38,954,198,29,0,0
130257,2025-12-18T00:00:00Z,35,3393,198,33,0,0
130258,2025-12-23T00:00:00Z,4,16226,198,58,0,0
130259,2025-12-17T00:00:00Z,8,1645,198,56,0,0
130260,2025-11-17T00:00:00Z,23,3014,198,31,0,0
130261,2025-12-08T00:00:00Z,40,15127,198,29,0,0
130262,2025-12-13T00:00:00Z,41,2123,198,10,0,0
130263,2025-11-27T00:00:00Z,1,5251,198,26,0,0
130264,2025-12-05T00:00:00Z,24,492,198,44,0,0
130265,2025-12-07T00:00:00Z,2,4560,198,16,0,0
130266,2025-11-20T00:00:00Z,6,1538,198,58,0,0
130267,2025-12-05T00:00:00Z,16,5304,198,7,0,0
132995,2025-11-05T00:00:00Z,36,277,162,5,0,0
132996,2025-12-23T00:00:00Z,1,4837,162,51,0,0
132997,2025-12-09T00:00:00Z,18,7795,162,28,0,0
132998,2025-11-12T00:00:00Z,5,10550,162,8,0,0
132999,2025-11-05T00:00:00Z,20,19033,162,55,0,0
133000,2025-12-22T00:00:00Z,6,885,162,56,0,0
133001,2025-11-21T00:00:00Z,1,6076,162,31,0,0
133002,2025-11-24T00:00:00Z,29,1606,162,43,0,0
133003,2025-11-27T00:00:00Z,22,2252,162,43,0,0
133004,2025-12-09T00:00:00Z,37,2990,162,34,0,0
133005,2025-12-26T00:00:00Z,1,2630,162,40,0,0
133006,2025-11-30T00:00:00Z,13,4350,163,8,0,0
133007,2025-12-29T00:00:00Z,10,11524,163,30,0,0
133008,2025-11-17T00:00:00Z,2,16506,163,18,0,0
133009,2025-12-11T00:00:00Z,19,7198,163,26,0,0
133010,2025-12-21T00:00:00Z,3,12290,163,29,0,0
133011,2025-11-28T00:00:00Z,24,8171,163,47,0,0
133012,2025-11-14T00:00:00Z,28,286,163,36,0,0
133013,2025-12-14T00:00:00Z,31,368,163,49,0,0
133014,2025-11-24T00:00:00Z,1,5425,163,6,0,0
133015,2025-11-24T00:00:00Z,3,19417,163,43,0,0
133016,2025-11-03T00:00:00Z,2,16132,163,57,0,0
133017,2025-12-05T00:00:00Z,22,1714,163,10,0,0
133018,2025-11-21T00:00:00Z,25,4172,163,5,0,0
133019,2025-11-03T00:00:00Z,23,12296,163,53,0,0
133020,2025-12-09T00:00:00Z,1,5950,163,20,0,0
133021,2025-12-10T00:00:00Z,10,12460,163,19,0,0
133022,2025-12-13T00:00:00Z,31,5409,163,34,0,0
133023,2025-11-03T00:00:00Z,2,16525,163,16,0,0
133024,2025-12-23T00:00:00Z,18,2657,163,57,0,0
133025,2025-12-04T00:00:00Z,5,2472,163,50,0,0
133026,2025-12-02T00:00:00Z,3,10740,163,58,0,0
133027,2025-11-11T00:00:00Z,4,2434,163,11,0,0
133028,2025-12-09T00:00:00Z,20,13046,163,35,0,0
133029,2025-12-03T00:00:00Z,29,386,163,35,0,0
133030,2025-12-15T00:00:00Z,21,9452,163,39,0,0
133031,2025-11-07T00:00:00Z,30,919,163,16,0,0
133032,2025-11-08T00:00:00Z,7,10558,163,40,0,0
133033,2025-11-05T00:00:00Z,6,10194,163,49,0,0
133034,2025-12-09T00:00:00Z,1,6483,163,28,0,0
133035,2025-12-06T00:00:00Z,32,4451,163,60,0,0
133036,2025-12-05T00:00:00Z,44,3658,163,48,0,0
133037,2025-11-05T00:00:00Z,4,6087,164,31,0,0
133038,2025-11-10T00:00:00Z,22,1186,164,15,0,0
133039,2025-11-22T00:00:00Z,28,754,164,30,0,0
133040,2025-12-20T00:00:00Z,38,544,164,34,0,0
133041,2025-12-14T00:00:00Z,7,2120,164,15,0,0
133042,2025-11-12T00:00:00Z,18,1466,164,11,0,0
133043,2025-11-19T00:00:00Z,23,13491,164,13,0,0
133044,2025-12-17T00:00:00Z,2,14916,164,35,0,0
133045,2025-12-04T00:00:00Z,46,167,164,58,0,0
133046,2025-12-06T00:00:00Z,33,232,164,40,0,0
133047,2025-12-20T00:00:00Z,32,2445,164,13,0,0
133048,2025-12-14T00:00:00Z,4,9808,164,28,0,0
133049,2025-12-28T00:00:00Z,20,2327,164,53,0,0
133050,2025-11-03T00:00:00Z,10,522,164,37,0,0
133051,2025-11-04T00:00:00Z,4,4365,164,5,0,0
133052,2025-11-13T00:00:00Z,1,5475,164,59,0,0
133053,2025-11-21T00:00:00Z,1,11840,164,57,0,0
133054,2025-12-25T00:00:00Z,33,1411,164,13,0,0
133055,2025-12-19T00:00:00Z,3,7343,164,33,0,0
133056,2025-12-05T00:00:00Z,31,175,164,5,0,0
133057,2025-12-25T00:00:00Z,1,4772,164,39,0,0
133058,2025-12-03T00:00:00Z,28,9976,164,16,0,0
133059,2025-11-19T00:00:00Z,30,2838,164,41,0,0
133060,2025-11-09T00:00:00Z,18,920,164,33,0,0
133061,2025-12-30T00:00:00Z,18,10005,164,27,0,0
133062,2025-12-24T00:00:00Z,15,6525,164,46,0,0
133063,2025-12-26T00:00:00Z,50,7349,164,23,0,0
133064,2025-11-17T00:00:00Z,1,7015,164,20,0,0
133065,2025-11-19T00:00:00Z,12,1312,164,37,0,0
133066,2025-12-14T00:00:00Z,13,11343,164,29,0,0
133067,2025-12-06T00:00:00Z,6,5842,164,26,0,0
133068,2025-12-28T00:00:00Z,18,1316,164,35,0,0
133069,2025-11-11T00:00:00Z,4,2264,164,56,0,0
133070,2025-11-22T00:00:00Z,40,378,164,41,0,0
133071,2025-11-16T00:00:00Z,46,391,164,23,0,0
133072,2025-12-04T00:00:00Z,9,2224,164,35,0,0
133073,2025-12-20T00:00:00Z,15,9263,165,44,0,0
133074,2025-11-01T00:00:00Z,4,7720,165,50,0,0
133075,2025-12-15T00:00:00Z,16,1874,165,21,0,0
133076,2025-12-18T00:00:00Z,14,3609,165,55,0,0
133077,2025-12-03T00:00:00Z,1,2816,165,40,0,0
133078,2025-11-08T00:00:00Z,42,2528,165,46,0,0
133079,2025-11-26T00:00:00Z,15,3925,165,59,0,0
133080,2025-12-30T00:00:00Z,38,3729,165,18,0,0
133081,2025-12-24T00:00:00Z,1,8770,165,55,0,0
133082,2025-12-03T00:00:00Z,8,10260,165,18,0,0
133083,2025-11-11T00:00:00Z,4,3184,165,13,0,0
133084,2025-12-22T00:00:00Z,3,1576,165,17,0,0
133085,2025-11-23T00:00:00Z,29,1512,165,29,0,0
133086,2025-11-15T00:00:00Z,8,4208,165,51,0,0
133087,2025-12-11T00:00:00Z,26,1011,165,27,0,0
133088,2025-11-25T00:00:00Z,14,1274,165,32,0,0
133089,2025-12-03T00:00:00Z,10,462,165,44,0,0
133090,2025-11-28T00:00:00Z,3,4186,165,26,0,0
133091,2025-11-16T00:00:00Z,19,4381,165,46,0,0
133092,2025-12-19T00:00:00Z,16,4475,165,44,0,0
133093,2025-12-07T00:00:00Z,22,4024,165,60,0,0
133094,2025-12-27T00:00:00Z,1,13955,165,57,0,0
133095,2025-12-04T00:00:00Z,8,3441,165,40,0,0
133096,2025-12-15T00:00:00Z,3,15242,165,34,0,0
133097,2025-12-14T00:00:00Z,2,6274,165,45,0,0
133098,2025-12-05T00:00:00Z,37,291,165,59,0,0
133099,2025-11-25T00:00:00Z,22,1927,165,9,0,0
133100,2025-11-22T00:00:00Z,19,517,166,40,0,0
133101,2025-11-12T00:00:00Z,14,1631,166,38,0,0
133102,2025-12-13T00:00:00Z,9,19287,166,41,0,0
133103,2025-12-27T00:00:00Z,8,365,166,45,0,0
133104,2025-11-08T00:00:00Z,19,14662,166,58,0,0
133105,2025-12-23T00:00:00Z,22,271,166,54,0,0
133106,2025-12-20T00:00:00Z,8,10409,166,12,0,0
133107,2025-12-18T00:00:00Z,1,14418,166,32,0,0
133108,2025-12-10T00:00:00Z,26,3118,166,30,0,0
133109,2025-12-26T00:00:00Z,26,9702,166,18,0,0
133110,2025-12-23T00:00:00Z,14,10170,166,37,0,0
133111,2025-11-06T00:00:00Z,17,1758,166,22,0,0
133112,2025-11-26T00:00:00Z,2,2660,166,13,0,0
133113,2025-11-21T00:00:00Z,3,10110,166,33,0,0
133114,2025-12-20T00:00:00Z,36,1133,166,8,0,0
133115,2025-12-04T00:00:00Z,32,15346,166,9,0,0
133116,2025-11-12T00:00:00Z,47,13028,166,31,0,0
133117,2025-12-10T00:00:00Z,22,1244,166,26,0,0
133118,2025-12-05T00:00:00Z,37,323,166,44,0,0
133119,2025-12-17T00:00:00Z,2,14992,166,25,0,0
133120,2025-11-12T00:00:00Z,8,4496,166,25,0,0
133121,2025-12-23T00:00:00Z,5,590,166,8,0,0
133122,2025-12-25T00:00:00Z,3,15926,166,18,0,0
133123,2025-12-17T00:00:00Z,16,2379,166,56,0,0
133124,2025-12-18T00:00:00Z,2,3201,166,45,0,0
133125,2025-11-11T00:00:00Z,36,5365,166,9,0,0
133126,2025-12-29T00:00:00Z,46,609,166,11,0,0
133127,2025-12-12T00:00:00Z,35,638,166,26,0,0
133128,2025-11-27T00:00:00Z,1,16913,166,19,0,0
133129,2025-12-23T00:00:00Z,10,1426,166,57,0,0
133130,2025-12-19T00:00:00Z,2,6129,166,27,0,0
133131,2025-12-18T00:00:00Z,16,16321,166,27,0,0
133132,2025-11-11T00:00:00Z,2,10167,166,28,0,0
133133,2025-12-13T00:00:00Z,28,882,166,25,0,0
133134,2025-11-06T00:00:00Z,4,1491,166,20,0,0
133135,2025-11-07T00:00:00Z,50,175,166,38,0,0
133136,2025-11-13T00:00:00Z,25,6197,167,13,0,0
133137,2025-11-07T00:00:00Z,32,8483,167,16,0,0
133138,2025-11-06T00:00:00Z,1,10668,167,38,0,0
133139,2025-11-18T00:00:00Z,24,3174,167,18,0,0
133140,2025-11-03T00:00:00Z,38,1645,167,26,0,0
133141,2025-12-19T00:00:00Z,29,264,167,53,0,0
133142,2025-11-30T00:00:00Z,7,3041,167,57,0,0
133143,2025-11-16T00:00:00Z,1,4394,167,25,0,0
133144,2025-11-12T00:00:00Z,3,5020,167,42,0,0
133145,2025-11-18T00:00:00Z,12,1978,167,16,0,0
133146,2025-11-25T00:00:00Z,36,19753,167,50,0,0
133147,2025-12-24T00:00:00Z,23,3185,167,17,0,0
133148,2025-12-09T00:00:00Z,1,7597,167,56,0,0
133149,2025-12-11T00:00:00Z,1,7774,167,6,0,0
133150,2025-12-08T00:00:00Z,4,9192,167,20,0,0
133151,2025-11-04T00:00:00Z,27,493,167,21,0,0
133152,2025-11-12T00:00:00Z,10,2736,167,39,0,0
133153,2025-12-05T00:00:00Z,41,337,167,51,0,0
133154,2025-11-17T00:00:00Z,8,17570,167,55,0,0
133155,2025-12-12T00:00:00Z,20,10021,167,13,0,0
133156,2025-12-09T00:00:00Z,17,11848,167,34,0,0
133157,2025-12-27T00:00:00Z,6,2204,167,16,0,0
133158,2025-12-25T00:00:00Z,28,6466,167,16,0,0
133159,2025-12-02T00:00:00Z,13,3040,167,45,0,0
133160,2025-12-01T00:00:00Z,16,19097,167,48,0,0
133161,2025-12-18T00:00:00Z,19,3349,167,31,0,0
133162,2025-12-14T00:00:00Z,16,3047,167,13,0,0
133163,2025-11-09T00:00:00Z,23,4137,167,9,0,0
133164,2025-12-03T00:00:00Z,39,1978,167,54,0,0
133165,2025-11-27T00:00:00Z,4,16314,167,19,0,0
133166,2025-12-06T00:00:00Z,1,5969,167,51,0,0
133167,2025-11-15T00:00:00Z,3,4689,167,36,0,0
133168,2025-11-19T00:00:00Z,26,974,167,51,0,0
133169,2025-12-29T00:00:00Z,5,16170,167,13,0,0
133170,2025-11-23T00:00:00Z,5,8291,167,24,0,0
133171,2025-12-04T00:00:00Z,2,19030,167,34,0,0
133172,2025-11-18T00:00:00Z,8,17487,167,16,0,0
133173,2025-12-16T00:00:00Z,33,923,167,33,0,0
133174,2025-11-15T00:00:00Z,19,11401,167,19,0,0
133175,2025-12-16T00:00:00Z,6,11987,168,25,0,0
133176,2025-12-18T00:00:00Z,29,2719,168,23,0,0
133177,2025-12-08T00:00:00Z,31,1982,168,20,0,0
133178,2025-12-13T00:00:00Z,19,650,168,38,0,0
133179,2025-11-04T00:00:00Z,17,4142,168,38,0,0
133180,2025-12-22T00:00:00Z,10,875,168,21,0,0
133181,2025-11-02T00:00:00Z,10,346,168,27,0,0
133182,2025-11-15T00:00:00Z,2,4580,168,48,0,0
133183,2025-12-14T00:00:00Z,9,1225,168,51,0,0
133184,2025-12-07T00:00:00Z,2,19667,168,44,0,0
133185,2025-12-14T00:00:00Z,43,11949,168,47,0,0
133186,2025-12-23T00:00:00Z,1,14568,168,46,0,0
133187,2025-12-06T00:00:00Z,42,17542,168,26,0,0
123941,2025-11-16T00:00:00Z,1,9508,75,56,0,0
123942,2025-12-21T00:00:00Z,42,350,75,55,0,0
123943,2025-12-14T00:00:00Z,10,5590,76,6,0,0
123944,2025-12-06T00:00:00Z,5,917,76,17,0,0
123945,2025-12-06T00:00:00Z,29,1025,76,60,0,0
123946,2025-11-25T00:00:00Z,12,13124,76,14,0,0
123947,2025-11-02T00:00:00Z,28,812,76,5,0,0
123948,2025-12-23T00:00:00Z,2,4641,76,31,0,0
123949,2025-11-09T00:00:00Z,11,16875,76,34,0,0
123950,2025-12-11T00:00:00Z,36,5906,76,29,0,0
123951,2025-11-21T00:00:00Z,33,234,76,31,0,0
123952,2025-11-23T00:00:00Z,14,1471,76,35,0,0
123953,2025-12-29T00:00:00Z,2,2372,76,18,0,0
123954,2025-11-11T00:00:00Z,1,2347,76,46,0,0
123955,2025-11-29T00:00:00Z,8,2465,76,25,0,0
123956,2025-12-30T00:00:00Z,21,279,76,32,0,0
123957,2025-11-30T00:00:00Z,20,1635,76,47,0,0
123958,2025-11-11T00:00:00Z,2,10422,77,56,0,0
123959,2025-11-03T00:00:00Z,9,646,77,52,0,0
123960,2025-12-30T00:00:00Z,21,1403,77,33,0,0
123961,2025-11-16T00:00:00Z,28,10608,77,17,0,0
123962,2025-12-20T00:00:00Z,15,238,77,19,0,0
123963,2025-11-28T00:00:00Z,11,2585,77,60,0,0
123964,2025-12-25T00:00:00Z,25,784,77,55,0,0
123965,2025-11-30T00:00:00Z,20,6464,77,33,0,0
123966,2025-12-10T00:00:00Z,20,1466,77,53,0,0
123967,2025-11-28T00:00:00Z,1,4399,77,39,0,0
123968,2025-11-10T00:00:00Z,21,698,77,13,0,0
123969,2025-12-03T00:00:00Z,5,2371,77,14,0,0
123970,2025-11-07T00:00:00Z,10,570,77,35,0,0
123971,2025-12-27T00:00:00Z,1,5829,77,59,0,0
123972,2025-11-07T00:00:00Z,2,1658,77,32,0,0
123973,2025-12-24T00:00:00Z,9,4722,77,12,0,0
123974,2025-11-28T00:00:00Z,1,4178,78,26,0,0
123975,2025-11-26T00:00:00Z,8,19840,78,34,0,0
123976,2025-12-04T00:00:00Z,36,2435,78,17,0,0
123977,2025-11-25T00:00:00Z,34,243,78,25,0,0
123978,2025-11-04T00:00:00Z,18,2267,78,16,0,0
123979,2025-12-16T00:00:00Z,21,288,78,21,0,0
123980,2025-12-29T00:00:00Z,24,1966,78,41,0,0
123981,2025-12-24T00:00:00Z,3,5772,79,55,0,0
123982,2025-11-15T00:00:00Z,15,6611,79,54,0,0
123983,2025-12-05T00:00:00Z,2,4280,79,48,0,0
123984,2025-11-19T00:00:00Z,32,2939,79,23,0,0
123985,2025-12-12T00:00:00Z,42,5565,79,35,0,0
123986,2025-12-09T00:00:00Z,16,2456,79,24,0,0
123987,2025-11-02T00:00:00Z,8,14208,79,39,0,0
123988,2025-11-18T00:00:00Z,4,1400,79,32,0,0
123989,2025-11-16T00:00:00Z,3,17129,79,25,0,0
123990,2025-12-27T00:00:00Z,35,569,79,6,0,0
123991,2025-12-25T00:00:00Z,40,17930,79,5,0,0
123992,2025-12-16T00:00:00Z,6,2025,79,58,0,0
123993,2025-11-27T00:00:00Z,1,8187,79,54,0,0
123994,2025-11-03T00:00:00Z,4,12315,79,18,0,0
123995,2025-12-24T00:00:00Z,7,546,79,6,0,0
123996,2025-11-03T00:00:00Z,7,7059,79,45,0,0
123997,2025-12-18T00:00:00Z,48,800,79,16,0,0
123998,2025-12-08T00:00:00Z,4,11685,79,25,0,0
123999,2025-12-04T00:00:00Z,36,5668,80,6,0,0
124000,2025-12-13T00:00:00Z,3,15469,80,44,0,0
124001,2025-11-06T00:00:00Z,9,598,80,10,0,0
124002,2025-11-10T00:00:00Z,29,9814,80,47,0,0
124003,2025-11-27T00:00:00Z,33,363,80,11,0,0
124004,2025-11-20T00:00:00Z,13,11304,80,14,0,0
124005,2025-12-13T00:00:00Z,7,4284,80,25,0,0
124006,2025-11-06T00:00:00Z,43,428,80,56,0,0
124007,2025-11-15T00:00:00Z,7,5211,80,19,0,0
124008,2025-12-15T00:00:00Z,25,2755,80,44,0,0
124009,2025-11-27T00:00:00Z,5,1363,80,50,0,0
124010,2025-11-19T00:00:00Z,37,10652,80,12,0,0
124011,2025-12-08T00:00:00Z,13,2390,80,19,0,0
124012,2025-11-11T00:00:00Z,18,1405,80,34,0,0
124013,2025-12-29T00:00:00Z,22,17194,80,34,0,0
124014,2025-12-03T00:00:00Z,24,453,80,46,0,0
124015,2025-11-07T00:00:00Z,23,8701,80,47,0,0
124016,2025-12-15T00:00:00Z,15,3571,80,20,0,0
124017,2025-12-11T00:00:00Z,4,1262,81,19,0,0
124018,2025-11-26T00:00:00Z,12,3743,81,37,0,0
124019,2025-11-21T00:00:00Z,3,1809,81,13,0,0
124020,2025-12-04T00:00:00Z,4,16798,81,50,0,0
124021,2025-12-16T00:00:00Z,15,2033,81,11,0,0
124022,2025-12-22T00:00:00Z,16,3260,81,42,0,0
124023,2025-12-28T00:00:00Z,18,1286,81,41,0,0
124024,2025-12-20T00:00:00Z,41,1187,81,45,0,0
124025,2025-12-06T00:00:00Z,1,4763,81,32,0,0
124026,2025-12-29T00:00:00Z,1,9599,81,34,0,0
124027,2025-12-21T00:00:00Z,7,7162,81,28,0,0
124028,2025-11-08T00:00:00Z,14,4722,81,45,0,0
124029,2025-11-12T00:00:00Z,34,559,81,53,0,0
124030,2025-11-25T00:00:00Z,25,3068,81,47,0,0
124031,2025-11-19T00:00:00Z,21,5998,81,10,0,0
124032,2025-12-25T00:00:00Z,33,17012,82,54,0,0
124033,2025-12-10T00:00:00Z,2,2559,82,16,0,0
124034,2025-12-20T00:00:00Z,10,9833,82,43,0,0
124035,2025-11-18T00:00:00Z,25,834,82,11,0,0
124036,2025-11-06T00:00:00Z,1,5374,82,58,0,0
124037,2025-12-04T00:00:00Z,40,541,82,21,0,0
124038,2025-12-02T00:00:00Z,35,8978,82,6,0,0
124039,2025-11-05T00:00:00Z,27,576,82,15,0,0
124040,2025-12-24T00:00:00Z,8,3769,82,9,0,0
124041,2025-11-12T00:00:00Z,4,2225,82,31,0,0
124042,2025-11-23T00:00:00Z,42,6973,82,50,0,0
124043,2025-12-20T00:00:00Z,21,399,82,12,0,0
124044,2025-11-29T00:00:00Z,2,9318,83,39,0,0
124045,2025-12-13T00:00:00Z,5,10718,83,40,0,0
124046,2025-12-22T00:00:00Z,45,2123,83,24,0,0
124047,2025-11-03T00:00:00Z,30,1340,83,50,0,0
124048,2025-12-28T00:00:00Z,19,18602,83,34,0,0
124049,2025-11-27T00:00:00Z,33,3920,83,7,0,0
124050,2025-12-07T00:00:00Z,1,16065,83,44,0,0
124051,2025-11-25T00:00:00Z,45,245,83,9,0,0
124052,2025-11-09T00:00:00Z,1,12457,83,44,0,0
124053,2025-12-02T00:00:00Z,24,16933,83,19,0,0
124054,2025-12-14T00:00:00Z,8,2799,84,34,0,0
124055,2025-11-12T00:00:00Z,22,7571,84,55,0,0
124056,2025-12-18T00:00:00Z,12,886,84,56,0,0
124057,2025-11-13T00:00:00Z,35,765,84,36,0,0
124058,2025-11-09T00:00:00Z,3,3550,84,33,0,0
124059,2025-11-11T00:00:00Z,1,5287,84,10,0,0
124060,2025-12-01T00:00:00Z,30,5472,84,45,0,0
124061,2025-11-18T00:00:00Z,26,861,84,30,0,0
124062,2025-11-08T00:00:00Z,2,13318,84,30,0,0
124063,2025-12-11T00:00:00Z,21,1077,84,57,0,0
124064,2025-12-06T00:00:00Z,23,1150,84,57,0,0
124065,2025-11-23T00:00:00Z,19,12432,84,15,0,0
124066,2025-11-16T00:00:00Z,6,2281,84,14,0,0
124067,2025-11-25T00:00:00Z,33,5890,84,36,0,0
124068,2025-12-08T00:00:00Z,2,4256,84,52,0,0
124069,2025-12-17T00:00:00Z,10,16109,84,45,0,0
124070,2025-12-28T00:00:00Z,12,4119,84,47,0,0
124071,2025-11-17T00:00:00Z,14,6968,85,35,0,0
124072,2025-11-28T00:00:00Z,28,2532,85,53,0,0
124073,2025-12-21T00:00:00Z,34,8075,85,40,0,0
124074,2025-11-26T00:00:00Z,3,4667,85,43,0,0
124075,2025-11-24T00:00:00Z,21,12120,85,41,0,0
124076,2025-11-21T00:00:00Z,12,7796,85,44,0,0
124077,2025-12-11T00:00:00Z,26,3029,85,42,0,0
124078,2025-11-15T00:00:00Z,21,2888,85,16,0,0
124079,2025-12-21T00:00:00Z,37,773,85,31,0,0
124080,2025-11-24T00:00:00Z,17,1582,85,17,0,0
124081,2025-12-02T00:00:00Z,12,1918,85,50,0,0
124082,2025-12-12T00:00:00Z,9,1788,85,34,0,0
124083,2025-11-25T00:00:00Z,30,122,85,25,0,0
124084,2025-11-14T00:00:00Z,4,5096,85,25,0,0
124085,2025-12-22T00:00:00Z,33,405,85,31,0,0
124086,2025-12-14T00:00:00Z,34,3641,85,25,0,0
124087,2025-11-28T00:00:00Z,5,2903,85,21,0,0
124088,2025-12-07T00:00:00Z,24,959,85,20,0,0
124089,2025-12-03T00:00:00Z,4,10548,85,25,0,0
124090,2025-12-20T00:00:00Z,30,221,86,46,0,0
124091,2025-12-22T00:00:00Z,42,443,86,40,0,0
124092,2025-11-03T00:00:00Z,2,8546,86,46,0,0
124093,2025-11-10T00:00:00Z,3,16749,86,54,0,0
124094,2025-11-25T00:00:00Z,17,1320,86,10,0,0
124095,2025-12-22T00:00:00Z,8,4455,86,15,0,0
124096,2025-12-08T00:00:00Z,1,2523,86,31,0,0
124097,2025-12-10T00:00:00Z,5,4558,86,28,0,0
124098,2025-11-14T00:00:00Z,17,309,86,31,0,0
124099,2025-11-06T00:00:00Z,21,2985,86,52,0,0
124100,2025-12-04T00:00:00Z,38,747,86,59,0,0
124101,2025-12-11T00:00:00Z,5,10530,86,35,0,0
124102,2025-12-06T00:00:00Z,1,4035,86,31,0,0
124103,2025-12-20T00:00:00Z,2,6227,86,45,0,0
124104,2025-12-14T00:00:00Z,3,12935,86,28,0,0
124105,2025-12-14T00:00:00Z,24,4543,86,41,0,0
124106,2025-12-07T00:00:00Z,9,5693,87,50,0,0
124107,2025-11-23T00:00:00Z,18,15989,87,21,0,0
124108,2025-11-01T00:00:00Z,8,7248,87,42,0,0
124109,2025-11-03T00:00:00Z,1,12930,87,40,0,0
124110,2025-12-04T00:00:00Z,40,2883,87,17,0,0
124111,2025-11-18T00:00:00Z,14,1236,87,28,0,0
124112,2025-11-13T00:00:00Z,1,17533,87,12,0,0
124113,2025-12-16T00:00:00Z,12,4986,87,51,0,0
124114,2025-11-09T00:00:00Z,14,6882,87,48,0,0
124115,2025-12-16T00:00:00Z,31,4877,87,16,0,0
124116,2025-11-19T00:00:00Z,5,3584,87,21,0,0
124117,2025-11-26T00:00:00Z,38,378,87,17,0,0
124118,2025-12-24T00:00:00Z,20,2050,87,46,0,0
124119,2025-12-05T00:00:00Z,9,1026,87,7,0,0
124120,2025-11-13T00:00:00Z,15,1984,87,49,0,0
124121,2025-11-02T00:00:00Z,18,431,87,48,0,0
124122,2025-11-07T00:00:00Z,23,4501,87,33,0,0
124123,2025-11-01T00:00:00Z,6,1961,87,21,0,0
124124,2025-12-07T00:00:00Z,24,405,87,32,0,0
124125,2025-11-29T00:00:00Z,1,14901,87,50,0,0
124126,2025-11-16T00:00:00Z,20,3783,87,38,0,0
124127,2025-12-23T00:00:00Z,4,13825,88,60,0,0
124128,2025-12-12T00:00:00Z,25,7946,88,16,0,0
124129,2025-12-30T00:00:00Z,9,6281,88,54,0,0
124130,2025-12-16T00:00:00Z,5,3475,88,37,0,0
124131,2025-11-13T00:00:00Z,8,14648,88,60,0,0
124132,2025-11-13T00:00:00Z,2,1679,88,35,0,0
124133,2025-12-06T00:00:00Z,12,5651,88,58,0,0
124134,2025-12-17T00:00:00Z,40,853,88,12,0,0
124135,2025-12-04T00:00:00Z,49,2228,88,5,0,0
124136,2025-11-26T00:00:00Z,4,4664,88,5,0,0
124137,2025-12-28T00:00:00Z,16,1252,88,34,0,0
124138,2025-12-08T00:00:00Z,32,2413,88,42,0,0
