PROCUREMENT_FACT_ID,PO_NUMBER,VENDOR_ID,VENDOR_REGION,CREATION_DATE,PO_STATUS,TOTAL_AMOUNT,VENDOR_RATING
131010,PO-194810,99,EMEA,2022-12-30T00:00:00Z,APPROVED,246121.65,3.5
131011,PO-194811,700,NA,2023-07-19T00:00:00Z,OPEN,107280.21,3.3
131012,PO-194812,702,APAC,2022-07-14T00:00:00Z,APPROVED,46742.41,3.4
131013,PO-194813,833,LATAM,2021-03-23T00:00:00Z,OPEN,15466.52,3.7
131014,PO-194814,741,EMEA,2024-04-01T00:00:00Z,OPEN,130852.47,3.9
131015,PO-194815,959,LATAM,2023-09-22T00:00:00Z,OPEN,232973.86,4.3
131016,PO-194816,759,EMEA,2021-12-19T00:00:00Z,APPROVED,33678.14,3.6
131017,PO-194817,530,EMEA,2021-11-19T00:00:00Z,OPEN,134776.16,3.3
131018,PO-194818,466,NA,2024-05-08T00:00:00Z,APPROVED,246638.66,2.8
131019,PO-194819,192,NA,2025-10-05T00:00:00Z,CLOSED,192617.01,3.1
131020,PO-194820,175,NA,2022-06-22T00:00:00Z,CLOSED,26948.99,4.7
131021,PO-194821,695,NA,2025-06-28T00:00:00Z,OPEN,223363.29,3.7
131022,PO-194822,162,LATAM,2021-08-13T00:00:00Z,APPROVED,218387.51,3.4
131023,PO-194823,398,NA,2025-05-04T00:00:00Z,CLOSED,29747.45,3.1
131024,PO-194824,346,EMEA,2024-05-25T00:00:00Z,OPEN,31084.18,4.2
131025,PO-194825,970,NA,2021-09-06T00:00:00Z,CANCELLED,198555.56,3.8
131026,PO-194826,911,EMEA,2021-03-29T00:00:00Z,APPROVED,41869.77,4
131027,PO-194827,420,APAC,2023-05-19T00:00:00Z,APPROVED,211135.75,4.9
131028,PO-194828,326,EMEA,2023-11-19T00:00:00Z,APPROVED,233231.18,4.3
131029,PO-194829,585,LATAM,2024-12-09T00:00:00Z,OPEN,138578.59,3.2
131030,PO-194830,279,NA,2022-11-10T00:00:00Z,APPROVED,157849.24,4.8
131031,PO-194831,659,NA,2025-08-31T00:00:00Z,OPEN,237972.95,4.7
131032,PO-194832,396,NA,2025-10-27T00:00:00Z,APPROVED,119048.04,4
131033,PO-194833,819,EMEA,2021-10-28T00:00:00Z,CANCELLED,162986.13,3.7
131034,PO-194834,25,NA,2023-12-24T00:00:00Z,CLOSED,115700.82,3.6
131035,PO-194835,386,NA,2022-07-31T00:00:00Z,OPEN,98539.95,4.4
131036,PO-194836,585,LATAM,2023-09-02T00:00:00Z,CLOSED,208126.45,3.2
131037,PO-194837,46,APAC,2022-09-29T00:00:00Z,CLOSED,244536.4,4.8
131038,PO-194838,816,NA,2023-07-05T00:00:00Z,APPROVED,233890.77,3.8
131039,PO-194839,85,EMEA,2022-05-02T00:00:00Z,APPROVED,234374.96,3.5
131040,PO-194840,867,NA,2022-02-26T00:00:00Z,CLOSED,24878.76,4.4
131041,PO-194841,119,APAC,2022-05-01T00:00:00Z,APPROVED,20097.75,4.5
131042,PO-194842,931,APAC,2022-04-14T00:00:00Z,OPEN,5219.38,4.2
131043,PO-194843,694,EMEA,2023-04-30T00:00:00Z,APPROVED,232190.27,3
131044,PO-194844,367,APAC,2023-03-24T00:00:00Z,OPEN,88472.95,3.9
131045,PO-194845,728,NA,2025-02-28T00:00:00Z,APPROVED,41556.5,4.8
131046,PO-194846,65,EMEA,2024-01-30T00:00:00Z,OPEN,209740.23,4.7
131047,PO-194847,687,LATAM,2021-11-01T00:00:00Z,CLOSED,215053.14,4.1
131048,PO-194848,585,LATAM,2025-08-11T00:00:00Z,APPROVED,73084.42,3.2
131049,PO-194849,359,NA,2022-01-13T00:00:00Z,CLOSED,44910.63,3.7
131050,PO-194850,853,EMEA,2022-10-17T00:00:00Z,APPROVED,95241.28,3.6
131051,PO-194851,462,APAC,2023-05-17T00:00:00Z,OPEN,11510.92,4.8
131052,PO-194852,637,EMEA,2024-07-21T00:00:00Z,OPEN,187623.04,5
131053,PO-194853,244,APAC,2022-02-08T00:00:00Z,APPROVED,121157.24,4.3
131054,PO-194854,852,NA,2025-04-04T00:00:00Z,APPROVED,60658.34,4.7
131055,PO-194855,279,NA,2022-07-10T00:00:00Z,OPEN,226003.09,4.8
131056,PO-194856,912,NA,2024-12-02T00:00:00Z,CANCELLED,64557.77,4.8
131057,PO-194857,100,NA,2025-08-12T00:00:00Z,OPEN,224382.95,3.1
131058,PO-194858,282,NA,2024-10-30T00:00:00Z,CLOSED,56556.61,3.3
131059,PO-194859,239,EMEA,2022-03-20T00:00:00Z,APPROVED,144449.85,4.9
131060,PO-194860,445,NA,2024-06-28T00:00:00Z,OPEN,124079.76,3.3
131061,PO-194861,685,APAC,2022-10-24T00:00:00Z,OPEN,238368.95,4.3
131062,PO-194862,500,APAC,2022-12-07T00:00:00Z,CLOSED,89028.79,4
131063,PO-194863,366,NA,2022-03-26T00:00:00Z,CLOSED,113364.35,3.8
131064,PO-194864,724,NA,2022-07-02T00:00:00Z,APPROVED,64861.8,3
131065,PO-194865,383,NA,2022-12-13T00:00:00Z,APPROVED,89159.13,4.9
131066,PO-194866,502,NA,2021-02-11T00:00:00Z,APPROVED,98865.99,4.8
131067,PO-194867,440,EMEA,2023-08-16T00:00:00Z,CLOSED,244279.9,4.1
131068,PO-194868,375,EMEA,2023-07-27T00:00:00Z,CLOSED,239183.23,3.7
131069,PO-194869,557,EMEA,2024-12-13T00:00:00Z,OPEN,9332.56,4.2
131070,PO-194870,553,NA,2021-08-25T00:00:00Z,CANCELLED,205598.29,3.4
131071,PO-194871,313,EMEA,2023-03-11T00:00:00Z,APPROVED,209870.09,2.9
131072,PO-194872,20,NA,2025-11-08T00:00:00Z,APPROVED,156090.54,4.8
131073,PO-194873,562,NA,2023-01-30T00:00:00Z,APPROVED,238613.47,3.7
131074,PO-194874,774,APAC,2022-03-12T00:00:00Z,APPROVED,107549.54,2.8
131075,PO-194875,661,EMEA,2021-10-06T00:00:00Z,CLOSED,184513.34,4.6
131076,PO-194876,417,NA,2022-09-26T00:00:00Z,CLOSED,184007.84,4.6
131077,PO-194877,313,EMEA,2025-03-25T00:00:00Z,CLOSED,176546.07,2.9
131078,PO-194878,554,EMEA,2021-04-27T00:00:00Z,OPEN,120683.43,3.4
131079,PO-194879,793,NA,2023-04-27T00:00:00Z,OPEN,235116.1,3.7
131080,PO-194880,822,NA,2021-12-02T00:00:00Z,APPROVED,11152.96,4.8
131081,PO-194881,544,EMEA,2022-05-12T00:00:00Z,APPROVED,237443.51,3.2
131082,PO-194882,925,APAC,2024-01-06T00:00:00Z,APPROVED,233291.94,4.2
131083,PO-194883,674,NA,2021-06-07T00:00:00Z,APPROVED,62795.9,4.3
131084,PO-194884,925,APAC,2021-12-25T00:00:00Z,OPEN,50729.93,4.2
131085,PO-194885,780,APAC,2025-11-18T00:00:00Z,CLOSED,207032.4,4.7
131086,PO-194886,527,APAC,2025-04-04T00:00:00Z,OPEN,8477.76,3.2
131087,PO-194887,137,NA,2021-03-06T00:00:00Z,APPROVED,174841.66,3.5
131088,PO-194888,81,LATAM,2023-01-14T00:00:00Z,CLOSED,95882.3,2.9
131089,PO-194889,897,NA,2021-05-21T00:00:00Z,APPROVED,171157.18,3.7
131090,PO-194890,37,APAC,2025-09-29T00:00:00Z,APPROVED,247487.49,4.8
131091,PO-194891,159,NA,2024-11-06T00:00:00Z,CLOSED,213905.93,2.8
131092,PO-194892,146,APAC,2023-07-07T00:00:00Z,CLOSED,188518.67,4.8
131093,PO-194893,22,EMEA,2022-03-14T00:00:00Z,APPROVED,191873.63,4.8
131094,PO-194894,374,LATAM,2025-05-04T00:00:00Z,APPROVED,171767.16,3.5
131095,PO-194895,634,APAC,2023-12-28T00:00:00Z,OPEN,138845.51,3.9
131096,PO-194896,624,LATAM,2024-07-06T00:00:00Z,OPEN,124652.07,4.7
131097,PO-194897,257,APAC,2025-10-21T00:00:00Z,OPEN,237492.63,4.2
131098,PO-194898,726,NA,2025-05-15T00:00:00Z,APPROVED,197067.94,2.9
131099,PO-194899,97,EMEA,2024-03-03T00:00:00Z,APPROVED,199384.29,3.9
131100,PO-194900,339,EMEA,2022-01-08T00:00:00Z,OPEN,120235.57,4.7
131101,PO-194901,692,LATAM,2025-03-06T00:00:00Z,CLOSED,207142.3,4.6
131102,PO-194902,393,LATAM,2021-08-16T00:00:00Z,OPEN,10625.37,4.3
131103,PO-194903,346,EMEA,2024-09-01T00:00:00Z,CANCELLED,57194.43,4.2
131104,PO-194904,394,NA,2025-07-09T00:00:00Z,OPEN,225878.37,4.3
131105,PO-194905,853,EMEA,2022-03-02T00:00:00Z,CLOSED,122004.41,3.6
131106,PO-194906,516,NA,2023-12-21T00:00:00Z,OPEN,227435.09,3.6
131107,PO-194907,560,NA,2024-10-04T00:00:00Z,APPROVED,25774.91,3.9
131108,PO-194908,728,NA,2023-06-05T00:00:00Z,OPEN,199547.86,4.8
131109,PO-194909,659,NA,2023-03-19T00:00:00Z,OPEN,243078.82,4.7
131110,PO-194910,722,EMEA,2022-09-14T00:00:00Z,OPEN,128491.74,3.5
131111,PO-194911,313,EMEA,2023-11-12T00:00:00Z,APPROVED,213132.07,2.9
131112,PO-194912,798,NA,2025-10-13T00:00:00Z,APPROVED,217759.7,4.5
131113,PO-194913,73,NA,2024-06-14T00:00:00Z,OPEN,237685.99,4.4
131114,PO-194914,29,APAC,2024-11-04T00:00:00Z,OPEN,173566.39,3
131115,PO-194915,253,EMEA,2021-10-21T00:00:00Z,OPEN,123514.36,4.6
131116,PO-194916,863,LATAM,2022-09-19T00:00:00Z,CLOSED,181655.8,3.8
131117,PO-194917,932,NA,2024-07-10T00:00:00Z,OPEN,238860.11,3.5
131118,PO-194918,209,EMEA,2024-10-18T00:00:00Z,CLOSED,29139.83,4.5
131119,PO-194919,264,EMEA,2025-12-09T00:00:00Z,OPEN,222454.49,3.4
131120,PO-194920,667,LATAM,2021-09-11T00:00:00Z,OPEN,93051.6,4.2
131121,PO-194921,885,APAC,2023-01-18T00:00:00Z,OPEN,79984.66,2.9
131122,PO-194922,237,NA,2025-05-19T00:00:00Z,OPEN,209020.38,4.9
131123,PO-194923,788,EMEA,2025-11-15T00:00:00Z,CLOSED,124738.63,2.9
131124,PO-194924,570,NA,2021-12-01T00:00:00Z,CLOSED,172747.46,4.7
131125,PO-194925,734,APAC,2022-03-21T00:00:00Z,CLOSED,85360.03,3.7
131126,PO-194926,950,EMEA,2021-12-27T00:00:00Z,CLOSED,28479.14,4.3
131127,PO-194927,88,LATAM,2023-07-13T00:00:00Z,OPEN,222659.59,4.1
131128,PO-194928,726,NA,2024-09-25T00:00:00Z,APPROVED,20326.87,2.9
131129,PO-194929,304,LATAM,2023-10-30T00:00:00Z,CLOSED,10358.57,2.8
131130,PO-194930,558,EMEA,2022-06-10T00:00:00Z,APPROVED,165276.36,5
131131,PO-194931,725,APAC,2021-11-05T00:00:00Z,OPEN,224144.43,4.4
131132,PO-194932,88,LATAM,2024-11-30T00:00:00Z,CLOSED,57220.66,4.1
131133,PO-194933,922,NA,2024-08-21T00:00:00Z,CLOSED,48422.47,4.2
131134,PO-194934,394,NA,2021-07-19T00:00:00Z,OPEN,164391.66,4.3
131135,PO-194935,103,EMEA,2021-06-12T00:00:00Z,OPEN,22995.14,3.8
131136,PO-194936,351,NA,2025-03-30T00:00:00Z,CLOSED,180372.26,3.1
131137,PO-194937,589,NA,2021-10-04T00:00:00Z,OPEN,52104.21,4.1
131138,PO-194938,189,APAC,2025-01-26T00:00:00Z,CLOSED,66172.34,4.2
131139,PO-194939,230,NA,2024-02-11T00:00:00Z,APPROVED,97798.37,4.4
131140,PO-194940,622,APAC,2025-02-28T00:00:00Z,APPROVED,112673.55,4.9
131141,PO-194941,383,NA,2021-12-12T00:00:00Z,CLOSED,38952.94,4.9
131142,PO-194942,906,EMEA,2023-11-09T00:00:00Z,CLOSED,227309.2,4.4
131143,PO-194943,472,EMEA,2021-12-29T00:00:00Z,OPEN,1844.19,3.8
131144,PO-194944,907,NA,2023-11-03T00:00:00Z,OPEN,247095.54,3.2
131145,PO-194945,650,EMEA,2024-07-09T00:00:00Z,APPROVED,159245.66,4.4
131146,PO-194946,890,NA,2023-06-16T00:00:00Z,OPEN,209539.22,4
131147,PO-194947,803,EMEA,2023-07-30T00:00:00Z,OPEN,36670.25,3.7
131148,PO-194948,893,EMEA,2023-04-06T00:00:00Z,CLOSED,97457,3.2
131149,PO-194949,689,NA,2023-10-24T00:00:00Z,OPEN,71286.25,2.8
131150,PO-194950,309,NA,2025-03-20T00:00:00Z,APPROVED,220569.87,4.3
131151,PO-194951,898,NA,2025-03-08T00:00:00Z,APPROVED,125418.53,4.2
131152,PO-194952,106,NA,2025-01-02T00:00:00Z,APPROVED,170078.95,3.2
131153,PO-194953,323,APAC,2022-12-21T00:00:00Z,OPEN,66243.7,3
131154,PO-194954,20,NA,2022-12-16T00:00:00Z,OPEN,126484.84,4.8
131155,PO-194955,210,EMEA,2021-07-24T00:00:00Z,OPEN,27604.12,3.8
131156,PO-194956,977,NA,2024-12-06T00:00:00Z,OPEN,45311.19,3.3
131157,PO-194957,56,NA,2022-11-17T00:00:00Z,OPEN,566.89,4.2
131158,PO-194958,671,NA,2021-12-08T00:00:00Z,APPROVED,192489.44,3.4
131159,PO-194959,552,NA,2025-11-13T00:00:00Z,APPROVED,202897.48,3.6
131160,PO-194960,471,NA,2021-02-08T00:00:00Z,CLOSED,56018.78,4
131161,PO-194961,70,EMEA,2022-10-17T00:00:00Z,APPROVED,140083.8,4.2
131162,PO-194962,185,EMEA,2021-09-04T00:00:00Z,CLOSED,11380.99,4.6
131163,PO-194963,652,EMEA,2021-09-04T00:00:00Z,APPROVED,196420.03,4.7
131164,PO-194964,409,NA,2022-03-30T00:00:00Z,OPEN,215292.33,4.1
131165,PO-194965,839,EMEA,2022-10-07T00:00:00Z,CLOSED,225244.8,3.2
131166,PO-194966,571,EMEA,2025-06-06T00:00:00Z,CLOSED,210965.96,4.7
131167,PO-194967,202,EMEA,2022-07-12T00:00:00Z,APPROVED,101827.5,3.3
131168,PO-194968,288,EMEA,2024-11-28T00:00:00Z,APPROVED,127381.28,2.8
131169,PO-194969,775,EMEA,2022-11-15T00:00:00Z,APPROVED,1922.45,4.1
131170,PO-194970,943,EMEA,2021-04-25T00:00:00Z,CLOSED,149792.3,4
131171,PO-194971,839,EMEA,2023-08-21T00:00:00Z,CLOSED,73474.84,3.2
131172,PO-194972,738,NA,2021-12-07T00:00:00Z,CANCELLED,245692.1,4.4
131173,PO-194973,230,NA,2024-02-15T00:00:00Z,CLOSED,241373.56,4.4
131174,PO-194974,443,APAC,2024-08-10T00:00:00Z,OPEN,221762.29,4.5
131175,PO-194975,509,EMEA,2022-06-03T00:00:00Z,CANCELLED,143592.85,4.4
131176,PO-194976,312,NA,2023-11-01T00:00:00Z,CLOSED,249960.33,4.3
131177,PO-194977,563,NA,2023-12-09T00:00:00Z,CLOSED,104685.37,4.2
131178,PO-194978,160,NA,2022-08-31T00:00:00Z,APPROVED,123980.8,3.6
131179,PO-194979,665,APAC,2024-12-27T00:00:00Z,OPEN,124353.86,4.1
131180,PO-194980,523,NA,2022-06-22T00:00:00Z,OPEN,221867.33,4.9
131181,PO-194981,534,NA,2025-12-23T00:00:00Z,OPEN,89487.82,4.6
131182,PO-194982,169,EMEA,2021-11-08T00:00:00Z,CLOSED,246376.42,4.6
131183,PO-194983,21,EMEA,2022-02-20T00:00:00Z,CLOSED,59521.83,4.1
131184,PO-194984,639,NA,2023-01-10T00:00:00Z,OPEN,78976.1,3.2
131185,PO-194985,762,NA,2025-07-05T00:00:00Z,CLOSED,126639.86,3.6
131186,PO-194986,292,EMEA,2021-03-18T00:00:00Z,CLOSED,249616.02,4
131187,PO-194987,788,EMEA,2022-10-23T00:00:00Z,CANCELLED,89268.01,2.9
131188,PO-194988,600,NA,2023-10-13T00:00:00Z,CLOSED,94185.13,3.5
131189,PO-194989,328,LATAM,2022-09-07T00:00:00Z,OPEN,95216.51,4.6
131190,PO-194990,445,NA,2024-11-18T00:00:00Z,APPROVED,237103.3,3.3
131191,PO-194991,270,LATAM,2022-11-22T00:00:00Z,OPEN,28768.93,3
131192,PO-194992,952,APAC,2024-09-10T00:00:00Z,APPROVED,144257.2,3.9
131193,PO-194993,117,NA,2023-11-19T00:00:00Z,OPEN,200132.05,3.5
131194,PO-194994,958,NA,2025-06-30T00:00:00Z,APPROVED,57143.98,4.7
131195,PO-194995,890,NA,2021-04-27T00:00:00Z,CLOSED,167413.77,4
131196,PO-194996,871,NA,2024-12-25T00:00:00Z,CLOSED,164161.25,4.9
131197,PO-194997,718,LATAM,2024-01-06T00:00:00Z,OPEN,177581.46,4.3
131198,PO-194998,755,APAC,2021-01-24T00:00:00Z,CLOSED,198242.7,3.3
131199,PO-194999,710,NA,2024-06-24T00:00:00Z,APPROVED,192836.64,3.1
131200,PO-195000,708,NA,2021-09-02T00:00:00Z,CLOSED,21922.56,3.1
131201,PO-195001,157,EMEA,2022-01-13T00:00:00Z,APPROVED,243801.48,3.1
131202,PO-195002,567,NA,2022-03-07T00:00:00Z,OPEN,187318.96,4.7
131203,PO-195003,749,NA,2022-12-18T00:00:00Z,OPEN,153579.75,3.2
131204,PO-195004,843,EMEA,2021-11-30T00:00:00Z,OPEN,226825.68,4.9
131205,PO-195005,625,NA,2023-03-31T00:00:00Z,CLOSED,190908.54,3.8
134006,PO-197806,60,NA,2023-02-25T00:00:00Z,APPROVED,168327.98,4.5
134007,PO-197807,937,APAC,2023-08-26T00:00:00Z,CLOSED,154899.24,4.7
134008,PO-197808,809,LATAM,2022-10-08T00:00:00Z,APPROVED,6877.61,3.4
134009,PO-197809,440,EMEA,2023-08-30T00:00:00Z,OPEN,185424.74,4.1
134010,PO-197810,354,NA,2024-03-11T00:00:00Z,APPROVED,31843.02,4.2
134011,PO-197811,895,EMEA,2021-05-06T00:00:00Z,CLOSED,184981.67,4
134012,PO-197812,373,LATAM,2025-11-19T00:00:00Z,CLOSED,117688.43,2.9
134013,PO-197813,233,EMEA,2023-05-30T00:00:00Z,OPEN,70303.93,3.2
134014,PO-197814,662,APAC,2021-09-29T00:00:00Z,CLOSED,162218.64,4.4
134015,PO-197815,290,APAC,2024-12-22T00:00:00Z,APPROVED,106739.85,3.5
134016,PO-197816,375,EMEA,2021-09-07T00:00:00Z,CLOSED,139118.16,3.7
134017,PO-197817,438,NA,2023-11-06T00:00:00Z,APPROVED,238177.85,4.1
134018,PO-197818,232,NA,2024-07-12T00:00:00Z,CLOSED,239342.92,3
134019,PO-197819,526,NA,2022-05-08T00:00:00Z,CLOSED,87764.56,5
134020,PO-197820,805,APAC,2021-07-21T00:00:00Z,APPROVED,92740.97,4.4
134021,PO-197821,894,NA,2024-10-23T00:00:00Z,OPEN,163686.15,4.9
134022,PO-197822,283,APAC,2023-07-27T00:00:00Z,OPEN,119237.77,4.4
134023,PO-197823,660,EMEA,2021-08-18T00:00:00Z,APPROVED,29433.49,4.7
134024,PO-197824,995,NA,2025-01-01T00:00:00Z,APPROVED,208137.27,3.9
134025,PO-197825,780,APAC,2024-12-14T00:00:00Z,OPEN,70515.58,4.7
134026,PO-197826,844,NA,2023-01-20T00:00:00Z,APPROVED,157575.02,4.6
134027,PO-197827,371,NA,2021-12-10T00:00:00Z,APPROVED,115749.32,4.3
134028,PO-197828,775,EMEA,2023-11-26T00:00:00Z,CLOSED,218464.9,4.1
134029,PO-197829,122,NA,2023-07-20T00:00:00Z,CANCELLED,231598.97,4.2
134030,PO-197830,333,APAC,2025-09-23T00:00:00Z,CANCELLED,116983.59,3.9
134031,PO-197831,471,NA,2021-11-05T00:00:00Z,CANCELLED,211540.93,4
134032,PO-197832,230,NA,2021-11-18T00:00:00Z,CLOSED,224796.5,4.4
134033,PO-197833,716,EMEA,2025-12-20T00:00:00Z,APPROVED,8872.55,3.1
134034,PO-197834,17,NA,2022-03-17T00:00:00Z,CLOSED,170598.4,4
134035,PO-197835,417,NA,2022-08-18T00:00:00Z,APPROVED,123125.96,4.6
134036,PO-197836,743,NA,2022-04-30T00:00:00Z,CLOSED,81193.78,4.5
134037,PO-197837,52,NA,2024-01-09T00:00:00Z,APPROVED,236210.25,3.4
134038,PO-197838,432,NA,2021-04-23T00:00:00Z,OPEN,59448.95,4.8
134039,PO-197839,77,NA,2022-08-27T00:00:00Z,OPEN,43260.39,4.6
134040,PO-197840,872,NA,2023-12-02T00:00:00Z,APPROVED,127627.27,2.8
134041,PO-197841,13,NA,2025-07-07T00:00:00Z,OPEN,157637.23,3.9
134042,PO-197842,886,NA,2022-12-09T00:00:00Z,CLOSED,45561.67,4.4
134043,PO-197843,254,NA,2024-08-06T00:00:00Z,CLOSED,174056.62,4.2
134044,PO-197844,893,EMEA,2023-01-29T00:00:00Z,OPEN,148925.7,3.2
134045,PO-197845,347,LATAM,2025-06-04T00:00:00Z,OPEN,150305.39,3.6
134046,PO-197846,707,APAC,2022-05-10T00:00:00Z,CLOSED,210585.05,4.9
134047,PO-197847,422,NA,2024-03-23T00:00:00Z,OPEN,78341.4,4.8
134048,PO-197848,221,APAC,2024-08-03T00:00:00Z,CLOSED,121359.08,2.8
134049,PO-197849,135,APAC,2021-05-30T00:00:00Z,CLOSED,21413.04,3.3
134050,PO-197850,950,EMEA,2025-09-21T00:00:00Z,OPEN,194835.97,4.3
134051,PO-197851,295,APAC,2024-05-18T00:00:00Z,CLOSED,65938.05,4.7
134052,PO-197852,439,NA,2024-06-13T00:00:00Z,CLOSED,127604.75,4
134053,PO-197853,68,APAC,2024-09-18T00:00:00Z,OPEN,35252.58,4.9
134054,PO-197854,81,LATAM,2021-07-19T00:00:00Z,OPEN,856.94,2.9
134055,PO-197855,704,NA,2023-08-29T00:00:00Z,CLOSED,39020.69,4.7
134056,PO-197856,685,APAC,2021-11-12T00:00:00Z,CLOSED,69102.37,4.3
134057,PO-197857,88,LATAM,2022-02-15T00:00:00Z,OPEN,53832,4.1
134058,PO-197858,52,NA,2022-08-28T00:00:00Z,CANCELLED,79252.37,3.4
134059,PO-197859,918,EMEA,2023-09-10T00:00:00Z,CLOSED,50825.49,3.5
134060,PO-197860,224,APAC,2024-12-25T00:00:00Z,CLOSED,163984.84,3.5
134061,PO-197861,826,APAC,2024-06-28T00:00:00Z,OPEN,161048.13,4.4
134062,PO-197862,881,NA,2021-08-04T00:00:00Z,CLOSED,15762.54,3.4
134063,PO-197863,745,NA,2025-03-03T00:00:00Z,OPEN,22467.25,3.3
134064,PO-197864,450,EMEA,2022-11-04T00:00:00Z,OPEN,82136.03,2.9
134065,PO-197865,468,EMEA,2025-09-11T00:00:00Z,OPEN,75445.85,4.7
134066,PO-197866,310,NA,2024-07-04T00:00:00Z,CLOSED,189607.39,4
134067,PO-197867,689,NA,2022-05-28T00:00:00Z,OPEN,130973.14,2.8
134068,PO-197868,626,EMEA,2023-03-27T00:00:00Z,APPROVED,61287.07,3.5
134069,PO-197869,154,EMEA,2024-11-17T00:00:00Z,APPROVED,127148.3,4.7
134070,PO-197870,140,NA,2021-07-11T00:00:00Z,CANCELLED,133000.05,4.4
134071,PO-197871,145,LATAM,2023-10-09T00:00:00Z,APPROVED,47925.73,3.5
134072,PO-197872,822,NA,2024-01-08T00:00:00Z,CLOSED,36838.92,4.8
134073,PO-197873,918,EMEA,2021-09-01T00:00:00Z,APPROVED,87785.89,3.5
134074,PO-197874,158,NA,2025-10-26T00:00:00Z,CLOSED,64865.31,4.1
134075,PO-197875,151,NA,2021-12-07T00:00:00Z,OPEN,84246.42,4.4
134076,PO-197876,520,LATAM,2021-02-16T00:00:00Z,OPEN,26057.73,3.7
134077,PO-197877,336,EMEA,2021-01-21T00:00:00Z,OPEN,238869.63,4.8
134078,PO-197878,244,APAC,2024-01-23T00:00:00Z,APPROVED,137175.62,4.3
134079,PO-197879,974,APAC,2024-08-29T00:00:00Z,OPEN,4937.67,3.6
134080,PO-197880,226,NA,2024-08-24T00:00:00Z,OPEN,215323.17,3.3
134081,PO-197881,757,NA,2023-03-30T00:00:00Z,OPEN,146297.07,3.3
134082,PO-197882,523,NA,2023-01-15T00:00:00Z,OPEN,198658.55,4.9
134083,PO-197883,904,NA,2023-02-10T00:00:00Z,OPEN,149174.38,3.6
134084,PO-197884,443,APAC,2024-08-12T00:00:00Z,APPROVED,183525.74,4.5
134085,PO-197885,417,NA,2023-12-29T00:00:00Z,CLOSED,205818.1,4.6
134086,PO-197886,792,LATAM,2024-03-11T00:00:00Z,CLOSED,132431.59,2.9
134087,PO-197887,960,NA,2025-09-12T00:00:00Z,CLOSED,249589.11,4.5
134088,PO-197888,320,APAC,2023-07-10T00:00:00Z,CLOSED,156229.02,4.1
134089,PO-197889,448,EMEA,2023-12-02T00:00:00Z,CLOSED,174580.77,3.7
134090,PO-197890,284,NA,2025-12-24T00:00:00Z,OPEN,128990.42,5
134091,PO-197891,762,NA,2024-10-09T00:00:00Z,APPROVED,11765.73,3.6
134092,PO-197892,422,NA,2021-12-04T00:00:00Z,APPROVED,101109.63,4.8
134093,PO-197893,374,LATAM,2024-11-11T00:00:00Z,OPEN,157439.8,3.5
134094,PO-197894,786,NA,2022-03-20T00:00:00Z,CLOSED,195978.27,4.5
134095,PO-197895,438,NA,2022-08-30T00:00:00Z,OPEN,101331.69,4.1
134096,PO-197896,948,LATAM,2023-06-02T00:00:00Z,OPEN,233124.02,2.9
134097,PO-197897,401,EMEA,2021-12-24T00:00:00Z,CLOSED,173762.98,4.6
134098,PO-197898,683,NA,2025-05-08T00:00:00Z,APPROVED,34191.13,3.3
134099,PO-197899,816,NA,2025-03-17T00:00:00Z,OPEN,62768.55,3.8
134100,PO-197900,743,NA,2025-12-23T00:00:00Z,APPROVED,135701.9,4.5
134101,PO-197901,635,NA,2022-03-14T00:00:00Z,CLOSED,71148.35,2.9
134102,PO-197902,130,APAC,2025-09-18T00:00:00Z,CANCELLED,135735.11,2.8
134103,PO-197903,571,EMEA,2023-01-16T00:00:00Z,APPROVED,183914.65,4.7
134104,PO-197904,29,APAC,2023-04-13T00:00:00Z,CLOSED,226429.12,3
134105,PO-197905,820,NA,2023-01-11T00:00:00Z,APPROVED,74031.7,4.7
134106,PO-197906,61,APAC,2022-01-08T00:00:00Z,CLOSED,2314.75,4.7
134107,PO-197907,763,NA,2025-12-04T00:00:00Z,APPROVED,394.55,3.2
134108,PO-197908,692,LATAM,2024-05-12T00:00:00Z,APPROVED,196210.15,4.6
134109,PO-197909,577,EMEA,2024-10-10T00:00:00Z,CLOSED,245973.14,4.2
134110,PO-197910,295,APAC,2021-09-25T00:00:00Z,APPROVED,24679.03,4.7
134111,PO-197911,575,NA,2025-08-16T00:00:00Z,APPROVED,186777.29,4.4
134112,PO-197912,441,NA,2022-06-28T00:00:00Z,CLOSED,19243.56,3.1
134113,PO-197913,985,APAC,2021-07-29T00:00:00Z,APPROVED,221563.19,3.5
134114,PO-197914,538,NA,2023-05-17T00:00:00Z,CLOSED,39843.94,3
134115,PO-197915,420,APAC,2023-09-12T00:00:00Z,OPEN,47976.29,4.9
134116,PO-197916,877,EMEA,2023-05-25T00:00:00Z,CLOSED,203027.39,3.2
134117,PO-197917,211,EMEA,2025-11-14T00:00:00Z,CANCELLED,111325.64,4.9
134118,PO-197918,497,NA,2025-11-08T00:00:00Z,APPROVED,117165.6,3
134119,PO-197919,366,NA,2025-04-06T00:00:00Z,CLOSED,220019.47,3.8
134120,PO-197920,574,EMEA,2023-05-13T00:00:00Z,APPROVED,153911.74,3.7
134121,PO-197921,606,EMEA,2022-03-22T00:00:00Z,OPEN,100335.81,4
134122,PO-197922,513,NA,2021-06-11T00:00:00Z,CLOSED,6125.47,2.8
