PRODUCT_SK,SOURCE_SYSTEM,SOURCE_PRODUCT_ID,SKU,PRODUCT_NAME,CATEGORY,CURRENT_COST_PRICE,CURRENT_RETAIL_PRICE,INSERT_DT,UPDATE_DT
11177,NetSuite,11177,SKU-111177,Canyonridge Basketball 11177,TEAM_SPORTS,44,78.01,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11178,NetSuite,11178,SKU-111178,Peakgear Volleyball 11178,,36.23,72.34,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11179,NetSuite,11179,SKU-111179,Aerostride Training Hoodie 11179,ACTIVEWEAR,8.88,18.93,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11180,NetSuite,11180,SKU-111180,Trailforge Performance Tee 11180,ACTIVEWEAR,14.2,28.48,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11181,NetSuite,11181,SKU-111181,Peakgear Repair Kit 11181,CYCLING,60.37,95.15,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11182,NetSuite,11182,SKU-111182,Aerostride Trail Runner 11182,FOOTWEAR,119.37,220.68,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11183,NetSuite,11183,SKU-111183,Velocityworks Belay Device 11183,CLIMBING,81.34,128.13,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11184,NetSuite,11184,SKU-111184,Summitpulse Snow Helmet 11184,WINTER_SPORTS,186.56,311.58,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11185,NetSuite,11185,SKU-111185,Summitpulse Soccer Ball 11185,,101.26,210.62,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11186,NetSuite,11186,SKU-111186,Nordcrest Foam Roller 11186,RUNNING,13.7,19.62,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11187,NetSuite,11187,SKU-111187,Peakgear Performance Tee 11187,ACTIVEWEAR,26.01,54.28,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11188,NetSuite,11188,SKU-111188,Peakgear Base Layer Top 11188,ACTIVEWEAR,33.57,64.72,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11189,NetSuite,11189,SKU-111189,Ironkinetic Baseball Glove 11189,TEAM_SPORTS,90.78,132.53,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11190,NetSuite,11190,SKU-111190,Ironkinetic Headlamp 11190,OUTDOOR,301.33,552.79,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11191,NetSuite,11191,SKU-111191,Aerostride Cycling Computer 11191,FITNESS_DEVICES,137.51,165.01,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11192,NetSuite,11192,SKU-111192,Summitpulse Baseball Glove 11192,TEAM_SPORTS,101.75,174.78,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11193,NetSuite,11193,SKU-111193,Nordcrest Outdoor Jacket 11193,OUTDOOR,312.35,491.57,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11194,NetSuite,11194,SKU-111194,Ironkinetic Gps Fitness Watch 11194,FITNESS_DEVICES,56.26,82,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11195,NetSuite,11195,SKU-111195,Velocityworks Trail Runner 11195,FOOTWEAR,50.37,103.51,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11196,NetSuite,11196,SKU-111196,Summitpulse Headlamp 11196,OUTDOOR,98.52,186.95,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11197,NetSuite,11197,SKU-111197,Hydrawave Cross-Training Shoe 11197,FOOTWEAR,89.28,134.33,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11198,NetSuite,11198,SKU-111198,Ironkinetic Tent 11198,CAMPING_HIKING,285.15,476.8,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11199,NetSuite,11199,SKU-111199,Canyonridge Training Hoodie 11199,ACTIVEWEAR,29.71,54.8,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11200,NetSuite,11200,SKU-111200,Canyonridge Baseball Glove 11200,TEAM_SPORTS,125.47,224.72,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11201,NetSuite,11201,SKU-111201,Trailforge Basketball 11201,TEAM_SPORTS,35.73,74.58,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11202,NetSuite,11202,SKU-111202,Summitpulse Water Filter 11202,CAMPING_HIKING,87.27,163.95,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11203,NetSuite,11203,SKU-111203,Nordcrest Headlamp 11203,OUTDOOR,174.83,330.06,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11204,NetSuite,11204,SKU-111204,Peakgear Helmet 11204,CYCLING,158.99,336.49,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11205,NetSuite,11205,SKU-111205,Ironkinetic Carabiner Set 11205,CLIMBING,75.99,102.57,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11206,NetSuite,11206,SKU-111206,Summitpulse Volleyball 11206,TEAM_SPORTS,72.48,141.23,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11207,NetSuite,11207,SKU-111207,Peakgear Base Layer Top 11207,ACTIVEWEAR,16.08,28.39,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11208,NetSuite,11208,SKU-111208,Canyonridge Adjustable   Dumbbells 11208,STRENGTH_TRAINING,38.32,78.15,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11209,NetSuite,11209,SKU-111209,Canyonridge Weightlifting Gloves 11209,STRENGTH_TRAINING,147.03,228.17,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11210,NetSuite,11210,SKU-111210,Ironkinetic Pickleball Paddle 11210,RACQUET_SPORTS,44.58,84.24,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11211,NetSuite,11211,SKU-111211,Aerostride Belay Device 11211,,5.08,8.67,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11212,NetSuite,11212,SKU-111212,Summitpulse Hiking Boot 11212,FOOTWEAR,128.57,225.24,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11213,NetSuite,11213,SKU-111213,Ironkinetic Baseball Glove 11213,TEAM_SPORTS,22.06,32.47,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11214,NetSuite,11214,SKU-111214,Ironkinetic Hydration Belt 11214,RUNNING,41.35,76.43,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11215,NetSuite,11215,SKU-111215,Canyonridge Tent 11215,CAMPING_HIKING,243.92,344.04,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11216,NetSuite,11216,SKU-111216,Trailforge Running Socks 11216,RUNNING,15.7,23.75,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11217,NetSuite,11217,SKU-111217,Canyonridge Dry Bag 11217,WATER_SPORTS,84.13,127.05,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11218,NetSuite,11218,SKU-111218,Hydrawave Cycling Computer 11218,FITNESS_DEVICES,342.37,459.31,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11219,NetSuite,11219,SKU-111219,Ironkinetic Cycling Computer 11219,FITNESS_DEVICES,198.23,247.22,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11220,NetSuite,11220,SKU-111220,Nordcrest Training Hoodie 11220,ACTIVEWEAR,44.89,81.92,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11221,NetSuite,11221,SKU-111221,Velocityworks Soccer Ball 11221,TEAM_SPORTS,160.75,340.83,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11222,NetSuite,11222,SKU-111222,Nordcrest Baseball Glove 11222,TEAM_SPORTS,13.21,28.07,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11223,NetSuite,11223,SKU-111223,Velocityworks Tent 11223,CAMPING_HIKING,39.8,68.4,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11224,NetSuite,11224,SKU-111224,Summitpulse Gps Fitness Watch 11224,FITNESS_DEVICES,29.76,39.54,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11225,NetSuite,11225,SKU-111225,Ironkinetic Belay Device 11225,CLIMBING,104.34,142.04,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11226,NetSuite,11226,SKU-111226,Ironkinetic Cycling Jersey 11226,CYCLING,210.28,288.52,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11227,NetSuite,11227,SKU-111227,Hydrawave Badminton Set 11227,RACQUET_SPORTS,12.41,23.51,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11228,NetSuite,11228,SKU-111228,Aerostride Outdoor Jacket 11228,OUTDOOR,40.17,51.91,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11229,NetSuite,11229,SKU-111229,Canyonridge Running Shoe 11229,FOOTWEAR,66.98,118.43,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11230,NetSuite,11230,SKU-111230,Summitpulse Tent 11230,CAMPING_HIKING,21.06,35.2,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11231,NetSuite,11231,SKU-111231,Canyonridge Trail Runner 11231,FOOTWEAR,66.65,129.13,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11232,NetSuite,11232,SKU-111232,Summitpulse Performance Tee 11232,,65.97,129.1,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11233,NetSuite,11233,SKU-111233,Trailforge Recovery Powder 11233,NUTRITION,104.27,147.86,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11234,NetSuite,11234,SKU-111234,Aerostride Headlamp 11234,OUTDOOR,205.16,267.37,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11235,NetSuite,11235,SKU-111235,Hydrawave Resistance Band Set 11235,STRENGTH_TRAINING,12.99,20.43,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11236,NetSuite,11236,SKU-111236,Velocityworks Ski Goggles 11236,WINTER_SPORTS,73.46,123.18,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11237,NetSuite,11237,SKU-111237,Canyonridge Hiking Boot 11237,FOOTWEAR,68.34,123.37,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11238,NetSuite,11238,SKU-111238,Ironkinetic Base Layer Pants 11238,WINTER_SPORTS,57.06,92.24,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11239,NetSuite,11239,SKU-111239,Aerostride Foam Roller 11239,RUNNING,5.21,9.69,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11240,NetSuite,11240,SKU-111240,Aerostride Electrolyte Mix 11240,NUTRITION,68.59,121.1,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11241,NetSuite,11241,SKU-111241,Nordcrest Smart Scale 11241,FITNESS_DEVICES,243.99,329.66,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11242,NetSuite,11242,SKU-111242,Trailforge Performance Tee 11242,ACTIVEWEAR,45.9,108.95,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11243,NetSuite,11243,SKU-111243,Canyonridge Base Layer Top 11243,ACTIVEWEAR,32.82,64.58,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11244,NetSuite,11244,SKU-111244,Trailforge Foam Roller 11244,RUNNING,131.86,283.31,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11245,NetSuite,11245,SKU-111245,Peakgear Climbing Harness 11245,CLIMBING,36.06,73.27,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11246,NetSuite,11246,SKU-111246,Aerostride Cycling Jersey 11246,CYCLING,58.28,127.81,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11247,NetSuite,11247,SKU-111247,Velocityworks Foam Roller 11247,RUNNING,144.11,281.95,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11248,NetSuite,11248,SKU-111248,Aerostride Training Hoodie 11248,ACTIVEWEAR,54.89,123.49,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11249,NetSuite,11249,SKU-111249,Velocityworks Base Layer Top 11249,ACTIVEWEAR,23.59,38.96,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11250,NetSuite,11250,SKU-111250,Nordcrest Helmet 11250,CYCLING,71.1,112.5,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11251,NetSuite,11251,SKU-111251,Hydrawave Cross-Training Shoe 11251,FOOTWEAR,28.68,41.66,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11252,NetSuite,11252,SKU-111252,Hydrawave Repair Kit 11252,CYCLING,34.96,52.48,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11253,NetSuite,11253,SKU-111253,Summitpulse Running Socks 11253,RUNNING,51.09,98.6,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11254,NetSuite,11254,SKU-111254,Trailforge Basketball 11254,TEAM_SPORTS,134.61,181.78,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11255,NetSuite,11255,SKU-111255,Hydrawave Base Layer Top 11255,ACTIVEWEAR,48.91,97.28,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11256,NetSuite,11256,SKU-111256,Trailforge Resistance Band Set 11256,STRENGTH_TRAINING,92.31,134.03,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11257,NetSuite,11257,SKU-111257,Trailforge Basketball 11257,,8.9,13.6,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11258,NetSuite,11258,SKU-111258,Peakgear Badminton     Set     11258,RACQUET_SPORTS,51.92,83.83,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11259,NetSuite,11259,SKU-111259,Peakgear Baseball Glove 11259,TEAM_SPORTS,100.94,203.47,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11260,NetSuite,11260,SKU-111260,Velocityworks Cycling Computer 11260,FITNESS_DEVICES,110.75,168.62,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11261,NetSuite,11261,SKU-111261,Aerostride Base Layer Top 11261,ACTIVEWEAR,36.54,79.01,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11262,NetSuite,11262,SKU-111262,Hydrawave Helmet 11262,CYCLING,39.31,76.9,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11263,NetSuite,11263,SKU-111263,Nordcrest Smart Scale 11263,FITNESS_DEVICES,233.09,271.68,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11264,NetSuite,11264,SKU-111264,Aerostride Training Hoodie 11264,,69.68,117.92,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11265,NetSuite,11265,SKU-111265,Nordcrest Compression Shorts 11265,ACTIVEWEAR,61.08,115.17,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11266,NetSuite,11266,SKU-111266,Summitpulse Running Shoe 11266,FOOTWEAR,66.14,130.14,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11267,NetSuite,11267,SKU-111267,Hydrawave Tent 11267,CAMPING_HIKING,170.85,253.95,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11268,NetSuite,11268,SKU-111268,Hydrawave Headlamp 11268,OUTDOOR,327.9,602.96,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11269,NetSuite,11269,SKU-111269,Hydrawave Basketball 11269,TEAM_SPORTS,4.26,6.78,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11270,NetSuite,11270,SKU-111270,Trailforge Tent 11270,CAMPING_HIKING,154.54,253.41,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11271,NetSuite,11271,SKU-111271,Aerostride Kettlebell 11271,STRENGTH_TRAINING,79.65,165.62,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11272,NetSuite,11272,SKU-111272,Nordcrest Reflective Vest 11272,RUNNING,172.7,335.3,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11273,NetSuite,11273,SKU-111273,Aerostride Sleeping Bag 11273,CAMPING_HIKING,62.86,112.19,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11274,NetSuite,11274,SKU-111274,Trailforge Running Socks 11274,RUNNING,149.83,240.63,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11275,NetSuite,11275,SKU-111275,Hydrawave Gps Fitness Watch 11275,FITNESS_DEVICES,77.5,109.22,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11276,NetSuite,11276,SKU-111276,Nordcrest Compression Shorts 11276,ACTIVEWEAR,7.7,12.41,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11277,NetSuite,11277,SKU-111277,Velocityworks Trail Runner 11277,FOOTWEAR,46.79,72.22,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11278,NetSuite,11278,SKU-111278,Aerostride Energy Gel Pack 11278,NUTRITION,90.62,188.91,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11279,NetSuite,11279,SKU-111279,Hydrawave Soccer Ball 11279,TEAM_SPORTS,204.3,432.76,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11280,NetSuite,11280,SKU-111280,Aerostride Tennis Racket 11280,RACQUET_SPORTS,135.2,204.8,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11281,NetSuite,11281,SKU-111281,Hydrawave Cross-Training Shoe 11281,FOOTWEAR,42.89,63.42,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11282,NetSuite,11282,SKU-111282,Velocityworks Badminton Set 11282,RACQUET_SPORTS,217.32,414.03,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11283,NetSuite,11283,SKU-111283,Trailforge Water Filter 11283,CAMPING_HIKING,300.26,539.39,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11284,NetSuite,11284,SKU-111284,Summitpulse Carabiner Set 11284,CLIMBING,103.84,155.06,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11285,NetSuite,11285,SKU-111285,Hydrawave Daypack 11285,OUTDOOR,236.76,395.31,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11286,NetSuite,11286,SKU-111286,Aerostride Headlamp 11286,OUTDOOR,169.91,223.83,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11287,NetSuite,11287,SKU-111287,Nordcrest Protein Bar Box 11287,NUTRITION,54.43,114.23,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11288,NetSuite,11288,SKU-111288,Nordcrest Tent 11288,CAMPING_HIKING,211.3,355.13,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11289,NetSuite,11289,SKU-111289,Nordcrest Hiking Boot 11289,FOOTWEAR,104.59,179.86,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11290,NetSuite,11290,SKU-111290,Peakgear Water Filter 11290,,264.4,337.55,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11291,NetSuite,11291,SKU-111291,Nordcrest Compression Shorts 11291,ACTIVEWEAR,67.69,123.94,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11292,NetSuite,11292,SKU-111292,Canyonridge Water Filter 11292,CAMPING_HIKING,52.5,84.07,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11293,NetSuite,11293,SKU-111293,Aerostride Daypack 11293,OUTDOOR,9.75,13.52,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11294,NetSuite,11294,SKU-111294,Trailforge Running Shoe 11294,FOOTWEAR,118.49,186.2,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11295,NetSuite,11295,SKU-111295,Canyonridge Running Socks 11295,RUNNING,209.37,316.52,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11296,NetSuite,11296,SKU-111296,Nordcrest Camping Stove 11296,CAMPING_HIKING,87.68,131.82,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11297,NetSuite,11297,SKU-111297,Nordcrest Hiking Boot 11297,FOOTWEAR,128.85,222.93,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11298,NetSuite,11298,SKU-111298,Nordcrest Repair Kit 11298,CYCLING,133.95,284.38,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11299,NetSuite,11299,SKU-111299,Nordcrest Sleeping Bag 11299,CAMPING_HIKING,126.32,201.64,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11300,NetSuite,11300,SKU-111300,Nordcrest Repair Kit 11300,CYCLING,43.27,61.22,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11301,NetSuite,11301,SKU-111301,Peakgear    Bike Light             Set  11301,CYCLING,12.89,22.36,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11302,NetSuite,11302,SKU-111302,Velocityworks Performance Tee 11302,ACTIVEWEAR,69.8,163.5,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11303,NetSuite,11303,SKU-111303,Nordcrest Hydration Belt 11303,RUNNING,36.91,62.39,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11304,NetSuite,11304,SKU-111304,Peakgear Base Layer Top 11304,ACTIVEWEAR,50.02,120.26,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11305,NetSuite,11305,SKU-111305,Peakgear Baseball Glove 11305,TEAM_SPORTS,61.5,85.56,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11306,NetSuite,11306,SKU-111306,Summitpulse Sleeping Bag 11306,CAMPING_HIKING,78.58,107.95,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11307,NetSuite,11307,SKU-111307,Summitpulse Kettlebell 11307,STRENGTH_TRAINING,14.56,27.74,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11308,NetSuite,11308,SKU-111308,Canyonridge Headlamp 11308,,266.28,465.84,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11309,NetSuite,11309,SKU-111309,Nordcrest Repair     Kit   11309,CYCLING,109.07,213.78,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11310,NetSuite,11310,SKU-111310,Aerostride Baseball Glove 11310,TEAM_SPORTS,125.48,252.76,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11311,NetSuite,11311,SKU-111311,Peakgear Badminton Set 11311,RACQUET_SPORTS,45.34,88.02,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11312,NetSuite,11312,SKU-111312,Hydrawave Trail Runner 11312,FOOTWEAR,41.04,78.57,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11313,NetSuite,11313,SKU-111313,Nordcrest Running Shoe 11313,FOOTWEAR,62.31,128.18,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11314,NetSuite,11314,SKU-111314,Summitpulse Helmet 11314,CYCLING,56.48,105.69,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11315,NetSuite,11315,SKU-111315,Nordcrest Helmet 11315,CYCLING,67.29,121.9,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11316,NetSuite,11316,SKU-111316,Aerostride Resistance Band Set 11316,STRENGTH_TRAINING,126.15,233.56,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11317,NetSuite,11317,SKU-111317,Summitpulse Trail Runner 11317,FOOTWEAR,31.42,51.01,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11318,NetSuite,11318,SKU-111318,Canyonridge Carabiner Set 11318,CLIMBING,41.48,79,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11319,NetSuite,11319,SKU-111319,Nordcrest Training Hoodie 11319,ACTIVEWEAR,10.6,22.09,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11320,NetSuite,11320,SKU-111320,Nordcrest Sleeping Bag 11320,CAMPING_HIKING,257.88,390.42,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11321,NetSuite,11321,SKU-111321,Trailforge Compression Shorts 11321,ACTIVEWEAR,68.24,140.9,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11322,NetSuite,11322,SKU-111322,Summitpulse Training Hoodie 11322,ACTIVEWEAR,34.12,82.14,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11323,NetSuite,11323,SKU-111323,Hydrawave Running Socks 11323,RUNNING,111.38,189.4,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11324,NetSuite,11324,SKU-111324,Summitpulse Repair Kit 11324,CYCLING,93.75,151.37,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11325,NetSuite,11325,SKU-111325,Canyonridge Weightlifting Gloves 11325,STRENGTH_TRAINING,29.08,48.78,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11326,NetSuite,11326,SKU-111326,Aerostride Training Hoodie 11326,ACTIVEWEAR,15.25,33.38,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11327,NetSuite,11327,SKU-111327,Canyonridge Base Layer Top 11327,ACTIVEWEAR,72.27,165.34,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11328,NetSuite,11328,SKU-111328,Hydrawave Trekking Poles 11328,,337.7,578.25,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11329,NetSuite,11329,SKU-111329,Velocityworks Volleyball 11329,TEAM_SPORTS,56.95,99.99,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11330,NetSuite,11330,SKU-111330,Peakgear Volleyball 11330,TEAM_SPORTS,106.76,214.43,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11331,NetSuite,11331,SKU-111331,Aerostride Base Layer Top 11331,ACTIVEWEAR,48.17,112.49,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11332,NetSuite,11332,SKU-111332,Hydrawave Climbing Harness 11332,CLIMBING,85.42,123.41,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
11333,NetSuite,11333,SKU-111333,Hydrawave Soccer Ball 11333,TEAM_SPORTS,219.61,354.19,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
